"subject","course_code","course_name","description","credits"
"Physics","PHYS 181","Physics for Scientists and Engineers II","Thermodynamic laws, kinetic theory, electric charge, field, potential, current, dielectrics, circuit elements, magnetic fields and materials, electromagnetic oscillations. Prerequisite(s): ; . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate problem solving skills in various types of problems in physics using quantitative reasoning, critical thinking and appropriate mathematical techniques. 2. use scientific methods to understand and explain concepts in physics. 3. connect physics concepts and problems to their world experience.","3 units CO4"
"Physics","PHYS 181L","Physics for Scientists and Engineers Laboratory II","Laboratory experiments to accompany . Prerequisite(s): and . Corequisite(s): . Grading Basis: Graded Units of Laboratory/Studio: 1 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate problem solving skills in various types of problems in physics using quantitative reasoning, critical thinking and appropriate mathematical techniques. 2. use scientific methods to understand and explain concepts in physics. 3. connect physics concepts and problems to their world experience.","1 unit CO4L"
"Physics","PHYS 182","Physics for Scientists and Engineers III","Reflection and refraction of light, optical systems, interference, diffraction, polarization, relativity, quantum physics, atoms, molecules, solids, nuclei and radioactivity, elementary particles. Prerequisite(s): ; . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate problem solving skills in various types of problems in physics using quantitative reasoning, critical thinking and appropriate mathematical techniques. 2. demonstrate the ability of use scientific methods to understand and explain concepts in physics. 3. connect physics concepts and problems to their world.","3 units"
"Physics","PHYS 182L","Physics for Scientists and Engineers Laboratory III","Laboratory experiments to accompany . Prerequisite(s): and . Corequisite(s): . Grading Basis: Graded Units of Laboratory/Studio: 1 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate proficiency in the tools needed to perform these experiments. 2. explain the relevant physics underlying these experiments, as well as the physics underlying the tools needed to perform these experiments in a succinct way. 3. describe how experimental uncertainty propagates from independent measurements to extrapolated quantities. 4. plot experimental data w/ error bars. 5. analyze data, fit trend lines and form a logical argument built on data and analysis. 6. condense and present technical information so as to communicate to advanced and lay audiences.","1 unit"
"Physics","PHYS 293","Directed Study","Individual study conducted under the direction of a faculty member. Maximum units a student may earn: 6 Grading Basis: Graded Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. develop and implement a study plan for a directed study project. 2. find and interpret reliable original source materials. 3. communicate their enhanced understanding of the directed study topic.","1 to 3 units"
"Physics","PHYS 301","Mathematical Methods for Physics","Applications of mathematics frequently used in physics, including vector calculus, tensors, linear algebra, ordinary differential equations, partial differential equations and complex analysis. Prerequisite(s): . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. set up and solve problems related to convergence of infinite series and or sequences. 2. set up and solve problems related to the expansion of function in an interval of conver-gence. 3. set up and solve problem involving linear systems of equations including eigenval-ue/eigenvector problems and the diagonalization of matrices. 4. use partial differentials to set up power series in two variables, solve max / min problems with constraints and differentiate integrals. 5. solve multiple integral problems such as surface and volume integrals; use the Jacobian to change the variables of integration. 6. set up and solve problems related to vector calculus and it’s to application to fields, gradient, divergence and curl.","3 units"
"Physics","PHYS 303","Research Methods","Research Methods is a required course in the NevadaTeach sequence. The course provides prospective science teachers with an understanding of how the scientific enterprise works. (BIOL 303, CHEM 303, NVTC and PHYS 303 are cross-listed; credit may be earned in one of the three.) Prerequisite(s): ; ; completion of Core Physical & Natural Phenomena requirement; Junior standing. Recommended Preparation: ; a college-level statistics course. Grading Basis: Graded Units of Lecture: 2 Units of Laboratory/Studio: 1 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. create their own experiments to answer scientific questions. 2. identify sources of systematic and random errors and design experiments to reduce them. 3. use probes and computers to gather and analyze data. 4. use statistics to interpret experimental results and deal with sampling errors. 5. treat human subjects in an ethical fashion.","3 units"
"Physics","PHYS 323","Intermediate Laboratory with Shop Experience","Practical experience with common laboratory equipment, design and construction experience. Corequisite(s): . Grading Basis: Graded Units of Laboratory/Studio: 1 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate understanding of mechanical design principles. 2. recognize, and describe the use of, the primary fabrication tools in a machine shop. 3. demonstrate understanding of the importance of tolerances in the design and fabrication of mechanical components used in physics research laboratories. 4. demonstrate understanding of the theory and operation of a vacuum system.","1 unit"
"Physics","PHYS 351","Classical Mechanics","Newtonian mechanics, dynamics of a particle and system of particles, mechanics of continuous media, methods of Lagrange and Hamilton. Prerequisite(s): . Corequisite(s): . Grading Basis: Graded Units of Lecture: 4 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply the methods of Newton, Lagrange, and Hamilton to solutions of problems involving the classical dynamics of particles and systems. 2. describe and analyze the rotation of rigid bodies using Euler angles. 3. determine and describe the normal modes of oscillation for a one-dimensional continuous medium.","4 units"
"Physics","PHYS 400","Energy: Principles, Sources and Problems","Production and use of energy and their effects on society and the environment. (Designed for students in any major.) Prerequisite(s): General Education courses (CO1-CO3) completed; at least 3 courses from CO4-CO8 completed; Junior or Senior standing. Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. generate a well-supported argument, based on credible, cited evidence, and then clearly and expressively communicate it to the entire class, orally and in writing, with logically organized viewgraphs and a detailed written report that directly articulate and support a thesis. 2. apply mathematics to analyze a real-world situation, calculating important quantities, and soundly interpreting the results. 3. find appropriate primary and secondary sources, differentiating and integrating information from books, governments, the popular press, peer-reviewed journals, trade publications, and/or the web. 4. employ cogent reasoning methods to examine interdisciplinary issues, evaluating evidence and arguments, and distinguishing between sound and unsound interpretations of scientific information. 5. explain science and technology connected to energy issues and associated economic, political, and/or environmental choices, identifying the historical, economic, and/or societal impacts of those choices. 6. demonstrate an understanding of complex global issues surrounding energy acquisition and use, by placing them in a global historical context and identifying, analyzing, and articulating connections between local, national, and international events and/or perspectives. 7. analyze complex, open-ended, interdisciplinary questions through research, calculations, and literature review, applying broad knowledge and skills from current and previous coursework to both obtain answers and identify gaps in knowledge.","3 units CO9, CO11, CO13"
"Physics","PHYS 404","Computational Techniques in Physics","Quantitative methods of solution to physical problems, problem formulation, computer applications, graphical presentation. Prerequisite(s): with a “C” or better; . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall - Odd Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. know and to use basic interpolation techniques in 1D and 2D tables, searching in tables, least-squared minimization and data approximation, root finding, numerical integration using the trapezoidal, Romberg and quadrature methods, Monte Carlo integration of multi-dimensional integrals, the numerical solution of ordinary differential equations via Euler, Runge-Kutta and Noumerov methods, and the application of explicit and implicit schemes to the numerical solution of partial differential equations.","3 units"
"Physics","PHYS 408","Nuclear and Elementary Particle Physics","Properties of atomic nuclei and elementary particles, cross sections, reactions, fission, fusion, technology. Prerequisite(s): . Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate understanding of the nuclear structure and properties of nuclei. 2. demonstrate understanding of the physical meaning of a reaction cross section, and its application to nuclear reactions. 3. describe and explain nuclear reactions with particular attention to conservation laws. 4. apply their knowledge of nuclear physics to understand the physics and technology of energy generation via fission and fusion reactions.","3 units"
"Physics","PHYS 421","Quantum Mechanics","Wave-particle, duality, Schroedinger equation, probability density, particle in a box, harmonic oscillator, operators, eigenvalues, eigenfunctions. Prerequisite(s): ; . Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. set up and solve the Schrodinger equation in one dimension. 2. set up and calculate probabilities, expectations values and uncertainties. 3. present concise physical interpretations to mathematical solutions. 4. set up and solve simple quantum mechanical problems in three dimensions. 5. set up and solve problems involving identical particles.","3 units"
"Physics","PHYS 422","Applications: Quantum Mechanics","Applications to atomic and nuclear structure. Systems of several particles, angular momentum, approximation methods, scattering, transition probabilities. Prerequisite(s): . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. set up and solve the Schrodinger equation in one dimension. 2. set up and calculate probabilities, expectations values and uncertainties. 3. present concise physical interpretations to mathematical solutions. 4. set up and solve simple quantum mechanical problems in three dimensions. 5. set up and solve problems involving identical particles.","3 units"
"Gaming Management","GAM 437","Casino Industry Regulation","Descriptive and economic analysis of gaming regulation in the U.S. and abroad. Topics include economic impact of regulation, new jurisdictions, advertising, licensing, and price controls. (ECON 450 and GAM 437 are cross-listed; credit may be earned in one of the two.) Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate understanding of the history of the gaming industry in Nevada and how gaming regulation has evolved. 2. demonstrate understanding of the economic and social benefits and costs of the gaming industry. 3. compare and contrast various approaches to gaming regulation domestically and internationally. 4. demonstrate understanding of the social impact of gaming including problem gaming and relation to organized crime. 5. identify regulations intended to minimize social costs that are unique to casino gambling.","3 units"
"Gaming Management","GAM 470","Quantitative Methods and Applications in Casino Gaming","Probability theory and quantitative methods in a casino gaming operation including game theory, odds of games, and use of analysis for management, marketing and economic decisions. Prerequisite(s): ; . Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate knowledge of the mathematical and strategic analysis of gambling. 2. establish metrics for evaluation of casino performance using data analysis and probability theory. 3. demonstrate knowledge of various betting systems used in gaming. 4. analyze parimutuel and sports betting and describe how they differ from traditional casino gambling. 5. analyze gambling games using computer simulations.","3 units"
"Gaming Management","GAM 630","Gaming Management","Administration and operation of casino gaming. Topics include human resource management, casino operations, strategic management, capital allocation decisions, customer relations and marketing. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. compare and contrast different casino management philosophies. 2. demonstrate understanding of the mathematical foundations and formulas used in casino operations. 3. demonstrate understanding of the casino’s relationship with regulatory agencies. 4. demonstrate understanding of different casino marketing strategies. 5. demonstrate understanding of different methods to analyze casino performance and planning for expansion.","3 units"
"Gaming Management","GAM 637","Casino Industry Regulation","Descriptive and economic analysis of gaming regulation in the U.S. and abroad. Topics include economic impact of regulation, new jurisdictions, advertising, licensing, and price controls. (ECON 650 and GAM 637 are cross-listed; credits may be earned in one of the two.) Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate understanding of the history of the gaming industry in Nevada and how gaming regulation has evolved. 2. demonstrate understanding of the economic and social benefits and costs of the gaming industry. 3. compare and contrast various approaches to gaming regulation domestically and internationally. 4. demonstrate understanding of the social impact of gaming including problem gaming and relation to organized crime. 5. identify regulations intended to minimize social costs that are unique to casino gambling.","3 units"
"Gaming Management","GAM 670","Quantitative Methods and Applications in Casino Gaming","Probability theory and quantitative methods in a casino gaming operation including game theory, odds of games, and use of analysis for management, marketing and economic decisions. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall - Odd Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate knowledge of the mathematical and strategic analysis of gambling. 2. establish metrics for evaluation of casino performance using data analysis and probability theory. 3. demonstrate knowledge of various betting systems used in gaming. 4. analyze parimutuel and sports betting and describe how they differ from traditional casino gambling. 5. analyze gambling games using computer simulations.","3 units"
"Gender, Race, Identity","GRI 103","Power, Identity, and Social Justice","Introduction to studies of power, identity, and social justice, particularly in relation to structures and experiences of race, gender, class, sexuality, citizenship, dis/ability, age, and other issues. Maximum units a student may earn: 3 Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. systematically analyze social conditions in order to explain how gender, race, and related social categories are constructed in multiple contexts. 2. explain how gender, race, and related social categories intersect in multiple contexts with attention to equity. 3. analyze how contexts of colonialism, multiculturalism, and globalization shape the construction and intersection of social categories and identities, demonstrating familiarity with systematic inquiry into human social relations. 4. formulate and articulate arguments that synthesize course material, through writing assignments, exams, and class discussions that theorize, model, and/or interpret social relations.","3 units CO6, CO10"
"Gender, Race, Identity","GRI 201","Narratives of Identity and Difference","Examine the creation, circulation, and meanings of narratives of identity and difference, particularly as related to race, ethnicity, gender, sexuality, class, and related concerns. Maximum units a student may earn: 3 Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall - Even Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. identify the role of narratives in shaping the meanings and social construction of identity and difference. 2. apply an intersectional analysis of race, gender, sexuality, or related concerns to understanding narratives of identity and difference. 3. analyze how narratives can be used to create, uphold, dismantle, or transform social or cultural structures of difference, inequity, or power. 4. synthesize course concepts by analyzing a significant cultural narrative about identity or difference.","3 units CO10"
"Gender, Race, Identity","GRI 213","Asian Americans in United States History","Explores Asian migrations to and communities in the United States within the context of US and Asian conditions, relations, events, and ideas. (GRI 213 and HIST 213 are cross-listed; credit may be earned in one of the two.) Maximum units a student may earn: 3 Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall - Odd Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. explain the influence of Asian migration and experiences on US national identity and history. 2. critically examine the migrations between Asia and the United States in dialogue with global processes such as war, trade, and colonialism. 3. identify, analyze, and interpret the connections between events and ideas in Asia and the conditions of Asians in the United States. 4. analyze and interpret primary sources in different forms, including documents, film, popular media, photographs, and autobiography. 5. critically read and analyze secondary sources for the argument, main points, and use of evidence. 6. frame an original historical research question as well as find and use historical sources to answer it. 7. present ideas in an effective and organized manner in written and oral formats.","3 units CO10, CO11"
"Gender, Race, Identity","GRI 214","Latina/o/x History","Introduces the history of Latina/o/x communities in the United States. Uses a thematic approach to Latina/o/x history, including: historical foundations; identity and belonging; imperialism; gender and sexuality; popular culture; contemporary experiences; intersectionality. An exploration of several common features of a broader, national Latina/o/x community, such as migration (legal, undocumented, and contract labor), work, unionization, education, and social activism in pursuit of equality. Maximum units a student may earn: 3 Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. analyze, evaluate, and interpret primary sources. 2. analyze and clearly explain the argument, main points, and use of evidence in secondary sources. 3. clearly and effectively articulate an original interpretation in verbal and written form. 4. identify key events, issues, and policies related to various Latina/o/x groups in the United States, their history and cultural contributions to contemporary life. 5. describe forms of Latina/o/x marginalization based on race, ethnicity, gender, class, and geography and challenges against those forms.","3 units CO10"
"Gender, Race, Identity","GRI 216","Thinking Sex and Gender","Introduction to the historical construction of sexuality and gender across different time periods, locations, and in relation to other forms of difference. Examines the ways that sexuality and gender have related to broader social, cultural, and political structures in the past and how historians analyze sexuality and gender. (GRI 216 and are cross-listed; credit may be earned in one of the two.) Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. identify major examples of how norms and practices of sexuality and gender were created, challenged, or changed in the time period(s) and place(s) examined in the course. 2. identify how sexuality and gender have interacted historically with other phenomena or structures, such as colonialism and imperialism, race and racism, labor, religion, citizenship and law, or popular culture. 3. explain the concept of the social construction of gender and sexuality and identify how this concept can be applied or explained historically. 4. analyze and synthesize primary and secondary sources both orally and in writing.","3 units CO10"
"Gender, Race, Identity","GRI 230","Introduction to LGBTQ Studies","This course provides an introduction to LGBTQ+ (lesbian, gay, bisexual, transgender, queer, intersex, two-spirit, asexual, and other) identities, communities, and theories in intersection with race, ethnicity, class, and other social categories. (GRI 230 and are cross-listed; credit may be earned in one of the two.) Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall - Even Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. analyze the formation of LGBTQ communities and identities in intersection with race, ethnicity, class, and other social categories. (CO10) 2. explain major concepts and approaches in the field of LGBTQ Studies. (CO10) 3. apply major concepts or approaches in LGBTQ Studies to social experiences or debates. (CO10) 4. analyze and synthesize written scholarship and cultural expression orally and in writing. (CO1 and CO3)","3 units CO10"
"Gender, Race, Identity","GRI 240","LGBTQ+ Identities and Schooling","Topics relevant to LGBTQ+ students and staff in K-12 and higher education. Maximum units a student may earn: 3 Grading Basis: Graded Units of Lecture: 3 Offered: Every Summer - Even Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. identify central issues and their potential outcomes that LGBTQ+ students and faculty face in education. 2. articulate research-based strategies for addressing LGBTQ+ issues in education. 3. evaluate ideas, practices, and/or products related to LGBTQ+ issues in education.","3 units CO10"
"Gender, Race, Identity","GRI 257","Social Movements of Gender, Race, and Identity","Examines historical and contemporary social movements addressing issues of gender, race, and other social identities, especially in the United States. Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. identify and analyze major goals, contexts, and achievements of feminist and LGBT/queer social movements, including but not limited to intersectional analysis and alliance-building. 2. compare social movements of the past to those being organized today. 3. apply theories and concepts from feminist, queer, and other social movements to current social and ethical issues. 4. articulate ethical and social justice frameworks within both historical and contemporary social movements.","3 units CO10, CO12"
"Gender, Race, Identity","GRI 272","Latinx Identities and Cultures","Introduction to interdisciplinary methods for the study of the experiences and expressions of Latinx populations in the United States from social, political, historical, and interdisciplinary perspectives Maximum units a student may earn: 3 Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall Student Learning Outcomes Upon completion of this course, students will be able to: 1. describe the development of Latinx Studies as an interdisciplinary field, including its relationship to the broader disciplinary trends of ethnic and comparative racial studies fields. 2. critically assess aspects of Latinx experiences as rooted in a particular political history linked to grassroots equity activism and social movements from the late 1960s, 1970s to the 2000s. 3. evaluate the impact and presence of Latinos on the U.S. economy, society and culture and their place in the current U.S. public sphere. 4. practice a variety of interdisciplinary methods and approaches to human social relations.","3 units CO6, CO10"
"Gender, Race, Identity","GRI 280","Black Epistemologies and Ways of Seeing","Central themes, problems of Black Studies in the United States and the Black Diaspora. An interrogation of the social/political construction of race, its function in the constitution of modernity, space, and selfhood. Texts speak to Black historical and contemporary epistemologies from Africa, the Caribbean, South America, North America, and Europe through anthropology, literature, literary criticism, history, feminist studies, queer studies, cultural studies, and sociology. Maximum units a student may earn: 3 Prerequisite(s): or . Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate an understanding of critical perspectives on the development and ongoing issues of Black Studies research. 2. explain how forced migration, displacement, and voluntary migration shape identities and Black cultural forms. 3. apply various theoretical perspectives to questions surrounding the formation and sustenance of Black resistance movements, with attention to how diversity and equity play a role. 4. articulate and evaluate connections in Black Studies among local, national, and international contexts. 5. contextualize current events and experiences in relation to historical and current global contexts. 6. identify the multiple ethical interests at stake in a real-world experience of Black peoples from around the globe. 7. assess their own ethical values and the social context of problems discussed in the classroom.","3 units CO10, CO11"
"Gender, Race, Identity","GRI 344","Social Movements and Collective Behavior","Analysis of the social bases of collective behavior and social movements. Examination of social, political, religious and popular movements. (GRI 344 and SOC 345 are cross-listed; credit may be earned in one of the two.) Maximum units a student may earn: 3 Prerequisite(s): . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate how issues of equity and justice motivate many social movements. 2. explain how identities relating to class, race, gender, sexual orientation, etc. shape social movements. 3. apply various theoretical perspectives to questions surrounding the formation and perpetuation of social movements, with attention to how diversity and equity play a role. 4. identify major social movements in countries other than the United States, and analyze their unique motives, strategies, and structural constraints. 5. describe and analyze how social movements have altered the political landscape throughout the world and shaped global social relations. 6. explain how social movements today extend beyond national boundaries and become, in effect, global social movements.","3 units CO10, CO11"
"Gender, Race, Identity","GRI 345","U.S. Writers of Color","Literature from writers of color in the United States, such as Native Americans, Black peoples, and Chicanxs. (ENG 345 and GRI 345 are cross-listed; credit may be earned in one of the two.) Prerequisite(s): ro or ; Corequsite: or equivalent. Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall, Spring, and Summer Student Learning Outcomes Upon completion of this course, students will be able to: 1. describe what forces affect the ways in which individuals grow up within an ethnic group and develop an identity in U.S. culture. 2. describe the perceptions, viewpoints, or life experiences of people in societies or cultures of non-dominant or marginalized groups within the United States. 3. identify the complex elements important to members of diverse cultural groups in relation to their history, values, politics, economy, or beliefs and practices. 4. employ and understand literary terms to analyze course readings. 5. write and think critically about how the literary works characterize minority experience in U.S. literature. 6. critically examine and articulate how one’s identity has developed through one’s education and family and how this impacts one’s worldview. 7. write a final project that synthesizes and explains the cultural context for the literature of writers of color in the United States. 8. use advanced search strategies in library research databases and tools to find primary and secondary sources for a presentation or essay. 9. produce a well-supported argument that makes an original contribution to the field and could be submitted for publication in an undergraduate journal.","3 units CO10"
"Gender, Race, Identity","GRI 348","Latina/o/x Communication Studies","This course examines the role of Latina/o/x figures, concepts, and theories in the United States and in global politics. Students will address the complex, fluid, and intersectional power dynamics of a diverse community navigating multiple socio-cultural structures. (COM 348 and GRI 348 are cross-listed; credit may be earned in one of the two.) Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring - Odd Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. identify discourses and performances of power in a variety of local and global contexts that effect and affect the Latina/o/x global community. 2. evaluate theory, concepts, methods, and disciplinary history within Latina/o/x Communication Studies, specifically from rhetoric, intercultural and international communication, critical/cultural communication, and performance. 3. synthesize historical, political, and societal norms, values, and beliefs related to Latina/o/x identities. 4. reflect on their own communication practices, preferences, and biases.","3 units CO10, CO11"
"Gender, Race, Identity","GRI 360","LGBTQ Community Histories","This course explores LGBTQ+ (lesbian, gay, bisexual, transgender, queer, and related) community histories, situating them in their broader social, cultural, and political contexts, and enabling students to explore methods and sources relevant to the study of the LGBTQ past. (GRI 360 and are cross-listed; credit may be earned in one of the two.) Recommended preparation is one or more of the following courses: , , / , / , , or . Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring -  Odd Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. identify major developments, structures, and events in LGBTQ community histories. 2. analyze how LGBTQ community histories have been shaped by broader social, cultural, and political contexts, such as urbanization, changes in law, or intersections with race, ethnicity, or other categories. 3. identify major methodological questions in LGBTQ history and illustrate how these questions can be applied to primary sources. 4. analyze and synthesize primary and secondary sources both orally and in writing.","3 units CO10"
"Gender, Race, Identity","GRI 375","Afro-Latinx Communities in the U.S.","An interdisciplinary examination of the history, lived experiences, and cultural productions of Afro-Latinxs in the United States. Discussions will center on three related questions: What is Afro-Latinidad? How does the hegemonic African-American centered articulation of Blackness differ from its articulation among Afro-Latinxs in the United States? And, how have migration and sociopolitical processes impacted the lives of U.S. Afro-Latinxs and our collective understanding of Afro-Latinidad? (GRI 375 and SOC 375 are cross-listed; credit may be earned in one of the two.) Maximum units a student may earn: 3 Recommended Preparation: , , , or . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate an understanding of critical perspectives on Afro-Latinx identities and experiences. 2. explain how forced migration, displacement, and voluntary migration shape identities and Black cultural forms not only for the descendants of U.S. enslaved Africans but diverse communities of past and present Black migrations. 3. apply various theoretical perspectives to questions surrounding Afro-Latinx identity and its intersections with race, ethnicity, gender, sexuality, religion, physical ability, language, and/or social class. 4. articulate and evaluate connections among and between diverse Afro-Latinx communities in the U.S. Afro-Latin American communities in Latin America. 5. contextualize how historical and contemporary global influences of colonialism, globalization and U.S. hegemony impact current dynamics of Afro-Latinx communities in the U.S. 6. identify the multiple ethical interests at stake in a real-world experience of Afro-Latinx people in the U.S. 7. assess their own ethical values and the social context of problems discussed in the classroom.","3 units CO10, CO11"
"Gender, Race, Identity","GRI 379","Ethnic and Race Relations","An overview of ethnic and race relations in the U.S. with an emphasis on systemic inequalities and their impact on Asian, Black, Latinx, and Indigenous communities. Maximum units a student may earn: 3 Prerequisite(s): General Education courses (CO1-CO3) completed; at least 3 courses from CO4-CO8 completed; Junior or Senior standing; . Grading Basis: Graded Units of Lecture: 3 Offered: Every Fall and Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. examine how race and ethnicity are socially constructed categories by exploring what gives them meaning, how the categories are maintained or transformed, and how they are related to inequality. 2. recognize how race and ethnicity are both distinct from and intersect with other major axis of social identity and life, such as class, gender, and nation. 3. explore the significance of race and ethnicity in social institutions and individual experiences and identities. 4. use insights from different academic disciplines, explain how institutional arrangements maintain, enhance, or reduce levels of social mobility and equity for members of minority group status and analyze the sociological processes involved. 5. compare the issues confronting ethnic and racial groups in different countries, evaluate successes and challenges, analyze the social, economic, and policy factors that shape these systems, and explain implications for creating a more equitable society.","3 units CO10, CO13"
"Gender, Race, Identity","GRI 415","Jewish Thought and Philosophy","Themes in Jewish thought and/or philosophy from selected time periods. Maximum units a student may earn: 6 Grading Basis: Graded Units of Lecture: 3 Student Learning Outcomes Upon completion of this course, students will be able to: 1. interpret, explain and compare ideas on the course topics, and analyze issues and problems found in course texts and discussions. 2. state, explain and provide evidence for a thesis about a course text or about an issue regarding course topics. 3. distinguish better or worse reasoning in a course discussion or text. 4. indicate how a view found in a course text or discussion might have concrete implications or make a difference in theory or practice. 5. utilize philosophic approaches to interpret, explain, compare, analyze and assess ideas about what is distinctive about Jewish thought, philosophy, life, culture, politics or religion (diversity) and about marginalization and exclusion of Jews and their thought, philosophy, life, culture, politics and religion as well marginalization by Jews and their thought, philosophy, life, culture, politics and religion (equity). 6. interpret, explain, compare, analyze and assess different ethical ideas and issues expressed in or evidenced by Jewish thought, philosophy, life, culture, politics and religion.","3 units CO10, CO12"
"Gender, Race, Identity","GRI 418","Global/Local Inequalities","The class considers issues of global inequality through a project in the local community. Course topics vary each semester. (ANTH 418 and GRI 418 are cross-listed; credit may be earned in one of the two.) Maximum units a student may earn: 6 Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring - Odd Years Student Learning Outcomes Upon completion of this course, students will be able to: 1. apply feminist, critical race, and other social theories to real-world challenges. 2. demonstrate knowledge about global issues of inequality to enhance skills gained in previous core courses. 3. apply critical thinking, writing, and community service skills to social justice issues in the local community. 4. communicate theoretical frameworks and analysis through writing assignments, class discussion, and course project.","3 units CO11, CO14"
"Gender, Race, Identity","GRI 422","Music of the African Diaspora","Music of the African diaspora in the Americas. Explore how: African-inspired modalities influenced music-making by tracing specific rhythms and musical forms as they traveled between Africa, the Caribbean, South America, North America, and back again; how the music has enacted “freedom dreams” in the face of colonial and post-colonial systems of oppression; how African-inspired musics continue to inspire joy, creativity, and Pan-African ties. (GRI 422 and MUS 422 are cross-listed; credit may be earned in one of the two.) Maximum units a student may earn: 3 Prerequisite(s): General Education courses (CO1-CO3) completed; at least 3 courses from CO4-CO8 completed; Junior or Senior standing. Grading Basis: Graded Units of Lecture: 3 Offered: Every Spring Student Learning Outcomes Upon completion of this course, students will be able to: 1. demonstrate and apply empathy and cultural sensitivity to the study of diverse musical cultures globally. 2. analyze the historical and cultural conditions under which a diverse range of music is made. 3. apply the study of diversity in historical contexts to the understanding of diversity in contemporary contexts. 4. develop an independent research project in which they synthesize their knowledge of Africana studies, Caribbean studies, and music studies into an analysis of a specific case study.","3 units CO10, CO11, CO13"
