"course_code","course_title","department","credits","description"
"PADM 5311","Public Management","Public Administration (PADM)","3 Hours","Students examine and evaluate current public management techniques and theories with a specific focus on organizations in the public and nonprofit sectors. Topics may include theories related to the field of public management, the political context of public management, contracting out, networking, strategic management and planning, performance management, and public participation.   Course Equivalents: PADM 5389Prerequisite:Graduate Standing."
"PADM 5312","Public Budgeting and Finance","Public Administration (PADM)","3 Hours","Students examine the public budgetary process and related financial management techniques.   Course Equivalents: PADM 5387Prerequisite:Graduate Standing."
"PADM 5313","Human Resource Management","Public Administration (PADM)","3 Hours","Students examine the evolution and context of human resource management. Specific topics include: human resources planning, recruitment and selection, performance evaluation, compensation, promotion and benefits, staff development, labor relations, discipline, and control structures.   Course Equivalents: PADM 5386Prerequisite:Graduate Standing."
"PADM 5314","Ethics in Government","Public Administration (PADM)","3 Hours","Students examine the classical and contemporary literature on the role and practice of ethics in public administration. Students study contemporary empirical research, case studies, and ethical problem solving around questions of right action and good conduct in public organizations and public policy making.   Course Equivalents: PADM 5388Prerequisite:Graduate Standing."
"PADM 5315","Program Evaluation","Public Administration (PADM)","3 Hours","Students examine techniques for the collection, manipulation, interpretation, and presentation of data and information in public policy/management processes, and demonstrate application of the techniques using computer technology. The course covers the relevant literature and engages students in appropriate research and/or professional practice.   Course Equivalents: PADM 5383Prerequisite:Graduate Standing."
"PADM 5319","Special Topics in Public Administration","Public Administration (PADM)","3 Hours","Students examine literature pertaining to a specific topic, debate, or problem related to the organization, administration, and management of public and non-profit organizations. Students may repeat this course for credit when topics differ.    Course Equivalents: PADM 5398Prerequisite:Graduate Standing."
"PADM 5340","Emergency Management","Public Administration (PADM)","3 Hours","Students examine the system of emergency management in the U.S, applying public administration frameworks of budgeting, human resources, intergovernmental relations, and decision making to analyze and evaluate emergency management responses.   Course Equivalents: PADM 5391Prerequisite:Graduate Standing."
"PADM 5341","Decision Making in Public Administration","Public Administration (PADM)","3 Hours","Students examine theories and practical applications of administrative decisions. In public administration, decisions are often made under conditions of uncertainty. Students evaluate strategies used by public and nonprofit managers to reduce risk, and they create their own strategies through a series of simulation exercises.   Course Equivalents: PADM 5392Prerequisite:Graduate Standing."
"PADM 5342","Global Disaster Politics","Public Administration (PADM)","3 Hours","Students examine the politics that underpin the phases of disaster management. Using a comparative analytical approach, students draw inferences and lessons about the effects of politics on different localities and contexts around the world.  Course Equivalents: PADM 5390Prerequisite:Graduate Standing."
"PADM 5343","Disaster Resilience","Public Administration (PADM)","3 Hours","Students examine theories and conceptual frameworks of disaster resilience. Students evaluate approaches to the measurement of resilience and apply these to create a disaster resilience assessment of a community.    Course Equivalents: PADM 5393Prerequisite:Graduate Standing."
