"subject","course_code","course_name","description","credits"
"African American Studies","AAS 3500","African American Arts and Artists","The class is an intensive study of a specific topic/theme of Black visual and expressive culture. The course will be structured around this specific topic/theme to illustrate the methods and traditions of black visual and expressive culture. The content of the course will rotate but always address the relationship between art practice and the idea of race. Such topics might include feminist art, the racial grotesque, Chester Himes and the noir tradition, passing and the black embodiment index, historical consciousness and Civil Rights America, hip-hop modernism, or an analysis of one literary text (Ralph Ellison’s Invisible Man or Ishmael Reed’s Mumbo Jumbo) and its influence of black visual and expressive culture. 

The purpose of this class is to promote a rigorous sense of blackness as entailing a negotiation with the necessary, creative tensions between art and distinct modalities of black visual and expressive culture. In other words, this course redraws the lines of influence, appreciation, allusion, causality, reference, and exposition by recognizing the importance of ambiguity over prescription. 

The approach of the class is most immediately informed by the work of Darby English (How to See a Work of Art in Total Darkness), Kobena Mercer (Annotating Art’s Histories series), and Kimberly Benston (Performing Blackness: Enactments of African American Modernism). This body of literature represents a focus on black visual and expressive culture as a critical art informed by the history of African Americans but not utterly reducible to that history. Therefore, the course frames the respective topic or theme as a multi-discursive aesthetic and cultural practice. In this way, the method will be that of visual culture and black studies.   Requisites: Soph or Jr or Sr   General Education Code (students who entered prior to Fall 2021-22): 2HL  Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: To develop students’ understanding of the methods and traditions of black visual and expressive culture.To frame the respective topic or theme as a multi-discursive aesthetic and cultural practice.To promote a rigorous sense of blackness as entailing a negotiation with the necessary, creative tensions between art and distinct modalities of black visual and expressive culture.","3"
"African American Studies","AAS 3520","Blacks in Contemporary American Cinema","Explores the representation of African Americans in contemporary American cinema since the 1970s. It also examines the contributions of African Americans on both sides of the camera, as well as various themes conveyed in the films of the period.   Requisites: AAS 1500   OHIO BRICKS: Bridge: Diversity and Practice  Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Students will be able to analyze film as a constructed text.Students will be able to articulate a working knowledge of the formation of the current Hollywood system.Students will be able to articulate insights about their own cultural rules and biases about Africana film and Africana participation in Hollywood.Students will be able to demonstrate an understanding of Africana film theory, with the complexity of elements important to members of the African and African American community in relation to their histories, cultural values, and approaches to film.Students will be able to interpret intercultural experience from their own and Africana worldview and to act in a supportive manner recognizing the Africana contributions.Students will be able to demonstrate an understanding of cultural differences in Africana verbal and non-verbal communication, especially in the film world, and to negotiate a shared understanding based on those differences.Students will be able to ask complex questions of Africana film and to articulate answers to these questions that reflect multiple cultural perspectives.Students will be able to initiate and develop interactions with Africana community, especially about Africana film, while suspending judgment in valuing their interactions with culturally different others.","3"
"African American Studies","AAS 3530","Survey of Black Independent Cinema","Black Independent Cinema is a course about seeing. Many look but few see. We will build a consciousness of the Africana experience in independent filmmaking with particular emphasis on independent filmmakers from the United States.  This aim will be achieved by examining the body of work produced by independent filmmakers from the early 1900s up until present day.

In addition to the study of the film diegesis, this course will explore aesthetic and theoretical issues relative to the development of an independent Black cinema.   Black cinema describes a specific body of films produced in the African Diaspora which shares a common problematic (Yearwood, 2000, p5). Further this course will examine the social dynamics at work during the various stages of Black independent cinema, which has served as a counter to Hollywood’s limited portrayal of the Africana experience. 

This class is guided by interactive discussion and analysis of films screened.   Requisites: AAS 1500   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Black Women and Film.Family Films representations in Cinema.Historical Background and Early African American Film.Mid-Late 20th Century Independent African American film and Hollywood.The Documentary and other forms of resistance.","3"
"African American Studies","AAS 3550","History of African American Music I, Slavery-1926","Sociohistorical examination of African American music and its role in shaping American music. Recordings and guest lecturers used as integral part of course. Examines spirituals, rural and urban blues, ragtime, and early jazz.   Requisites: One course in Tier II Fine Arts or Humanities   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: To understand the political, economic, and social origins of multiple Black musical cultures.To understand the role of music in shaping Black identity.","3"
"African American Studies","AAS 3560","History of African American Music II, 1926-Present","Sociohistorical analysis of African American music and its role in shaping modern American music. Recordings and guest musician/lecturers used as integral part of course. Examines big-band era, urban blues, bebop, rhythm and blues, hard bop, black classical composers, avantgarde musical performances, and hip-hop   Requisites: One course in Tier II Fine Arts or Humanities   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: To locate musical traditions within the African-American community as signifying practices.To understand the intersections of gender, class, race, and consumption within Black music.","3"
"African American Studies","AAS 3570","Black Music Criticism: Hiphop history, culture and politics","Designed to engage scholars in a process of discovering and developing critical analytical skills within the context of Hip-hop history, culture, and politics. This course will explore Hip-hop culture as a manifestation of Africana visual, performance and oral traditions. It will explore Africana cultural practices that have given rise to the numerous manifestations of Hip-hop over its thirty-plus year history in the United States and abroad. 

Hip-hop has affected/infected all facets of popular culture from the classroom to the corporate boardroom. This course examines the development, contradictions and various representations of Hip-hop culture. This course is designed to increase students’ depth of knowledge of Hip-hop within the context of Africana cultural practices, the history and various positions about what Hip-hop is/is not and provide opportunities for dialogue and further study. 

Toward accomplishing the goal of investigating Hip-hop history, culture, and politics, film, various media texts and possibly guest lecturers will be used to facilitate this learning experience. Scholars will be expected to submit papers, complete oral reports, and participate in class projects for successful completion of this course.    Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: To locate rap music as a signifying practice.To understand Hip-hop as a manifestation of Africana cultural practice.To understand Hip-hop educational pedagogy and practice.To understand intersections of gender, class, race, and consumption with Hip-hop culture and rap music.To understand the political, economic, and social origins of Hip-hop Culture.","3"
"African American Studies","AAS 3640","Comparative Study of Injustice","Will take a look at different approaches to civil and human rights in selected developed and developing countries.  There will also be a review of theory of justice and political consequences in chosen countries.  A substantial part of the fourteen week semester will be used to examine the injustices of the past apartheid system of South African and comparing it to the struggle to end Jim Crow segregation in the United States.  In addition, the Armenian genocide, the Rwandan genocide, and the Republic of the Congo genocide will be briefly reviewed and comparisons made.  The course will also take a look at the attempts of ethnic cleansing in a number of different parts of the world. Our first review will start in our backyard with a look at how the Native Americans in the U.S. were subjected to a sophisticated genocide perpetrated by the U.S. government and the people of America.  Racial injustices suffered by people of color in the United States are interconnected with injustices perpetrated on other people of color throughout the world.    Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: The student will be able to analyze the role (positive and negative) of the United States government and its involvement in a number of other struggles against global injustice.The students will achieve a basic understanding of the historical and legal origins of the injustice of the South African Apartheid system.The students will be able to understand the striking similarities of the injustice of the South African Apartheid system and the Jim Crow system of the United States.The students will complete a brief review of the important international organizations which attempt to play a role in fighting injustice in the global arena (example: United Nations).The students will gain an appreciation for the issue of ethnic cleansing in a number of countries throughout the world, including the United States.","3"
"African American Studies","AAS 3650","The Protracted Struggle for Civil Rights: African American Social Movements in the U.S","This course examines the varied local and national struggles that constitute the long history of the Black Freedom Movement from the Abolitionists movement until today.   Students explore the role of national organizations, their origins, evolution, strategies, challenges, internal conflicts, and failures in historical detail.  Moreover, students explore the social, economic and political conditions that resulted in these movements.   Requisites: AAS 1060 or Junior or Senior Status   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Students will be able to identify key individuals, and groups, that were involved in African American social movements.Students will be able to identify theories related to African American social movements.Students will be able to discuss and write critically about the  social, economic and political conditions that led to African American social movements.Students will be able to discuss and write about how race, gender and class impacted African American social movements.","3"
"African American Studies","AAS 3680","African American Political Thought","This course examines the basic tenets of Black political thought and intellectual history in the United States from 1830 to 2000. This course investigates the influences of political thinkers of African descent who shaped several social and political movements and theories, including Progressivism, liberalism, Marxism, Black Nationalism, feminism & womanism, existentialism, and anti-colonialism.   Requisites: AAS 2020   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: To engage students’ understanding of historical biography/autobiography in research and writing.To improve students critical thinking and writing skills through writing assignments.To introduce undergraduates to the historiography of African American history following Reconstruction through the post-Black Power Era.","3"
"African American Studies","AAS 3691","U.S. Constitutional Law: Pre-Civil Rights Movements","While learning the basic principles of Constitutional Law and legal reasoning, students taking this course will also learn the critical role law plays in correcting social injustices in our society, the significance of precedents and stare decisis in a common law system; and how to distinguish cases that have similar factual bases but different judicial holdings. The course is also intended to help students develop a sharpened sense of civic responsibility, especially in relation to issues of equality and justice.   Requisites: Jr or Sr   OHIO BRICKS: Capstone: Capstone or Culminating Experience  General Education Code (students who entered prior to Fall 2021-22): 3  Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: To assist students to gain knowledge and skills that will enable them to pursue advanced studies in law, African American Studies or in the other related disciplines in the humanities and the social sciences.To introduce students to intensive research and writing about the legal, historical, sociological, political, and socioeconomic challenges African Americans have faced and overcome.","3"
"African American Studies","AAS 3800","African American Education","Some scholars, educators and parents suggest the educational system in the United States, is designed to prepare individuals for access and inclusion into this society and also to intelligently participate in a democratic republic.  Others have suggested the educational system is means of social control, both a passive and active way of maintaining the structural hegemony of inequality already present.  Whatever the case may be, the debate of how to best empower and educate Africana people has been active since before 1865. This seminar will provide an overview of this discussion as well as some of the major factors contributing to the topic.

Seminar in African American Education explores, critiques and examines the journey of African descendants in the United States in their quest for education.  This course will examine two major historical features of this experience, how Africana people have sought to educate themselves and how the larger culture has attempted to educate them. Within this examination this course will attempt to explore both positions advanced by scholars, educators and parents as well as other developments in the field of education relating to Africana people.   Requisites: 6 Hours Tier II Social Sciences or Education   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Analyze educational policy with regard to Africana people.Be familiar with multicultural efforts to add to school curriculum.Be familiar with the history of the Africana educational movement for self-education.Students will continue to construct a repository of Africana educational theory, terms, concepts and sharpen critical engagement abilities relevant to understanding Africana education in the United States.Understand major concerns of Africana education in public schools.Understand the debate regarding private and public schooling.","3"
"African American Studies","AAS 4110","Literature Seminar: Black Countercultures","Focuses on a current critical trend in African American literary studies.  Students will have the opportunity to apply critical theory and criticism to, for example, black modernist, postmodernist, and/or transnational literature. Typically readings will include works by such as authors as Ralph Ellison, Richard Wright, Amiri Baraka, Audre Lorde, and/or Toni Morrison. The student will write a critical research paper and be administered essay exams. The aim of the course is to familiarize the student with contemporary approaches and issues in black literary studies.   Requisites: AAS 1100 and 2100   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Augmenting the student’s abilities as a critical writer.Helping the student mature as a critical reader of challenging texts.Increasing the student’s capabilities with respect to research and study methods in literary criticism and African American studies.Providing student with strong academic knowledge of black radical avant-garde writings.Recognizing importance of alternative black countercultural literature.Recognizing importance of modernism, postmodernism, and transnationalism in literary texts.","3"
"African American Studies","AAS 4300","Social Theory, Research and Methodology in African American Studies","This course will introduce students to the methods and techniques of scholarly research and writing. The course will examine the basic tenets of Africana Studies social theories, research methods, and intellectual inquiry. The foundation of course will begin with an appreciation and understanding of the history, culture, philosophy and worldview of the lived experiences of peoples of African descent. The thematic concerns of the course will focus on social theory and research methods in the field of Africana Studies.  The course will survey and investigate the influences of various theoretical perspectives and methodological concerns and determine their intellectual uses and application , as well as discuss some of the criticisms of these methods, particularly as they relate to contemporary thinking about local, national, and international Black experiences.   Requisites: AAS 1060 and (1010 or 2020) and (Jr or Sr)   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Employ the methods ethnographers and historians use to conduct original research and to frame and analyze scholarly findings.Gain critical thinking and writing skills about African American Studies research issues through the completion of several research writing assignments (annotated bibliography, literature reviews, and research questions).Recognize and distinguish among various types of primary and secondary sources, their uses, and limitations.Understand differences between Afrocentric and Eurocentric research, thought and practice.Understand how to develop a scholarly research proposal.","3"
"African American Studies","AAS 4400","The Black Child","What does it mean to be a black child in America at the beginning of the 21st century?  We will consider how the meaning of childhood changes over time, place, and social context for African  Americans.  By moving children to the center of focus, we will see that there is no singular definition of African American childhood, but instead many different ways in which African Americans experience childhood and adolescence.  Typically African American children are only studied as victims or perpetrators of social problems, but in this course we will consider African American children in many additional contexts.  We will begin by examining the meaning(s) of childhood and adolescence and how they have changed over time.  Throughout the course we will see how African American children’s lives are shaped by broader systems of inequality.  We will also examine how African American children are active in the construction of their own peer cultures and popular culture, as well as why the relationship between Black youth and popular culture is routinely viewed as problematic, and how African American children are discussed within the popular press.  Finally, we will examine how public policies shaping African Americans children and adolescents’ lives are formulated and how they sometimes serve to replicate various inequalities.   Requisites: Soph or Jr or Sr   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Students should be able to apply a child-centered approach to an analysis of the political and economic policies shaping African American childhood.Students should be able to apply social constructivist frameworks to any analysis of children’s everyday life and the public policy designed to regulate their behavior.Students should be able to discuss and assess the various social constructions of childhood and adolescence in the African American community.","3"
"African American Studies","AAS 4500","The History of Black Women in Popular Culture","This course explores the tremendous influence that popular culture, in the form of films, television, music video, and print media, has on how we conceptualize what it means to be women in general and women of African descent in particular. Students closely examine artifacts of popular culture that help to understand the intersections of gender, race, class, and sexuality. Students also explore representations of Black women in popular culture and its impact both domestically and internationally.   Requisites: Jr or Sr   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Students will be able to define how racism and sexism influence popular cultureStudents will be able to define and explain the ways masculinity and femininity are constructed in popular cultureStudents will be able to critically analyze popular culture and its significance to and on people of African descent in general and women in particularStudents will be able to identify and explain how women in general and women of African descent in particular have been constructed & represented in popular culture and how they have represented themselvesStudents will be able to critically analyze, discuss, and write about popular culture artifacts as they pertain to womenStudents will be able to critically discuss the global and sociopolitical significance of popular cultureStudents will be able to compare and contrast theoretical debates about popular culture in general and as it relates to gender in particular","3"
"African American Studies","AAS 4693","Legal Policy and Disparities in the American Health Care System","Intended to examine the disparities in health care experienced by women, children, the elderly, Blacks, Latinos, Native Americans, Appalachians, and the poor in the American health care system, in the spirit of open, scholarly inquiry. Dr. Martin Luther King, Jr. once said, Of all the forms of inequality, injustice in health care is the most inhumane.  He worked to raise awareness about public health concerns, particularly relating to issues that disproportionately affect minorities, people of color, and low-income communities.   Requisites: Jr or Sr   OHIO BRICKS: Capstone: Capstone or Culminating Experience  General Education Code (students who entered prior to Fall 2021-22): 3  Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Discuss intelligently the present-day issues surrounding access to health care by diverse groups in the United States.Engage in rigorous thinking, research, analysis, and synthesis of matters relating to the laws, regulations, and health care policies and practices as they pertain to diverse groups in the United States.Understand that racial, ethnic, and socioeconomic disparities are national problems that affect health care at all points in the process, at all sites of care, and for all medical conditions in fact, disparities are pervasive.","3"
"African American Studies","AAS 4820","The Black Family","Focusing on the history of ideas and approaches that have shaped and defined our understanding of Black families.   This course offers an interdisciplinary approach to the study of African American social and family life.  You will be introduced to historical and socio-cultural circumstances that affect the Black family and the diverse nature of Black culture.  The purpose of this course is to focus on the Black family as a social institution.  You will understand and appreciate the strengths of the Black family by being expose to a variety of challenges they face.  This course will also attempt to heighten awareness and sensitivity to the contemporary problems affecting the Black family and thus help discover and evaluate social policies and programs geared towards Black families.  Specifically, the course will provide a sociological perspective for understanding and analyzing topics and challenges that impact the Black family.  The discussion is also designed to encourage and stimulate critical thinking beyond “common sense” interpretations of the Black family.   Requisites: Soph or Jr or Sr   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Demonstrate proficiency in all of the above orally and in writingIdentify the impact of family history on lives of African AmericansThink more critically about the relationship between the black family and the black communityUnderstand the dynamics involved in partner selection and intimate relationships for African AmericansUnderstand the life cycle of family relationships for African Americans","3"
"African American Studies","AAS 4900","Special Topics in African American Studies","Specific course content will vary with offering.    Repeat/Retake Information: May be repeated.  Lecture/Lab Hours: 1.0 lecture  Grades: Eligible Grades: A-F,CR,WP,WF,WN,FN,AU,I  Learning Outcomes: Students will increase their knowledge in African American Studies.","1 - 15"
"African American Studies","AAS 4930","Independent Study","Primarily for students interested in concentrated study in specific area in cooperation with advisor.   Requisites: Permission required   Repeat/Retake Information: May be repeated for a maximum of 9.0 hours.  Lecture/Lab Hours: 3.0 independent study  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes: To provide undergraduates to plan and execute a specialized research and writing project under the supervision of faculty.","3 - 9"
"Visual Communication","VICO 3400","Illustration I: Digital Imaging","Advanced class introducing the computer as a tool for digital creation of images to produce visual communication imagery.   Requisites: C or better in VICO 1021 or 1421   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Students will be able to articulate their reasoning behind artistic choices.Students will be able to apply appropriate software tools to achieve specific communication solutionsStudents will be able to color correct images appropriately for publication.Students will be able to apply appropriate Image Compositing techniques","3"
"Visual Communication","VICO 3420","Visual Communication Topic Seminar II","A flexible format for examining current and future topics in visual communication. Because of constantly changing trends in the profession, topics will vary as an area of need not covered in an existing class is identified. Topics will include the areas of rapid change such as technology, techniques, ethics, and aesthetics.   Requisites: (VICO 1021 or 1014) and  C or better in 1000   Repeat/Retake Information: May be repeated for a maximum of 12.0 hours.  Lecture/Lab Hours: 3.0 seminar  Grades: Eligible Grades: A-F,CR,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful learners will be able to demonstrate an understanding of the special topic.","1 - 6"
"Visual Communication","VICO 3432","Visual Communication Business Practices","Examines the operation of a visual communication focused business  with an emphasis on entrepreneurship.   Requisites: C or better in VICO 1000, VICO 1421, and VICO 1414   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I  Learning Outcomes: Students will be able to describe copyright ownership and the steps to secure a copyright.Students will be able to create a business model including insurance and operating expenses.Students will be able to create a marketing plan for their visual communication business.Students will be able to analyze work for hire contracts.Students will be able to create a self-promotion plan.Students will be able to identify relevant business resources.Students will be able to describe and implement  appropriate digital asset management.","3"
"Visual Communication","VICO 3450","Visual Communication Traditional Darkroom techniques","Exploration of traditional photographic darkroom techniques. Darkroom use fees applies.   Requisites: C or better in (VICO 2392 or 3228)   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,CR,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful learners will be able to demonstrate a mastery of traditional photographic darkroom techniques.","3"
"Visual Communication","VICO 3465X","Generative AI for Visual Communication","Generative AI for Visual Communication   Requisites: VICO 1000, VICO 1414, & VICO 2514   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I","3"
"Visual Communication","VICO 3921","Synthesis Storytelling for Visual Communication","Will gather students from across disciplines to publish the journalistically-based multimedia publication Soul of Athens.   Requisites: Permission required and (Soph or Jr or Sr) and written proposal   OHIO BRICKS: Bridge: Learning and Doing  Repeat/Retake Information: May be repeated for a maximum of 12.0 hours.  Lecture/Lab Hours: 3.0 practicum  Grades: Eligible Grades: A-F,CR,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful participants will gain an understanding of the planning, production, publishing, and running of a journalism-based media organization.","1 - 6"
"Visual Communication","VICO 3922","Synthesis Commercial Project for Visual Communication","A commercial photography-based practicum where students from various disciplines produce a published project.   Requisites: Permission required and (Soph or Jr or Sr) and written proposal   OHIO BRICKS: Bridge: Learning and Doing  Repeat/Retake Information: May be repeated for a maximum of 12.0 hours.  Lecture/Lab Hours: 3.0 practicum  Grades: Eligible Grades: A-F,CR,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful participants will gain an understanding of the planning, production, publishing, and running of a commercial-based media organization.","1 - 6"
"Visual Communication","VICO 3923","Synthesis Design Project For Visual Communication","Will gather students from across disciplines to publish a design-based  publication.   Requisites: Permission required and (Soph or Jr or Sr) and written proposal   OHIO BRICKS: Bridge: Learning and Doing  Repeat/Retake Information: May be repeated for a maximum of 12.0 hours.  Lecture/Lab Hours: 3.0 practicum  Grades: Eligible Grades: A-F,CR,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful participants will gain an understanding of the planning, production, publishing, and running of a journalism-based media organization.","1 - 6"
"Visual Communication","VICO 3924","Synthesis Multimedia Project For Visual Communication","A multimedia and delivery platform based practicum where students from various disciplines produce a published project.   Requisites: Permission required and (Soph or Jr or Sr) and written proposal   OHIO BRICKS: Bridge: Learning and Doing  Repeat/Retake Information: May be repeated for a maximum of 12.0 hours.  Lecture/Lab Hours: 3.0 practicum  Grades: Eligible Grades: A-F,CR,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful participants will gain an understanding of the planning, production, publishing, and running of a journalism-based media organization.","1 - 6"
"Visual Communication","VICO 4001","Semester in DC: Covering Washington DC","Part of the Scripps in DC semester, this core seminar explores how media cover Washington, DC events and influences. Students meet with industry professionals working in the nation’s capital and analyze various media outlets and communication-related operations of government. Students must apply for acceptance to Scripps in DC Semester, which involves an application via the Office of Global Opportunities (OGO) and interviews with the Scripps in DC program directors.   Requisites: Permission required   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 40.0 seminar  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Student will be able to demonstrate critical analytical and thinking skills to be applied in the shaping of reportage in Washington, DC.Students will be able demonstrate an understanding of the professional practices of their major.","3"
"Visual Communication","VICO 4004X","Semester in D.C.: Data Visualization","A seminar exploring how data visualization is used in reporting and communication by media in Washington, D.C.  Students will meet with industry professionals and analyze how various media outlets and communication related operations of government utilize data visualization.   Requisites: Permission required   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: seminar  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I","3"
"Visual Communication","VICO 4005X","Semester in D.C.: Image","A seminar exploring how images are used in reporting and communication by media in Washington, D.C. Students will meet with industry professionals and analyze how various media outlets and communication related operations of government use photography and video to shape public perception.   Requisites: Permission required   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: seminar  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I","3"
"Visual Communication","VICO 4009X","Semester in D.C.: Social Media","A seminar exploring the role of social media in Washington, D.C. Students will meet with industry professionals and analyze various social media uses as it is applied to communication within the nation’s capital.   Requisites: Permission required   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: seminar  Grades: Eligible Grades: A-F,CR,PR,WP,WF,WN,FN,AU,I","3"
"Visual Communication","VICO 4112","Illustration Capstone: Advanced Informational Graphics","Capstone application of informational graphics techniques with emphasis on design and production techniques as they pertain to print and electronic formats.  Cooperative buying fee.   Requisites: (C or better in VICO 3111 and 3141) and Sr only   OHIO BRICKS: Capstone: Capstone or Culminating Experience  General Education Code (students who entered prior to Fall 2021-22): 3  Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful learners will be able to demonstrate mastery of application of informational graphics techniques with emphasis on design and production for both print and electronic formats.","3"
"Visual Communication","VICO 4188","Interactive Capstone: Advanced Interactive Media","Advanced interactive media planning, production, user-interface, and information architecture. Students will apply advanced design, content management, and delivery across emerging platforms.   Requisites: C or better in VICO 3173 and Sr only   OHIO BRICKS: Capstone: Capstone or Culminating Experience  General Education Code (students who entered prior to Fall 2021-22): 3  Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful learners will demonstrate a mastery of interactive media planning, production, user-interface, and information architecture using content management, and delivery across emerging platforms.","3"
"Visual Communication","VICO 4200","Video Capture for Commercial Photography","This course will introduce commercial photography students to digital single-lens- reflex cameras as used for video capture; video photography techniques including camera and subject movement; and continuous-source lighting skills. Much of class time will be spent in the studio or on location doing hands-on work practicing video capture and lighting techniques.   Requisites: C or better in VICO 3227 or VICO 3228   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Post production output.Successful students will demonstrate the ability to create short-length video clips similar to those used by the advertising industry, including commercial products, food, fashion, architecture, and interior design.Use of pan and dolly shots.","3"
"Visual Communication","VICO 4227","Commercial Photography IV: Business and Studio Practices","An advanced investigation of the principles of studio management and business practices. Areas of study will include copyright, computer usage, self promotion, and financial management while executing advanced illustration concept images in a simulated professional environment. Students are required to have an approved professional camera and appropriate lenses, flash, and tripod for the course. Check with the department for current guidelines. Cooperative buying fee.   Requisites: C or better in VICO 3228   Repeat/Retake Information: May be retaken two times excluding withdrawals, but only last course taken counts.  Lecture/Lab Hours: 3.0 lecture  Grades: Eligible Grades: A-F,WP,WF,WN,FN,AU,I  Learning Outcomes: Successful learners will be able to demonstrate mastery of advanced studio practices and commercial photography business management.","3"
