courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
ULRN 4140,Integrated STEM Project-Based Learning in Urban Environments,,"(None, None)",Urban Learning (Undergraduate),,
ULRN 4150,Assessment and Learning,,"(None, None)",Urban Learning (Undergraduate),,
ULRN 4160,Ethnic Studies Pedagogies,,"(None, None)",Urban Learning (Undergraduate),,
ULRN 4170,"Childhood Studies: Race, Culture, and Power",,"(None, None)",Urban Learning (Undergraduate),,
ULRN 4190,"Senior Seminar in Urban Schooling: Community Research, Action, and Reflection",,"(None, None)",Urban Learning (Undergraduate),,
WGSS 5000,"Integrative Seminar in Women’s, Gender, and Sexuality Studies",,"(None, None)",Women’S Gender And Sexuality Studies (Graduate),,
WGSS 5090,Queer Studies in Education (also listed as EDFN 5090),,"(None, None)",Women’S Gender And Sexuality Studies (Graduate),,
WGSS 5980,Graduate Directed Study,,"(None, None)",Women’S Gender And Sexuality Studies (Graduate),,
WGSS 1010,Gender and Sexuality in College,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 2000,"Introduction to Women’s, Gender, and Sexuality Studies",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 2030,Intersectionality and U.S. Women of Color,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 2200,Chicanas & Latinas In US Contemporary US Society (also listed as CLS 2200),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 2300,"Gender, Sexuality, and American Indian Communities (also listed as AIIS 2300)",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 2650,Introduction to LGBTQ+ Studies,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3000,"Theories in Women’s, Gender, and Sexuality Studies",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3050,Black Feminism and Womanism (also listed as PAS 3050),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3100,Critical Masculinities,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3150,"Gender, Sexuality, and U. S. Law",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3200,Disability Studies (also listed as LBS 3200),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3400,LGBT Political History in the US (also listed as HIST 3405),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3500,Intersectionality and Feminist Movements,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3570,Gender and Sex in History (also listed as HIST 3570),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3600,"Comparative Analysis of Indigenous Women Experiences in the Americas (also listed as CLS 3600, AIIS 3600)",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3650,LGBTQ Cultural Production,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3665,Gender and Sexuality in Science Fiction (also listed as LBS 3665),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3715,"Rethinking the ‘Welfare Queen:’ Race, Gender, and Poverty in the US (also listed as PAS 3715)",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3720,Reproductive Justice,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3725,Gender Violence,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 3860,Gender in Science (also listed as LBS 3860),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4000,"Knowledge, Power, and Research Justice in Women’s, Gender, and Sexuality Studies",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4050,Queer Theory,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4100,Chicana and Mexican Women Writers (also listed as ML 4100),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4130,Issues in Feminist Philosophy (also listed as PHIL 4130),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4160,Feminist Theories and Contemporary Society (also listed as SOC 4160),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4290,"Chicana Feminism: History, Theory, Praxis (also listed as CLS 4290)",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4400,Joteria Expressions in Las Americas (also listed as CLS 4400),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4480,Sexualities and Gender Diversity in Global Perspective (also listed as ANTH 4480),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4500,Community Engagement and Internship in WGSS,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4540,Special Topics in Women’s Studies,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4650,"Gender, Sexuality, and Transnational Migration (also listed as LAS 4650)",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4710,Global Feminisms,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4722,"Women, Gender, and Sexuality in Asian American Communities (also listed as AAAS 4722)",,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4820,Latin American Women’s Movements (also listed as LAS 4820),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4830,Native Feminist Theories and Practices,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4840,Chicana/Latina Narratives and Community History,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4860,Gender-Based Violence from a Transnational Perspective (also listed as SOC 4860),,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
WGSS 4990,Undergraduate Directed Study,,"(None, None)",Women’S Gender And Sexuality Studies (Undergraduate),,
YAA 2900,Introduction to Youth Agency Administration,,"(None, None)",Youth Agency Administration (Undergraduate),,
YAA 4670,Administration of Youth-Serving Nonprofit Organizations,,"(None, None)",Youth Agency Administration (Undergraduate),,
YAA 4900,Volunteer Management and Fund-Raising,,"(None, None)",Youth Agency Administration (Undergraduate),,
YAA 4950,Directed Field Experience,,"(None, None)",Youth Agency Administration (Undergraduate),,
YAA 4990,Undergraduate Directed Study,,"(None, None)",Youth Agency Administration (Undergraduate),,
CRIM 4110,Interpretation of Evidence in the Courtroom,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4120,Crime Scene Management,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4280,California Criminal Justice Policy,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4450,Legal Issues for Police Officers,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4460,Community Policing and Problem Solving,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4480,Police and the Media,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4540,Special Topics in Criminal Justice,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4600,Hate Crimes,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4610,Offender Reentry,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4620,From the Crime Scene to the Courtroom,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4700,Women and Crime,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4830,Statistics in Criminal Justice,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4910,Special Problems in Criminal Justice,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4920,Applied Criminal Justice Practice and Policy,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4930,Civic Engagement in Criminal Justice,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4940,Criminal Justice Leadership,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4950,Professional Training Portfolio,,"(None, None)",Criminal Justice (Undergraduate),,
CRIM 4990,Undergraduate Directed Study,,"(None, None)",Criminal Justice (Undergraduate),,
CRLT 5100,"Graduate Seminar: Ethical, Managerial and Contemporary Issues in Forensic Science",,"(None, None)",Criminalistics (Graduate),,
CRLT 5150,Research Methods and Statistical Analysis in Forensic Science,,"(None, None)",Criminalistics (Graduate),,
CRLT 5500,Crime Scene Reconstruction,,"(None, None)",Criminalistics (Graduate),,
CRLT 5520,Trace Evidence Analysis,,"(None, None)",Criminalistics (Graduate),,
CRLT 5530,Forensic Serology and DNA Analysis,,"(None, None)",Criminalistics (Graduate),,
CRLT 5570,Forensic Pathology,,"(None, None)",Criminalistics (Graduate),,
CRLT 5600,Forensic Toxicology and Controlled Substances Analysis,,"(None, None)",Criminalistics (Graduate),,
CRLT 5610,Biopsychosocial Criminology,,"(None, None)",Criminalistics (Graduate),,
CRLT 5620,Courtroom and Legal Issues in Criminalistics,,"(None, None)",Criminalistics (Graduate),,
CRLT 5630,"Forensic Analysis of Firearms, Toolmarks, and Serial Number Restoration",,"(None, None)",Criminalistics (Graduate),,
CRLT 5640,Questioned Document and Handwriting Examination,,"(None, None)",Criminalistics (Graduate),,
CRLT 5950,Directed Field Work,,"(None, None)",Criminalistics (Graduate),,
CRLT 5995,Project for Culminating Experience,,"(None, None)",Criminalistics (Graduate),,
CRLT 4090,Applications of Forensic Science,,"(None, None)",Criminalistics (Undergraduate),,
CDIV 4810,Understanding Cultural Diversity Within Human Services,,"(None, None)",Cultural Diversity (Undergraduate),,
CDIV 4950,Practicum:Serving Diverse Communities,,"(None, None)",Cultural Diversity (Undergraduate),,
EDCI 6350,"Teachers, Leadership, and Power in Urban Schools",,"(None, None)",Curriculum And Instruction (Doctoral),,
EDCI 6600,"Teaching and Learning in Diverse Urban Settings: Equity, Access, and Achievement",,"(None, None)",Curriculum And Instruction (Doctoral),,
EDCI 6620,Culturally Sensitive Pedagogy in Early Childhood Settings,,"(None, None)",Curriculum And Instruction (Doctoral),,
EDCI 6640,Policies and Practices in Early Childhood Education,,"(None, None)",Curriculum And Instruction (Doctoral),,
EDCI 6703,"Leadership for Curriculum, Assessment, and Accreditation in Colleges and Universities",,"(None, None)",Curriculum And Instruction (Doctoral),,
EDCI 6750,Advanced Pedagogical Strategies for Achieving Equity,,"(None, None)",Curriculum And Instruction (Doctoral),,
EDCI 6770,Leadership in Curriculum and Assessment for Linguistically and Culturally Diverse Urban Students,,"(None, None)",Curriculum And Instruction (Doctoral),,
EDCI 5020,Introduction to Science and Mathematics Content Methods,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5030,Introduction to Schooling in Urban Communities,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5040,"Theory, Trends, and Practice in School Reform",,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5060,"Justice-Oriented Assets of Students, Families, Schools and Communities",,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5070,Research and Methods in Ethnic Studies Pedagogies in P-12,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5096,Development of Induction Plan (also listed as EDSP 5096),,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5097,Assessment of Induction (also listed as EDSP 5097),,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5110,Advanced Classroom Assessment in the Urban School,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5130,Reading as a Cognitive Process,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5200,Advanced Methods for Teaching Secondary Content,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5201,Methods for Teaching Mathematics,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5210,Research and Politics of Literacy,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5220,Advanced Teaching of Reading,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5230,Advanced Teaching of Writing,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5240,Advanced Literacy Assessment and Instruction,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5250,Equity and Justice-Oriented Models in K-12 STEM Education,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5270,Children’s and Young Adult Literature,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5290,Literacy Leadership,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5310,Seminar: Research in Teaching Mathematics,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5330,Children’s and Adolescents’ Reading Materials in Spanish and Other Languages,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5350,Teaching for Social Justice and School Transformation,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5351,Seminar: Assessment Strategies in Mathematics,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5370,"Teacher Leadership in the Urban School: Issues, Trends, and New Directions",,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5400,Reading and Writing Clinical Practicum,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5410,"Field Work in Reading, Writing and Related Language Arts",,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5420,Interdisciplinary Creative and Reflective Methods for Teaching and Learning,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5490,Policies and Practices for Emergent Bilingual Students,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5500,Critical Theories of Curriculum,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5501,Advanced Fieldwork in Curriculum and Instruction in the Classroom,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5502,Advanced Fieldwork in Curriculum and Instruction in the Classroom,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5510,"Reflection, Synthesis, Assessment: Induction Portfolio",,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5540,"Theory, Research, and Practices in Dual Language/Bilingual Education",,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5560,Methods for Bilingualism and Biliteracy in the Dual Language/Bilingual Classroom,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5570,Research and Pedagogy for the Bilingual Learner,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5580,"Reflection, Synthesis, and Assessment: Bilingual Authorization Portfolio",,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5600,Principles and Practices of Curriculum in Urban Schools,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5700,Introduction to Action Research in Education,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5710,Research Seminar I,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5711,Research Seminar II,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5712,Research Seminar III,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5800,Computer Applications for Teaching Mathematics and Science,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5830,Application of Hypermedia in Instruction,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5840,Learning Theories and Cognitive Science in Math Education,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5850,Characteristics of Social Change in Urban Schools,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5890,STEM Leadership,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5900,Creating a Healthy and Effective Classroom Climate,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5960,Comprehensive Examination,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5990A,Thesis Planning,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5990B,Thesis,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5995A,Project Planning,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 5995B,Project,,"(None, None)",Curriculum And Instruction (Graduate),,
EDCI 1001,Supplemental Instruction and Pedagogical Workshop,,"(None, None)",Curriculum And Instruction (Undergraduate),,
EDCI 3020,Visual and Performing Arts in the Inclusive Elementary Classroom,,"(None, None)",Curriculum And Instruction (Undergraduate),,
EDCI 3700,The Equitable Advancement of Scientific Principles in Education and Community through Stem Education,,"(None, None)",Curriculum And Instruction (Undergraduate),,
EDCI 4000,Transformative Teaching in Diverse Urban Classrooms,,"(None, None)",Curriculum And Instruction (Undergraduate),,
EDCI 4010,English Language Development,,"(None, None)",Curriculum And Instruction (Undergraduate),,
EDCI 4011,"Cognitive, Linguistic and Literacy Development of Diverse Learners",,"(None, None)",Curriculum And Instruction (Undergraduate),,
EDCI 4030,"Race, Language, and Power and Schooling for Bi/multilingual Students",,"(None, None)",Curriculum And Instruction (Undergraduate),,
EDCI 4111,Curriculum and Teaching of Integrated Literacy and Communication,,"(None, None)",Curriculum And Instruction (Undergraduate),,
EE 4340,Electromagnetic Energy Conversion,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4400,Data Communications and Networking,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4420,Multimedia Networking,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4440,Computer Organization,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4450,Embedded Architectures,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4459,Systems Design Tools and Implementation Laboratory,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4480,Advanced Digital Design,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4540,Special Topics in Electrical Engineering,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4600,Applied Control System Design and Simulation,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4610,Digital Control Systems,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4620,Modern Control Systems,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4630,Machine Learning Principles and Application,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4689,Control Systems Laboratory,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4710,Analog Integrated Circuits,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4720,CMOS VLSI Design,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4730,Optoelectronics,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4810,Biomedical Devices,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4820,Biomedical Signal Processing,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4961,Senior Design I,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4962,Senior Design II,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
EE 4990,Undergraduate Directed Study,,"(None, None)",Electrical And Computer Engineering (Undergraduate),,
TECH 1200,Practical  Electronics,,"(None, None)",Electronics And Internetworking (Undergraduate),,
TECH 4210,Internetworking Technology,,"(None, None)",Electronics And Internetworking (Undergraduate),,
TECH 4220,Router Configurations,,"(None, None)",Electronics And Internetworking (Undergraduate),,
TECH 4230,Intermediate Routing and LAN Switching,,"(None, None)",Electronics And Internetworking (Undergraduate),,
TECH 4240,Wide Area Networks,,"(None, None)",Electronics And Internetworking (Undergraduate),,
TECH 4720,Photovoltaic Applications,,"(None, None)",Electronics And Internetworking (Undergraduate),,
TECH 4740,Fuel Cell Applications and Hydrogen Infrastructure,,"(None, None)",Electronics And Internetworking (Undergraduate),,
EDEL 5210,Critical Approaches to Social Studies in Early Childhood Education,,"(None, None)",Elementary Education (Graduate),,
EDEL 5250,"Reading, Writing and Related Language Arts Across the Curriculum",,"(None, None)",Elementary Education (Graduate),,
EDEL 5510,Seminar: Research in Teaching Elementary School Subjects: Science,,"(None, None)",Elementary Education (Graduate),,
EDEL 5600,"Leadership, Advocacy, and Management of Early Childhood Programs",,"(None, None)",Elementary Education (Graduate),,
EDEL 5630,Advanced Research Methodologies and Paradigms for Early Childhood,,"(None, None)",Elementary Education (Graduate),,
EDEL 5631,"Preschool-Kindergarten: Language, Literacy Acquisition and Authentic Assessment",,"(None, None)",Elementary Education (Graduate),,
EDEL 5640,Seminar: Advanced Methodologies in Early Childhood Education,,"(None, None)",Elementary Education (Graduate),,
EDEL 5660,Contemporary Issues of Equity and Justice in Early Childhood,,"(None, None)",Elementary Education (Graduate),,
EDEL 5890,Seminar: PK-3 Early Childhood Education,,"(None, None)",Elementary Education (Graduate),,
EDEL 5940,Special Topics in Elementary Education,,"(None, None)",Elementary Education (Graduate),,
EDEL 5950,Advanced Field Work,,"(None, None)",Elementary Education (Graduate),,
EDEL 5970,Graduate Research,,"(None, None)",Elementary Education (Graduate),,
EDEL 5980,Graduate Directed Study,,"(None, None)",Elementary Education (Graduate),,
EDEL 4020,"Introduction to Instructional Design, Assessment and Classroom Management Methods",,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4120,Emergent Literacy,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4150,Curriculum and Teaching of Reading and Language Arts,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4150C,Proseminar: Curriculum and Teaching of Reading/Language Arts - Chinese,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4150K,Proseminar: Curriculum and Teaching of Reading/Language Arts - Korean,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4150S,Proseminar: Curriculum and Teaching of Reading/Language Arts - Spanish,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4151,Curriculum and Teaching of Reading and Language Arts Fieldwork,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4160,Curriculum and Teaching of Writing/Language Arts,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4160C,Proseminar: Curriculum and Teaching of Writing/Language Arts - Chinese,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4160K,Proseminar: Curriculum and Teaching of Writing/Language Arts - Korean,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4160S,Proseminar: Curriculum and Teaching of Writing/Language Arts - Spanish,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4161,Curriculum and Teaching of Writing and Language Arts Field Lab,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4170,Curriculum and Teaching of Elementary Mathematics,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4170C,Proseminar: Curriculum and Teaching of Mathematics - Chinese,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4170K,Proseminar: Curriculum and Teaching of Mathematics - Korean,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4170S,Proseminar: Curriculum and Teaching of Mathematics - Spanish,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4171,Curriculum and Teaching of Elementary Mathematics Fieldwork,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4180,Curriculum and Teaching of Elementary School Science,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4180S,Proseminar: Curriculum and Teaching of Science - Spanish,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4181,Curriculum and Teaching of Elementary School Science Fieldwork,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4190,Curriculum and Transformative Teaching of Social Science,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4190S,Proseminar: Curriculum and Teaching of Social Science - Spanish,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4200,RICA Test Preparation Review,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4210,Teaching Language Arts in Elementary School,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4320,Teaching STEM for Early Childhood,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4455,Fieldwork in Residency: Multiple Subjects,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4610,Advanced Curriculum in Early Childhood Studies,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4620,The Role of Play in Learning,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4650,Directed Teaching: Preschool,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4670,School/Family/Community Partnerships in Urban Learning,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4880,Directed Teaching: Multiple Subject,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4881,"Reflection, Synthesis and Assessment of Directed Teaching",,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4890,Demonstration of Instructional Competencies,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4900,Problems in Elementary Education,,"(None, None)",Elementary Education (Undergraduate),,
EDEL 4990,Undergraduate Directed Study,,"(None, None)",Elementary Education (Undergraduate),,
ENGR 5970,Graduate Research,,"(None, None)",Engineering (Graduate),,
ENGR 5980,Graduate Directed Study,,"(None, None)",Engineering (Graduate),,
ENGR 5990,Thesis,,"(None, None)",Engineering (Graduate),,
ENGR 5995,Project,,"(None, None)",Engineering (Graduate),,
ENGR 1010,Introduction to Mechanics,,"(None, None)",Engineering (Undergraduate),,
ENGR 1050,"Science, Technology, Engineering and Math Workshop",,"(None, None)",Engineering (Undergraduate),,
ENGR 1060,STEM Supplemental Instruction Lab,,"(None, None)",Engineering (Undergraduate),,
ENGR 1500,Introduction to Engineering and Technology,,"(None, None)",Engineering (Undergraduate),,
ENGR 1540,Special Topics in Engineering,,"(None, None)",Engineering (Undergraduate),,
ENGR 3010,Ethics and Professionalism in Engineering,,"(None, None)",Engineering (Undergraduate),,
ENGR 3830,Ancient and Modern Technology,,"(None, None)",Engineering (Undergraduate),,
ENGR 4540,Special Topics in Engineering,,"(None, None)",Engineering (Undergraduate),,
ENGR 4970,Seminar in Interdisciplinary STEM Research,,"(None, None)",Engineering (Undergraduate),,
ENGR 4971,Engineering Senior Project,,"(None, None)",Engineering (Undergraduate),,
ENGR 4972,Engineering Senior Project,,"(None, None)",Engineering (Undergraduate),,
ENGR 4990,Undergraduate Directed Study,,"(None, None)",Engineering (Undergraduate),,
ETEC 1000,Introduction to Automotive  Systems (also listed as TECH 1000),,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 1020,Industrial Safety (also listed as TECH 1010),,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 1100,Introduction to Engineering Design (also listed as TECH 1100),,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 1200,Practical Electronics,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 1600,Introduction to Metalworking (also listed as TECH 1600),,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 2070,Engineering Technology Materials,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 3130,Product Design and Development,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 3150,Project Management and Document Control,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 3600,Lean Manufacturing,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 3700,Sustainable Energy and Transportation,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 3820,Metrology and Statistical Process Control,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4210,Internetworking Technology,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4600,Advanced Manufacturing Processes,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4620,Digital Manufacturing,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4660,Additive Manufacturing,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4670,Emerging Manufacturing Technologies,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4700,Zero-Emission Vehicles Technology,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4710,Engine Design and Performance,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4720,Photovoltaic Applications,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4740,Fuel Cell Applications and Hydrogen Infrastructure,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4760,"Measurement, Instrumentation and Control",,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4780,Emerging Sustainable Technologies,,"(None, None)",Engineering Technology (Undergraduate),,
ETEC 4880,Fluid Power,,"(None, None)",Engineering Technology (Undergraduate),,
