courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
EDC 8180,Psychopathology for Counselors,"The history, etiology and treatment of mental disorders, and current empirical research related to pathology are covered.","(3, 3)",Educational Counseling,Graduate,
EDC 8210,Diagnostics of Psychopathology for Counselors,"Comprehensive overview of the diagnostic classification systems, including assessment and diagnosis of mental disorders.","(3, 3)",Educational Counseling,Graduate,
EDC 8220,Addictions Counseling,"Comprehensive overview of the phenomenon of chemical dependence and addiction; current methods of identification and intervention; awareness of how addictions affect individuals, families, schools and communities.","(3, 3)",Educational Counseling,Graduate,
EDC 8230,Advanced Counseling Techniques and Strategies,Development of in-depth counseling skills; techniques for working with a wide variety of populations and/or problems; and current professional issues in mental health counseling are covered.,"(3, 3)",Educational Counseling,Graduate,
EDC 8240,Ethical Issues in Counseling,"Explores the ethical standards and dilemmas facing today’s counseling professionals, including foundations of ethical principles and ethical decision-making. Students explore ethical issues that cover traditional topics, such as confidentiality, dual relationships, and record keeping; as well as contemporary issues, such as multicultural competence and online counseling, that are prevalent in most counseling settings.","(3, 3)",Educational Counseling,Graduate,
EDC 8250,Counseling Across the Lifespan,Application of human development theories related to individual and family development in the conceptualization of counseling concerns and the development of counseling interventions for diverse populations. Emphasis is placed on prevention and wellness in the counseling field.,"(3, 3)",Educational Counseling,Graduate,
EDC 8280,Research and Evaluation in Counseling,"Overview of quantitative, qualitative, and mixed method research designs relevant to the practice of counseling, including needs assessment and program evaluation. Emphasis is given to statistical concepts, evidence-based counseling, critiquing counseling research, development of outcome measures, and ethical and cultural considerations in counseling research.","(3, 3)",Educational Counseling,Graduate,
EDC 8300,School Counseling Practicum,Supervised field experience in counseling in a school setting. To be taken Pass/No Pass only. Coreq: EDC 8301.,"(3, 3)",Educational Counseling,Graduate,
EDC 8301,School Counseling Practicum Laboratory,Coreq: EDC 8300.,"(0, 0)",Educational Counseling,Graduate,
EDC 8360,Clinical Mental Health Practicum,Supervised field experiences in counseling in a mental health setting. To be taken Pass/No Pass only. Coreq: EDC 8361.,"(3, 3)",Educational Counseling,Graduate,
EDC 8361,Clinical Mental Health Practicum Laboratory,Coreq: EDC 8360.,"(0, 0)",Educational Counseling,Graduate,
EDC 8400,Independent Study in Counseling,"Individualized, in-depth study of a particular topic not offered in other courses. Reading, research and independent study are supervised by a faculty member. May be repeated for a maximum of six credits.","(1, 3)",Educational Counseling,Graduate,
EDC 8410,School Counseling Internship,"In a supervised field experience, students apply knowledge in individual and group counseling, classroom guidance and consultation to assist students in school settings. May be repeated for a maximum of 12 credits. To be taken Pass/No Pass only. Coreq: EDC 8411.","(6, 6)",Educational Counseling,Graduate,
EDC 8411,School Counseling Internship Laboratory,Coreq: EDC 8410.,"(0, 0)",Educational Counseling,Graduate,
EDC 8460,Clinical Mental Health Counseling Internship,Students apply previous knowledge of counseling theory and techniques in a supervised field experience in professional mental health counseling settings. May be repeated for a maximum of 12 credits. To be taken Pass/No Pass only. Coreq: EDC 8461.,"(6, 6)",Educational Counseling,Graduate,
EDC 8461,Clinical Mental Health Counseling Internship Laboratory,Coreq: EDC 8460.,"(0, 0)",Educational Counseling,Graduate,
EDC 8500,Collaborative School Counseling,Collaborative counseling and large scale interventions for addressing academic and social-emotional issues in P-12 schools.,"(3, 3)",Educational Counseling,Graduate,
EDC 8510,Leadership in School Counseling,"Leadership, management and evaluation of school counseling programs.","(3, 3)",Educational Counseling,Graduate,
EDC 8560,College Admissions Counseling,"Examination of the range of postsecondary educational options; college recruitment methods and admission decision-making processes; financial and merit aid; the college admissions counseling process, tools and resources; and the design and delivery of effective college admissions counseling services that meet the needs of diverse populations.","(3, 3)",Educational Counseling,Graduate,
EDC 8580,Introduction to Play Therapy,"Overview of essential play therapy elements and principles, including history, theories and techniques, and modalities. Emphasis is placed on observation and application of play therapy skills and techniques. Three content areas required for registered play therapist credentialing are covered: history, theory, and techniques and methods.","(3, 3)",Educational Counseling,Graduate,
EDC 8850,Selected Topics,"Developing trends in counseling not covered in other courses. May be repeated, but only if different topics are covered.","(1, 3)",Educational Counseling,Graduate,
EDC 9150,Internship in Counseling Setting,Post-master’s supervised internship in counseling. Provides direct service experience in counseling with clients in an approved setting. Students must have earned a Master’s degree in Counseling to enroll in this course. May be repeated for a maximum of six credits.,"(3, 3)",Educational Counseling,Graduate,
EDC 9200,Counselor Supervision,"Overview of conceptual and empirical literature on counselor supervision that includes models, approaches, techniques, relationship/process issues, legal concerns and ethical considerations. Students develop supervision skills through readings, seminar discussions and supervision of master’s-level students. Students must have earned a Master’s degree in Counseling or related field approved by program coordinator to enroll in this course.","(3, 3)",Educational Counseling,Graduate,
EDF 8010,Human Growth and Development,Theory and research in human development and its impact on the teaching/learning process.,"(3, 3)",Educational Foundations,Graduate,
EDF 8020,Learning and Motivation in Context,"Educational applications of research and theory on objectives, motivation, class climate, class management and learning theory.","(3, 3)",Educational Foundations,Graduate,
EDF 8030,Early Adolescent Growth and Development,Theory and research in early adolescent growth and development and the teaching/learning process for middle-grades youth. Undergraduate students may request consent of instructor.,"(3, 3)",Educational Foundations,Graduate,
EDF 8040,Adult Learning and Development in Context,"Exploration of foundational theory and research in learning and development with adult learners in professional and educational contexts. Key topics include ecological systems of development, cognitive and psychosocial development in adulthood, contextualizing assessment for adults, and strategies for diversity in learning.","(3, 3)",Educational Foundations,Graduate,
EDF 8070,Foundations of Instructional Design,"Focuses on the development and implementation of instructional materials. Topics include learning theories, practical approaches to curriculum development, and best practices for providing quality professional and educational experiences.","(3, 3)",Educational Foundations,Graduate,
EDF 8080,Contemporary Issues in Assessment,"Construction, use and interpretation of subjective and standard tests; measurement applications.","(3, 3)",Educational Foundations,Graduate,
EDF 8090,Assessment of Learning,"Focuses on the planning and assessment of individual and organizational growth and learning. Topics include fostering self-reflection, determining what to assess, diagnosing performance baseline measures, informing teaching effectiveness and program evaluation formative assessment practices, and implications of summative assessment.","(3, 3)",Educational Foundations,Graduate,
EDF 8110,Foundations of Learning Sciences,"Focuses on foundational concepts in the learning sciences from diverse perspectives. Key topics include sociocultural theories of learning, cognition, motivation, assessment, and designing learning environments.","(3, 3)",Educational Foundations,Graduate,
EDF 8120,Design of Equitable Digital Learning Environments,"Focuses on theories and applications related to designing equitable digital and computer-based learning spaces for learners of all ages, abilities, and cultures. Topics include inclusivity, constructivism, multiple epistemologies, mixed reality, and physical computing.","(3, 3)",Educational Foundations,Graduate,
EDF 8180,Cognitive Approaches to Instructional Design,"Focuses on cognitive approaches to learning and instructional design. Key topics include understanding by design, memory, information processing, cognitive load theory, and emotional design.","(3, 3)",Educational Foundations,Graduate,
EDF 8200,Effective Online Teaching,"Creation and delivery of effective online courses, with an emphasis on student engagement, instructor presence, course facilitation, best practices, and emerging tools and methods used in online teaching and learning.","(3, 3)",Educational Foundations,Graduate,
EDF 8210,Online Course Management,"Examines online course management, models of learner interaction and engagement, and learning theory. Additionally, students explore the practical applications of various learning management systems while focusing on how learning theory can be applied to the design and management of an online course.","(3, 3)",Educational Foundations,Graduate,
EDF 8220,Web Tools to Enhance Online Engagement,"Examines the manner in which instructors should evaluate and select digital tools to promote learning and protect learner data. Students explore a variety of technologies, such as digital storytelling, game-based learning, data visualization tools, apps and mobile devices.","(3, 3)",Educational Foundations,Graduate,
EDF 8230,Online Instructional Design and Assessment,"Focuses on principles and best practices in instructional design within online learning environments. Emphasis is placed on creating assessments that are aligned with measurable learning outcomes. The development of universally designed, accessible instructional content and learning activities is explored.","(3, 3)",Educational Foundations,Graduate,
EDF 8350,Early-Late Adolescent Growth and Development,"Provides understanding about the growth and development of the adolescent and implications for middle and secondary school teachers. Students also acquire a lens for the application of adolescent developmental research to the work of an instructor for middle and secondary students through self-awareness, sensitivity for gaining knowledge about all student populations, research, and classroom management skills/practice. Emphasis is on the physical, social, emotional, and cognitive characteristics of 10- to 18-year-olds, and the educational implications of those developmental characteristics.","(3, 3)",Educational Foundations,Graduate,
EDF 8710,Cultural Diversity in Education,Sociological and anthropological examination of contemporary P-12 educational policy issues.,"(3, 3)",Educational Foundations,Graduate,
EDF 8770,Experimental and Nonexperimental Research Methods in Education I,"Types of educational research and uses; logical bases of quantitative and qualitative analysis techniques; basic research issues important in education; educational research design and procedures; introduction to measurement and evaluation; applications to special problems in classroom settings and program development; and evaluation in curriculum, administration and educational support services.","(3, 3)",Educational Foundations,Graduate,
EDF 9010,Seminar in the Learning Sciences I,"The first learning sciences seminar in which students investigate foundational concepts in the learning sciences, such as learning, instruction, assessment and environment. Readings and discussions focus on historical perspectives, major scholars, foundational ideas, research methods, and intellectual debates that have defined, challenged and changed the learning sciences.","(3, 3)",Educational Foundations,Graduate,
EDF 9020,Seminar in the Learning Sciences II,"The second learning sciences seminar in which students investigate foundational concepts in the learning sciences. Readings, assignments and discussions focus on historical perspectives, major scholars, foundational ideas, research methods, and intellectual debates that have defined, challenged and changed the learning sciences.","(3, 3)",Educational Foundations,Graduate,
EDF 9050,"Critical Look at Social Media, Games and Emerging Technologies","Designed for students to better understand or expand their knowledge of social media, games and emerging technologies, and their implications for learning.","(3, 3)",Educational Foundations,Graduate,
EDF 9080,Advanced Educational Tests and Measurement,Theoretical and quantitative aspects of modern and classical test theory from the practitioner’s perspective; solving contemporary problems involving intra-student and class level comparisons of student progress; the subsequent impact of assessment on classroom high-stakes accountability decisions.,"(3, 3)",Educational Foundations,Graduate,
EDF 9110,Theoretical Foundations of Games for Learning,"This course is designed for participants to consider concepts, methods and models connecting games-based research to practices in formal and informal educational contexts. Students explore social and behavioral science theories supporting principles of game play and design for learning while playing, deconstructing and prototyping simple games.","(3, 3)",Educational Foundations,Graduate,
EDF 9200,Philosophy of Educational Research,Course introduces doctoral students to the different philosophies of educational research and critical scholarship. Different epistemological stances and their application to educational research are examined. Students learn to define and discuss various epistemological and ontological perspectives and how they relate to educational research.,"(3, 3)",Educational Foundations,Graduate,
EDF 9210,Independent Doctoral Study in Foundations,Doctoral level study of selected topics in the learning sciences under the direction of a faculty member selected by the student. Student and faculty member develop a course of study different from existing courses and designed for the individual student. May be repeated for a maximum of 24 credits if different topics are covered.,"(1, 3)",Educational Foundations,Graduate,
EDF 9270,Quantitative Research Designs and Statistics for Educational Contexts,"Overview of quantitative research designs and bivariate and univariate statistics for single- and two-group studies frequently used in educational research. Students learn about the nature of quantitative research designs, how to design a study, and how quantitative designs relate to probability theory. Coreq: EDF 9271.","(4, 4)",Educational Foundations,Graduate,
EDF 9271,Quantitative Research Designs and Statistics for Educational Contexts Laboratory,Coreq: EDF 9270.,"(0, 0)",Educational Foundations,Graduate,
EDF 9300,Bioecological Perspectives on Development and Learning,"Examines human development and learning through the lens of Bioecological Systems Theory. Readings, assignments and discussions focus on how personal attributes, interactions, contextual systems, and time contribute to the development of learners across multiple domains. This course is open to graduate students across disciplines.","(3, 3)",Educational Foundations,Graduate,
EDF 9310,Learning Sciences Selected Topics Doctoral Study,Doctoral level learning sciences topics not covered in other courses are selected for in-depth study and research. May be repeated for a maximum of 24 credits if different topics are covered.,"(1, 3)",Educational Foundations,Graduate,
EDF 9550,Theoretical Bases of Instruction,Seminar in the application of learning theory to instructional practice emphasizing instructional strategies in the classroom.,"(3, 3)",Educational Foundations,Graduate,
EDF 9710,Case Study and Ethnographic Research Methods and Design,Examines case study and ethnographic research methods and design.,"(3, 3)",Educational Foundations,Graduate,
EDF 9720,Phenomenology and Grounded Theory Research Methods and Design,Examines phenomenology and grounded theory research methods and design.,"(3, 3)",Educational Foundations,Graduate,
EDF 9730,Narrative and Historical Research Methods and Design,Examines narrative and historical research methods and design.,"(3, 3)",Educational Foundations,Graduate,
EDF 9740,Emerging Qualitative Research Methods and Design,"Examines emerging and lesser-known qualitative research methods and designs, such as self-study, portraiture, arts-based research, photovoice, rhizomatic analysis and critical policy analysis.","(3, 3)",Educational Foundations,Graduate,
EDF 9750,Mixed Methods Research,Examines methods and designs for mixed methods methodology.,"(3, 3)",Educational Foundations,Graduate,
EDF 9770,Multiple Regression / General Linear Model in Educational Research,Intermediate inferential statistical methods course for educational research. Emphasis is on understanding the theory and application of univariate statistics and developing the ability to conduct independent empirical research in education.,"(3, 3)",Educational Foundations,Graduate,
EDF 9780,Multivariate Educational Research,"Provides students with an understanding of the logic, concepts, methods, applications and limitations of the common types of multivariate statistical analysis used in educational research. Emphasis is given to the application of these analyses in educational research. Computer applications of the procedures are integrated into the course.","(3, 3)",Educational Foundations,Graduate,
EDF 9790,Qualitative Research in Education,Application of qualitative studies to educational questions; nature of qualitative research; rationale and applications of qualitative research methods; integration of qualitative and quantitative research methods in educational research.,"(3, 3)",Educational Foundations,Graduate,
EDF (ED) 9800,Internship in Curriculum and Instruction,Practical experiences linking the student’s program of study to his/her field of professional service. To be taken Pass/No Pass only. May also be offered as ED 9800.,"(1, 6)",Educational Foundations,Graduate,
EDF 9810,Design-Based Research Methods,Addresses the perspectives and frameworks for conducting design-based research toward refining educational interventions and practices.,"(3, 3)",Educational Foundations,Graduate,
EDF 9820,Quantitative Ethnography,Quantitative Ethnography is a methodological approach that uses ethnographic/qualitative techniques to guide statistical analyses of Big Data in meaningful ways and uses statistical techniques to increase the scope and power of current ethnographic/qualitative methods. Theoretical foundations and application of quantitative ethnography to discourse data are explored with emphasis on new insights in the field of cognitive modeling and automated coding and applications in a variety of fields.,"(3, 3)",Educational Foundations,Graduate,
"EDF (ED, EDSP) 9910",Doctoral Dissertation Research,Doctoral Dissertation Research. May also be offered as ED 9910  or EDSP 9910.,"(1, 18)",Educational Foundations,Graduate,
ECON 8150,Economic History of the United States,"Introduces approach of modern economic history, which emphasizes the use of modern economic theory and statistical methods to answer questions of long-standing interest to economists and historians. Covers all major periods of U. S. history from the colonial era through the emergence of the modern welfare state.","(3, 3)",Economics,Graduate,
ECON (APEC) 8160,Labor Economics,Wage and employment theory; labor markets; labor history; current problems in labor and manpower economics. May also be offered as APEC 8160.,"(3, 3)",Economics,Graduate,
ECON (APEC) 8170,Advanced Production Economics,"Discusses production economics theory in a quantitative framework; technical and economic factor-product, factor-factor, and product-product relationships in single- and multi-product firms under conditions of perfect and imperfect competition in both factor and product markets. Offered spring semester only. May also be offered as APEC 8170.","(3, 3)",Economics,Graduate,
ECON (APEC) 8200,Public Finance,"Impact of government on resource allocation, income distribution and stability; role of regulation; principles of taxation. May also be offered as APEC 8200.","(3, 3)",Economics,Graduate,
ECON 8210,Public Choice,Economic theory to analyze collective decisions. Topics include the pure theory of collective choice and applied analyses of democratic governments and their policy processes.,"(3, 3)",Economics,Graduate,
ECON (APEC) 8220,Public Policy Economics,"Covers contemporary public policy, including price and resource policy, affecting rural areas. Discusses public participation, or the lack thereof, related to programs designed to implement public policy. Offered spring semester only. May also be offered as APEC 8220.","(3, 3)",Economics,Graduate,
ECON 8230,Microeconomics for Public Policy,Economic aspects of public policy making; individual behavior as governed by the market and other incentive mechanisms. Equips students with methodological tools for evaluating public policies.,"(3, 3)",Economics,Graduate,
ECON (APEC) 8240,Organization of Industry,"The structure of markets and firms; forces that determine the size of firms and the boundaries of markets; the behavior of firms, both singly and in concert, to exploit market positions. May also be offered as APEC 8240.","(3, 3)",Economics,Graduate,
ECON 8250,Antitrust Economics,"Theoretical analysis of monopoly, monopolizing practices and the exercise of market power. Study of government policy towards mergers, predation and restraints of trade.","(3, 3)",Economics,Graduate,
ECON (APEC) 8260,Economic Theory of Government Regulation,"The scope of governmental regulation in the economy of the United States, its evolution and development; the application of the tools of economic analysis to the issues of regulated enterprise. May also be offered as APEC 8260.","(3, 3)",Economics,Graduate,
ECON (APEC) 8270,Economics of Institutions and Organizations,Analyzes the evolution and impact of various property rights institutions on individual behavior and the subsequent use of resources. Particular attention is paid to the importance of property rights structures in the organization of business and in managerial decision making. May also be offered as APEC 8270.,"(3, 3)",Economics,Graduate,
ECON (APEC) 8280,Applied Demand Analysis,Analysis of demand by individual households and consumers in aggregate. Modern approaches to estimation of demand systems and valuation methods. May also be offered as APEC 8280.,"(3, 3)",Economics,Graduate,
ECON (APEC) 8310,Economic Development,"Economic analysis of development of urban areas within the system of cities; central place theory and general equilibrium models of interregional economic activity emphasizing central place systems, spatial interaction and stochastic processes; internal development of the city focusing on housing and land use patterns, transportation and urban form. May also be offered as APEC 8310.","(3, 3)",Economics,Graduate,
ECON (APEC) 8320,Community and Regional Economics,Covers economic theory and research methods needed to understand happenings in the regional and community economy and how local and non-local decisions influence local economic change. Offered fall semester only. May also be offered as APEC 8320.,"(3, 3)",Economics,Graduate,
ECON 8360,Research in Economics of Education,"Theoretical and econometric analysis of education including such topics as human capital theory, pricing and competition in higher education, public financing and provision of education, cost/benefit analyses of education reforms such as accountability, school finance equalization and school choice. Includes discussion and research on current topics in the economics of education.","(3, 3)",Economics,Graduate,
ECON (APEC) 8400,International Trade Theory,Theory of free trade from Ricardo to the present; theory and application of optimal and second-best tariffs; recent empirical testing of trade and tariff theory. May also be offered as APEC 8400.,"(3, 3)",Economics,Graduate,
ECON (APEC) 8410,International Finance,"Financial economics of decision making in a multinational environment featuring autonomous governments and multiple currencies. Typical topics include the macroeconomic problems of unemployment and inflation in an international economy, management of exchange rate risk, credit risk, political risk and taxation. May also be offered as APEC 8410.","(3, 3)",Economics,Graduate,
ECON 8430,"Markets, Competition and Strategy","This course covers the economics of markets and industries, particularly when firms strategically interact with each other and with consumers. The focus is to analyze why imperfect competition arises and determine how deviations from characteristics of perfect competition affect the structure, conduct and overall performance of actual markets.","(3, 3)",Economics,Graduate,
ECON 8450,Advanced Game Theory,"Introduces central concepts in game theory, emphasizing economic problems involving strategic behavior by consumers, firms and governments. Covers static and dynamic games, with both complete and incomplete information. Specific topics may include oligopoly, bargaining, auction theory, mechanism design, repeated games and information transmission.","(3, 3)",Economics,Graduate,
ECON (APEC) 8550,Financial Economics,"Study of modern theory of corporate finance. Includes basic theories of efficient markets, portfolio selection, capital asset pricing, option pricing and agency costs. May also be offered as APEC 8550.","(3, 3)",Economics,Graduate,
ECON 8600,Data Analysis for Economics,"Introduction to the advanced techniques associated with analyzing large data sets frequently used in economic analysis. Topics include data collection and web scraping techniques, data organization, supervised segmentation, support vector machines, and linear discriminant analysis.","(3, 3)",Economics,Graduate,
ECON 8610,Advanced Data Analysis for Economics,"This course emphasizes the use and implementation of modern data analysis to examine and analyze data sets frequently encountered in business and economics. Topics include a review of linear regression models and hypothesis testing. Advanced topics include ridge regressions, shrinkage methods, lasso regressions, principal components, partial least squares, polynomial regressions, and tree based methods, including random forests. Students apply these techniques to economic applications where supervised and unsupervised machine learning may be appropriate.","(3, 3)",Economics,Graduate,
ECON 8700,Economic Analytics for Business,"Introduction to the use of analytical tools to inform business decisions, with emphasis on economic models and for use with economic data. Application methods using large datasets and communication of estimates to help make business decisions. Topics include hypothesis testing, regression analysis, estimation, methods to establish causal inference, limited dependent variable models (logit and probit), and indicator and categorical variables.","(3, 3)",Economics,Graduate,
ECON 8710,Advanced Economic Analytics for Business,"Introduction to the use of analytical tools to inform business decisions, with emphasis on economic models and for use with economic data. Application of methods using large datasets and communication of estimates to help make business decisions. Topics include panel data analysis and methods to establish causal inference such as experiments, difference-in-differences, instrumental variables, regression discontinuity, matching estimators, and heterogeneous treatment effects.","(3, 3)",Economics,Graduate,
ECON 8810,Internship in Economics,"Pre-planned, pre-approved internship designed to give students on-the-job learning in support of classroom education. g. , eight weeks, 40 hours per week; or ten weeks, 32 hours per week) with the same internship provider. To be taken Pass/No Pass only.","(1, 3)",Economics,Graduate,
ECON 8880,Directed Reading in Economics,Directed reading and research in the student’s field of interest. May be repeated for a maximum of three credits.,"(1, 3)",Economics,Graduate,
ECON 8910,Master’s Thesis Research,Master’s Thesis Research.,"(1, 12)",Economics,Graduate,
ECON 8980,Dynamic Macroeconomics,"Advanced macroeconomics beyond material covered in ECON 8050. This course covers advanced dynamic macroeconomics at a level required for conducting research in the field. Focus is on formulating and solving dynamic models of consumption, investment, economic growth, asset pricing, and unemployment. All first-year PhD students are required to take both ECON 8050  and ECON 8980.","(1, 1)",Economics,Graduate,
ECON 8990,Selected Topics in Economics,Selected topics under the guidance of a professor. May be repeated for a maximum of six credits.,"(1, 3)",Economics,Graduate,
ECON 9000,Selected Topics in Economics,"Current topics in economic theory and empirical research. May be repeated for credit, but only if different topics are covered.","(3, 3)",Economics,Graduate,
ECON (APEC) 9010,Price Theory,"Neoclassical paradigm of market price and quantity; rigorous consideration of consumer behavior, the theory of the firm and market equilibrium, production and resource demands and the supply of resources. May also be offered as APEC 9010.","(3, 3)",Economics,Graduate,
ECON 9050,Advanced Macroeconomic Issues,"Current unsettled issues in macroeconomic analysis. Topics include disequilibrium macro models, macro models of open economies, rational expectations and its critics, government stabilization policies and the controversy surrounding the concept of Ricardian equivalence.","(3, 3)",Economics,Graduate,
ECON (APEC) 9060,Seminar in Area Economic Development,"Consideration of recent research developments in economic development. Includes a review of research publications, journal articles and other literature. Objectives, analytical techniques and procedures are used in area or regional development efforts. Offered spring semester only. May also be offered as APEC 9060.","(3, 3)",Economics,Graduate,
ECON 9090,Time-Series Econometrics,"Introduces methods and models of time-series analysis. Reviews statistical concepts and introduces unique aspects of time-series data. Covers models useful for estimation, forecasting and inference in macroeconomics and finance. Topics include autoregressive-moving average models, their multivariate generalization, nonlinear models of conditional heteroskedasticity, regime-switching models and nonstationary processes.","(3, 3)",Economics,Graduate,
ECON 9150,General Equilibrium and Economic Growth,"Risk sharing and efficient allocations are presented. Basic aggregation theory is covered producing the representative agent model. The neoclassical growth model with and without technological progress is presented, followed by the endogenous growth model. The modifications to this model produce multiple development regimes, convergence, biconvergence and switching phenomena.","(3, 3)",Economics,Graduate,
ECON 9160,Advanced Economic Growth,"Alternative models of endogenous growth are developed, including the public education models of growth, endogenous technology-R&D models, international trade and diffusion models, public policies and institutions, geography and growth, and finance and growth. Particular focus is on the empirical applications of growth models.","(3, 3)",Economics,Graduate,
ECON (APEC) 9170,Advanced Seminar in Labor Economics,"Continuation of ECON 8160  , bridging the gap between theory and modern empirical research in labor economics. Emphasizes reading recent empirical research papers to understand the techniques of modern research in labor economics. May also be offered as APEC 9170.","(3, 3)",Economics,Graduate,
ECON 9200,Empirical Public Economics,"Studies the effects of taxation on household and firm behavior, public goods, income transfer and welfare policies. Considers fiscal federalism, public policy and economic growth. Includes selected topics on effects of legislation and institutions on economic outcome.","(3, 3)",Economics,Graduate,
ECON 9240,Advanced Industrial Organizations,"Coverage of advanced concepts and methods involving strategic interaction among firms. Topics may include pricing, capacity choice, advertising, collusion and industry dynamics.","(3, 3)",Economics,Graduate,
ECON 9400,Empirical International Economics,"Investigates empirical applications of international issues. Typical topics include the theoretical and empirical international issues, including the Heckscher-Ohlin model, the gravity model of trade, models of exchange rate determination and dynamic stochastic general equilibrium models.","(3, 3)",Economics,Graduate,
ECON (APEC) 9500,Monetary Economics,"Economic analysis of money in our economy and effects of monetary policy on prices, interest rates, output and employment. May also be offered as APEC 9500.","(3, 3)",Economics,Graduate,
ECON 9810,Applications of Economic Analysis,"Presentations include description of one or more research projects typically taken from a common agenda. Discussion of methodology, data and data collection. Course is for first-year PhD students. May be repeated for a maximum of four credits. To be taken Pass/No Pass only.","(1, 1)",Economics,Graduate,
ECON 9820,Workshop in Applied Economics,Forum for presentation and critical evaluation of ongoing research by candidates for the PhD degree in Applied Economics. May be repeated for a maximum of nine credits.,"(3, 3)",Economics,Graduate,
ECON (APEC) 9910,Doctoral Dissertation Research,Doctoral Dissertation Research. May also be offered as APEC 9910.,"(1, 12)",Economics,Graduate,
ED 7000,Supervising the Student Teacher in the Public School,Knowledge and skills desirable for supervisors of student teachers; use of observation instruments for recording objective data and evaluating teaching performance. To be taken Pass/No Pass only.,"(2, 3)",Education,Graduate,
ED 7350,Teacher Professional Development: Selected Topics,"Selected topics determined by professional-development needs for teachers. Does not count toward a master’s degree; for professional development credit only. May be repeated, but only if different topics are covered.","(1, 3)",Education,Graduate,
ED 8030,Methods of Teaching at the Middle and Secondary Levels,Exploration of methods of teaching derived from learning theory and contemporary research. Pre-service middle level and secondary teachers gain content and pedagogical knowledge by observing and reflecting upon the classroom practices of selected in-service teachers. Coreq: ED 8031.,"(3, 3)",Education,Graduate,
ED 8031,Methods of Teaching at the Middle and Secondary Levels Laboratory,Students are engaged in at least two different placements to provide diverse experiences and variety of viewpoints. Coreq: ED 8030.,"(0, 0)",Education,Graduate,
ED 8090,Teacher Residency Internship,Teacher residents participate in a supervised clinical field experience during which they apply newly acquired knowledge in a school setting. May be repeated for a maximum of six credits. Coreq: ED 8480.,"(3, 3)",Education,Graduate,
ED (EDLT) 8250,Cultural Diversity in Education,"Examination of components of culture, including but not limited to race, ethnicity, linguistic identity, and gender, their impact on a student’s identity, and how this identity is tied to a student’s learning and academic achievement. May also be offered as EDLT 8250. Ed. program or an ESOL program.","(3, 3)",Education,Graduate,
ED 8340,Environmental Sciences for Teachers,"Course addresses how to teach environmental science through pedagogical techniques such as inquiry, problem-based learning, and project-based learning. Content includes environmental systems and their connections to earth, chemical, physical and life science. Coreq: ED 8341.","(3, 3)",Education,Graduate,
ED 8341,Environmental Sciences for Teachers Laboratory,Coreq: ED 8340.,"(0, 0)",Education,Graduate,
ED 8350,Engineering Design for Teachers,Addresses the development of instructional practices and materials for integrating engineering design into K-12 science classrooms. Students become familiar with engineering/STEM curriculum materials and programs through field experiences in local schools. Coreq: ED 8351.,"(3, 3)",Education,Graduate,
ED 8351,Engineering Design for Teachers Laboratory,Coreq: ED 8350.,"(0, 0)",Education,Graduate,
ED 8370,Independent Study in Education,"Master’s-level study of selected topics under the direction of a faculty member chosen by the student. Student and faculty member develop a course of study different from any existing courses and designed for the individual student. May be repeated for a maximum of 24 credits, but only if different topics are covered.","(1, 3)",Education,Graduate,
ED 8380,Selected Topics in Education,"Specific master’s-level topics not found in other courses are selected for in-depth study. May be repeated for a maximum of 24 credits, but only if different topics are covered.","(1, 3)",Education,Graduate,
ED 8390,Introduction to Linguistics,"Introduction to linguistics, including the subfields of syntax, morphology, phonology, semantics, pragmatics and sociolinguistics. Also includes the study of writing systems and applications to literacy, language acquisition, and language contact and change.","(3, 3)",Education,Graduate,
ED 8400,Classroom Learning Environments,"This course is designed to address both theoretical and practical understandings about classroom learning environments. Students learn ways to cultivate and maintain a student-centered learning environment that is safe, flexible, organized, positive, inclusive, and collaborative. Coreq: ED 8401.","(3, 3)",Education,Graduate,
ED 8401,Classroom Learning Environments Laboratory,"Non-credit field-based experience to accompany ED 8400. Students demonstrate ways to cultivate and maintain a student-centered learning environment that is safe, flexible, organized, positive, inclusive, and collaborative in a school-based setting. Coreq: ED 8400.","(0, 0)",Education,Graduate,
ED 8450,Integrating Arts into the Curriculum,"Series of workshops introducing the integration of drama, music, dance, visual arts and creative writing with academic subjects in the classroom. Includes review of research on the impact of arts education on student achievement, engagement and school culture.","(3, 3)",Education,Graduate,
ED 8480,Teacher Residency Seminar,"This seminar accompanies a supervised teacher residency internship. Students reflect upon and solve problems related to the teacher residency internship, share effective teaching practices, and evaluate and document dimensions of effective teaching. May be repeated for a maximum of six credits. Coreq: ED 8090.","(3, 3)",Education,Graduate,
ED 8510,International Education in Primary and Secondary School Settings,"Investigates educational processes in international settings, including an examination of prevalent learning theories, curricula, assessment, classroom norms, and their connections to social, cultural and geopolitical contexts.","(3, 3)",Education,Graduate,
ED 8540,International Perspectives on Poverty and the Schools P-12,"Explores the global impact of poverty on schools and students, reviews the international research on poverty and schools, identifies effective instructional and curricular strategies for P-12 students living in poverty, and analyzes international policies that address the needs of these students.","(3, 3)",Education,Graduate,
ED 8550,Problem and Project-Based Learning,"Focuses on teaching methods of both problem and project-based learning for science instruction. The theory, practice and implications of problem and project-based learning are explored.","(3, 3)",Education,Graduate,
