courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
AEAD 8310,Fluency and Comprehension 3,Not for academic credit,"(3, 3)","Academic English, Adv",,
AEAD 8312,Literacy and Structure 3,Not for academic credit,"(6, 6)","Academic English, Adv",,
AEAD 8313,"ESOL – Advanced 3 Academic English, Grammar for Undergraduates",Not for academic credit,"(6, 6)","Academic English, Adv",,
AEAD 8314,Business and Language Integrated Skills 3,Not for academic credit,"(3, 3)","Academic English, Adv",,
AEAD 8315,STEM and Language Integrated Skills 3,Not for academic credit,"(3, 3)","Academic English, Adv",,
AEAD 8325,Test Preparation,Not for academic credit,"(3, 3)","Academic English, Adv",,
AEAD 8335,Extensive Reading 3,Not for academic credit,"(3, 3)","Academic English, Adv",,
AEAD 8345,Intercultural Exploration 3,Not for academic credit,"(3, 3)","Academic English, Adv",,
AEAD 8355,"ESOL – Advanced 3 Academic English, General Non-Core for Undergraduates",Not for academic credit,"(3, 3)","Academic English, Adv",,
AEAD 8365,Language in Practice 3,Not for academic credit,"(3, 3)","Academic English, Adv",,
AEAD 8510,"ESOL – Advanced 3 Academic English, Listening & Speaking for Graduates",Not for academic credit,"(6, 6)","Academic English, Adv",,
AEAD 8512,"ESOL – Advanced 3 Academic English, Reading & Writing for Graduates",Not for academic credit,"(6, 6)","Academic English, Adv",,
AEAD 8513,"ESOL – Advanced 3 Academic English, Grammar for Graduates",Not for academic credit,"(6, 6)","Academic English, Adv",,
AEAD 8555,"ESOL – Advanced 3 Academic English, General Non-Core for Graduates",Not for academic credit,"(3, 3)","Academic English, Adv",,
AEBA 8110,Fluency and Comprehension 1,Not for academic credit,"(3, 3)","Academic English, Basic",,
AEBA 8112,Literacy and Structure 1,Not for academic credit,"(6, 6)","Academic English, Basic",,
AEBA 8113,"ESOL – Basic 1 Academic English, Grammar",Not for academic credit,"(6, 6)","Academic English, Basic",,
AEBA 8114,Business and Language Integrated Skills 1,Not for academic credit,"(3, 3)","Academic English, Basic",,
AEBA 8115,STEM and Language Integrated Skills 1,Not for academic credit,"(3, 3)","Academic English, Basic",,
AEBA 8145,Intercultural Exploration 1,Not for academic credit,"(3, 3)","Academic English, Basic",,
AEBA 8155,"ESOL – Basic 1 Academic English, General Non-Core",Not for academic credit,"(3, 3)","Academic English, Basic",,
AEBA 8165,Language in Practice 1,Not for academic credit,"(3, 3)","Academic English, Basic",,
AEEP 8393,"ESOL – Academic English, Preparatory for IELTS Exam",Not for academic credit,"(3, 3)","Academic English, Engpgm",,
AEEP 8591,"ESOL – Academic English, Preparatory for GRE Exam",Not for academic credit,"(2, 2)","Academic English, Engpgm",,
AEEP 8592,"ESOL – Academic English, Preparatory for GMAT Exam",Not for academic credit,"(2, 2)","Academic English, Engpgm",,
AEEP 8975,"ESOL – Academic English, Independent Study",Not for academic credit,"(1, 6)","Academic English, Engpgm",,
AEFN 8110,"ESOL – Level 1 Foundations Academic English, Listening & Speaking",Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8112,"ESOL– Level 1 Foundations Academic English, Reading & Writing",Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8113,"ESOL – Level 1 Foundations Academic English, Grammar",Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8155,"ESOL – Level 1 Foundations Academic English, General Non-Core",Not for academic credit,"(2, 2)","Academic English, Fndtns",,
AEFN 8210,"ESOL – Level 2 Foundations Academic English, Listening & Speaking",Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8212,ESOL – Level 2 Foundations Academic English Reading & Writing,Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8213,"ESOL – Level 2 Foundations Academic English, Grammar",Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8255,"ESOL – Level 2 Foundations Academic English, General Non-Core",Not for academic credit,"(2, 2)","Academic English, Fndtns",,
AEFN 8310,"ESOL – Level 3 Foundations Academic English, Listening & Speaking",Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8312,"ESOL – Level 3 Foundations Academic English, Reading & Writing",Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8313,"ESOL – Level 3 Foundations Academic English, Grammar",Not for academic credit,"(3, 3)","Academic English, Fndtns",,
AEFN 8355,"ESOL – Level 3 Foundations Academic English, General Non-Core",Not for academic credit,"(2, 2)","Academic English, Fndtns",,
AEIN 8210,Fluency and Comprehension 2,Not for academic credit,"(3, 3)","Academic English, Int",,
AEIN 8212,Literacy and Structure 2,Not for academic credit,"(6, 6)","Academic English, Int",,
AEIN 8213,"ESOL – Intermediate 2 Academic English, Grammar",Not for academic credit,"(6, 6)","Academic English, Int",,
AEIN 8214,Business and Language Integrated Skills 2,Not for academic credit,"(3, 3)","Academic English, Int",,
AEIN 8215,STEM and Language Integrated Skills 2,Not for academic credit,"(3, 3)","Academic English, Int",,
AEIN 8235,Extensive Reading 2,Not for academic credit,"(3, 3)","Academic English, Int",,
AEIN 8245,Intercultural Exploration 2,Not for academic credit,"(3, 3)","Academic English, Int",,
AEIN 8255,"ESOL – Intermediate 2 Academic English, General Non-Core",,"(3, 3)","Academic English, Int",,
AEIN 8265,Language in Practice 2,Not for academic credit,"(3, 3)","Academic English, Int",,
AENG 8300,English for Non-Native Speaker – IELTS Prep Class,Not for academic credit,"(0, 0)","Academic English, Nonnatv",,
AENG 8310,English for Non-native Speakers – Listening & Speaking,Not for academic credit,"(1, 18)","Academic English, Nonnatv",,
AENG 8312,English for Non-Native Speakers – Reading & Writing,Not for academic credit,"(1, 18)","Academic English, Nonnatv",,
AENG 8313,English for Non-native Speakers – Grammar,Not for academic credit,"(1, 18)","Academic English, Nonnatv",,
AENG 8400,Short-term Programs,Not for academic credit,"(1, 18)","Academic English, Nonnatv",,
AENG 8420,English for Non-native Speakers - STEM Communication,Not for academic credit,"(1, 18)","Academic English, Nonnatv",,
AENG 8422,English for Non-native Speakers - STEM Global Solutions,Not for academic credit,"(1, 18)","Academic English, Nonnatv",,
AENG 8425,English for Non-native Speakers - STEM Experiential Learning Workshop,Not for academic credit,"(1, 18)","Academic English, Nonnatv",,
AENG 8426,English for Non-native Speakers - STEM Recitation,Not for academic credit,"(1, 18)","Academic English, Nonnatv",,
ACT 205,Fundamentals of Accounting,Understanding of financial statements to support financial and managerial decision making,"(3, 3)",Accounting,,
ACT 210,Introduction to Financial Accounting,"Use of accounting information by decision makers; development of the basic accounting model, and issues concerning income and cash flows","(3, 3)",Accounting,,
ACT 211,Accounting Professional Skills,"Survey of accounting profession career options, certifications, and professional skills","(1, 1)",Accounting,,
ACT 220,Introduction to Managerial Accounting,Use of accounting information in internal decision making,"(3, 3)",Accounting,,
ACT 301,Spreadsheet Applications in Accounting,"Use of spreadsheet-based applications to generate, manage, modify, and analyze accounting data","(1, 1)",Accounting,,
ACT 311,Intermediate Accounting I,Preparation and analysis of financial statements under U,"(3, 3)",Accounting,,
ACT 312,Intermediate Accounting II,Equity structure of corporations; analysis and interpretation of accounting data,"(3, 3)",Accounting,,
ACT 318,Fundamentals of Sustainability Reporting,"Develop skills to analyze, communicate, and integrate environmental, social, and governance considerations into corporate financial reports, decision-making, and valuation","(3, 3)",Accounting,,
ACT 321,Cost Management,"Utilizing budgetary and cost accounting information for planning, controlling, and decision-making","(3, 3)",Accounting,,
ACT 330,Introduction to Taxation,Introduction to U,"(3, 3)",Accounting,,
ACT 350,Accounting Information Systems,"Design, administration and control of accounting information systems; use of accounting systems software","(3, 3)",Accounting,,
ACT 411,Advanced Accounting,"Accounting for branches and subsidiaries, partnerships, and business combinations","(3, 3)",Accounting,,
ACT 441,Auditing Practices,"Environment, professional standards, and practices involved in auditing financial statements and performance of other assurance services","(3, 3)",Accounting,,
ACT 487,Internship,"Supervised work experience in public, industry, not-for-profit, or governmental accounting","(1, 6)",Accounting,,
ACT 495,Independent Study,,"(1, 18)",Accounting,,
ACT 496,Group Study,,"(1, 18)",Accounting,,
ACT 498,Research,,"(1, 3)",Accounting,,
ACT 537,Advanced Taxation of Business Entities,Federal income tax principles and problems pertaining to corporations and flow-through entities,"(3, 3)",Accounting,,
ACT 540,Professional Ethics and Responsibilities,Ethical practice of professional accounting,"(3, 3)",Accounting,,
ACT 541,Forensic Accounting and Fraud Auditing,Professional practices for addressing the related areas of forensic accounting and fraud,"(3, 3)",Accounting,,
ACT 550,Accounting Information Technologies,Best practices for information technologies used in accounting systems worldwide,"(3, 3)",Accounting,,
ACT 561,Legal and Regulatory Issues in Accounting,"Contracts, ownership, bankruptcy (debtor/creditor relationship), formation of business entities, regulation of accounting profession","(3, 3)",Accounting,,
ACT 570,Government and Nonprofit,Theory and practical application of accounting principles and auditing standards to governmental entities and not-for-profit organizations,"(3, 3)",Accounting,,
ACT 575,Oil and Gas Accounting,Specialized financial accounting procedures related to the oil and gas industry,"(3, 3)",Accounting,,
ACT 601A,Professional Practice: Taxation,Management of professional tax practice; professional ethics and regulation; research techniques,"(3, 3)",Accounting,,
ACT 601B,Professional Practice: Accounting,Management of professional accounting practice; professional ethics and regulation; and research techniques,"(3, 3)",Accounting,,
ACT 602,Accounting Research and Communication,Management of professional accounting and tax practice; professional ethics and regulation; and auditing and tax research techniques,"(3, 3)",Accounting,,
ACT 605,Accounting for Sustainable Enterprises,"A survey of financial, managerial, and sustainability accounting systems and reports","(3, 3)",Accounting,,
ACT 610,Accounting Analytics,An examination of the tools and techniques that are necessary to complete professional accounting data analytics solutions,"(3, 3)",Accounting,,
ACT 612,Issues in Financial Reporting and Auditing,Contemporary and emerging issues at the intersection of financial reporting and auditing,"(3, 3)",Accounting,,
ACT 614,Financial Statement Analysis and Valuation,Tools and techniques of financial statement analysis and application to equity valuation,"(3, 3)",Accounting,,
ACT 631,Corporate Taxation,Federal income tax principles pertaining to formation and operation of corporate entities,"(3, 3)",Accounting,,
ACT 633,Flow-Through Entities,Federal income tax principles and problems pertaining to flow-through entities,"(3, 3)",Accounting,,
ACT 635,State and Local Taxation,Tax planning and compliance issues for entities doing business in multi-jurisdictional locales,"(3, 3)",Accounting,,
ACT 636,Taxation of Corporations and Shareholders,"Federal income tax principles and problems relating to reorganization, consolidation, and termination of corporations","(3, 3)",Accounting,,
ACT 639,Special Topics in Taxation,Taxation of not-for-profit entities; international tax issues; other contemporary topics,"(3, 3)",Accounting,,
ACT 641,Information Systems Audit and Control,"Exploration of organizations' information systems, and the considerations involved in controlling and auditing these systems","(3, 3)",Accounting,,
ACT 695,Independent Study,,"(1, 18)",Accounting,,
ACT 696,Group Study,,"(1, 18)",Accounting,,
AS 101,Heritage and Values of the US Air Force I,Designed to introduce students to the United States Air and Space Forces,"(1, 1)",Aerospace Studies,,
AS 102,Heritage and Values of the US Air Force II,Designed to introduce students to the United States Air and Space Forces,"(1, 1)",Aerospace Studies,,
AS 196A,Leadership Laboratory I,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 196B,Leadership Laboratory I,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 201,Air Force Team and Leadership Fundamentals I,Provides a fundamental understanding of both leadership and team building,"(1, 1)",Aerospace Studies,,
AS 202,Air Force Team and Leadership Fundamentals II,Provides a fundamental understanding of both leadership and team building,"(1, 1)",Aerospace Studies,,
AS 296A,Leadership Laboratory II,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 296B,Leadership Laboratory II,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 301,Leading People and Effective Communication I,Utilizes field training experience to take a more in-depth look at leadership,"(3, 3)",Aerospace Studies,,
AS 302,Leading People and Effective Communication II,Utilizes field training experience to take a more in-depth look at leadership,"(3, 3)",Aerospace Studies,,
AS 396A,Leadership Laboratory III,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 396B,Leadership Laboratory III,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 401,National Security/Commissioning Prep I,Provides the foundation to understand role as military officers and how they are directly tied to our National Security Strategy,"(3, 3)",Aerospace Studies,,
AS 402,National Security/Commissioning Prep II,Provides the foundation to understand role as military officers and how they are directly tied to our National Security Strategy,"(3, 3)",Aerospace Studies,,
AS 495,Independent Study,,"(1, 3)",Aerospace Studies,,
AS 496A,Leadership Laboratory IV,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 496B,Leadership Laboratory IV,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 101,Heritage and Values of the US Air Force I,Designed to introduce students to the United States Air and Space Forces,"(1, 1)",Aerospace Studies,,
AS 102,Heritage and Values of the US Air Force II,Designed to introduce students to the United States Air and Space Forces,"(1, 1)",Aerospace Studies,,
AS 196A,Leadership Laboratory I,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 196B,Leadership Laboratory I,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 201,Air Force Team and Leadership Fundamentals I,Provides a fundamental understanding of both leadership and team building,"(1, 1)",Aerospace Studies,,
AS 202,Air Force Team and Leadership Fundamentals II,Provides a fundamental understanding of both leadership and team building,"(1, 1)",Aerospace Studies,,
AS 296A,Leadership Laboratory II,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 296B,Leadership Laboratory II,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 301,Leading People and Effective Communication I,Utilizes field training experience to take a more in-depth look at leadership,"(3, 3)",Aerospace Studies,,
AS 302,Leading People and Effective Communication II,Utilizes field training experience to take a more in-depth look at leadership,"(3, 3)",Aerospace Studies,,
AS 396A,Leadership Laboratory III,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 396B,Leadership Laboratory III,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 401,National Security/Commissioning Prep I,Provides the foundation to understand role as military officers and how they are directly tied to our National Security Strategy,"(3, 3)",Aerospace Studies,,
AS 402,National Security/Commissioning Prep II,Provides the foundation to understand role as military officers and how they are directly tied to our National Security Strategy,"(3, 3)",Aerospace Studies,,
AS 495,Independent Study,,"(1, 3)",Aerospace Studies,,
AS 496A,Leadership Laboratory IV,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AS 496B,Leadership Laboratory IV,A dynamic and integrated grouping of leadership developmental activities designed to meet the needs and expectations of prospective Air and Space Force second lieutenants and complement the AFROTC academic program,"(1, 1)",Aerospace Studies,,
AB 111,Feeding the World in a Changing Climate (GT-SC2),Fundamental concepts of climate change and implications for agriculture and global food security,"(3, 3)",Agricultural Biology,,
AB 120,Agricultural Biology--Freshman Orientation,Introduction to information and skills necessary to succeed in the agricultural biology major,"(1, 1)",Agricultural Biology,,
AB 130,Working with Agricultural Biology Data,Introduction to the scientific method and systems thinking in terms of agricultural biology,"(1, 1)",Agricultural Biology,,
AB 230,Becoming an Agricultural Biology Professional,"Design professional resumes, and develop interpersonal skills to succeed in a professional environment","(1, 1)",Agricultural Biology,,
AB 270,Agri. Biology Orientation for Transfers,Introduction to the scientific method and systems thinking in terms of agricultural biology,"(2, 2)",Agricultural Biology,,
AB 330,Applications in Agricultural Biology  I,"Knowledge, skills, and abilities to propose sustainable solutions to biological problems in natural or managed ecosystems","(2, 2)",Agricultural Biology,,
AB 340,Insect Biotechnology,"Introduction to concepts, terminology, and applications of molecular biology techniques as it relates to the entomology","(3, 3)",Agricultural Biology,,
AB 377,Geographic Information Systems in Agriculture,"Geospatial science, remote sensing, and GPS technology play a central role in precision and digital agriculture","(3, 3)",Agricultural Biology,,
AB 410,Understanding Pesticides,"Explore the safe and effective use of pesticides, balancing improved pest management and production while minimizing harm to humans and the environment","(3, 3)",Agricultural Biology,,
AB 415,Agricultural Data Science,"Agricultural data science to facilitate decision making, accelerate training, use resources efficiently, predict pests and diseases, mitigate the impacts of and adapt to climate change, reduce labor expenses, improve safety, manage supply chains, and understand consumer preferences","(3, 3)",Agricultural Biology,,
AB 420,Horticultural Entomology,"Introduction to key pest arthropods associated with horticultural plants and integrated pest management (IPM) tactics focused on sustainable pest suppression, including a general entomology overview","(2, 2)",Agricultural Biology,,
AB 430,Applications in Agricultural Biology II,Apply systems thinking and dynamic systems modeling to case studies and a capstone project that poses sustainable solutions to biological problems in natural or managed ecosystems,"(3, 3)",Agricultural Biology,,
AB 451,Integrated Pest Management,Concepts of integrated pest management and the strategies and tactics employed in the application of these concepts,"(3, 3)",Agricultural Biology,,
AB 505,Exploring Colorado Agricultural Systems,Travel to all Colorado Agricultural Experiment Stations to gain hands-on experience in Colorado's major agricultural systems,"(2, 2)",Agricultural Biology,,
AB 509,Herbicide Selectivity and Action,"Explores the physicochemical properties of herbicides, their selectivity (through placement and metabolism), their mechanism of action, uses in weed management, visual symptoms of herbicide treatment, how plants can evolve resistance to these compounds, and controversial topics related to the use of herbicides","(3, 3)",Agricultural Biology,,
AB 511,Microbiome of Plant Systems,Emphasizes interdisciplinary and cross curricular education with training in disciplines that support an increased understanding of plant associated microbiome and their optimization,"(3, 3)",Agricultural Biology,,
AB 515,Plant Biochemistry in Agriculture,"Experiential learning environment leading to mastery of principles of protein homology modeling, metabolic network analysis, and important plant biochemical pathways","(3, 3)",Agricultural Biology,,
AB 521,Forest Health Issues,Current topics related to forest and shade tree health from ecosystems to tree defense physiology,"(2, 2)",Agricultural Biology,,
AB 523,Advanced Evolution/Classification of Insects,Identification of major insect groups,"(5, 5)",Agricultural Biology,,
AB 529,Pesticide Resistance Evolution and Management,"Examines pesticide resistance, including principles of resistance evolution; resistance mechanisms in arthropods, weeds, and plant pathogens; management approaches; communication strategies; and new developments in technology for pest management, including RNAi and gene drive","(3, 3)",Agricultural Biology,,
AB 551,Advanced Integrated Pest Management,Concepts of integrated pest management and the strategies and tactics employed in the practical application of these concepts,"(4, 4)",Agricultural Biology,,
AB 554,Biology of Fungal Plant Pathogens,"Introduction to fungal biology, including ecology, physiology, genetics and diversity of fungal pathogens","(2, 2)",Agricultural Biology,,
AB 555,Topics in Plant Pathology--Plant Virology,"Learn about the molecular mechanisms behind plant virus transmission, replication, translation, and movement, as well as the drivers for emerging plant viral diseases and methods of biotechnological control","(2, 2)",Agricultural Biology,,
AB 792,Seminar,Guest speakers giving lectures on a wide range of topics in agricultural sciences,"(1, 2)",Agricultural Biology,,
AGED 110,Agriculture Production Systems,Broad survey of the diverse aspects of Colorado agriculture,"(3, 3)",Agricultural Education,,
AGED 210,History of Agriculture in the United States,Relationships in agriculture,"(3, 3)",Agricultural Education,,
AGED 220,Understanding Agricultural Education,Understanding different agricultural education systems,"(1, 1)",Agricultural Education,,
AGED 240,Technical Tool Applications in Ag Education,Development of safe competencies and applications related to power and technical tools utilized in school-based agricultural education programs,"(2, 2)",Agricultural Education,,
AGED 244,"Power, Structure, and Tech. Systems in Ag Ed","Development of competencies and theory related to agricultural power, structure, and technical  systems utilized in school-based agricultural education programs","(3, 3)",Agricultural Education,,
AGED 320,Technology Lab for Ag Education,"Laboratory applications related to the power, structure, and technical systems pathway utilized in school-based agricultural education programs","(1, 1)",Agricultural Education,,
AGED 330,Program Design and Evaluation in Ag. Literacy,Design and evaluate programs in agricultural literacy using experiential methods,"(3, 3)",Agricultural Education,,
AGED 372,Inclusive Mentoring for Neurodiverse Peers,"Provide inclusive peer mentoring for neurodiverse college students in the Ram Scholars program, an inclusive postsecondary program for students pursuing careers in agriculture","(2, 4)",Agricultural Education,,
AGED 420,Developing School-Based Ag Education Programs,Developing knowledge in the approach and delivery of school-based agricultural education programs,"(3, 3)",Agricultural Education,,
AGED 430,Methods of Agricultural Literacy,Prepare and conduct agricultural literacy instructional units to work with a variety of audiences and instructional topics,"(3, 3)",Agricultural Education,,
AGED 440,Managing Experiences in Ag Ed Laboratories,"Theory, management and pedagogy of delivering safety instruction and experiential curriculum in secondary agricultural education laboratory settings","(1, 1)",Agricultural Education,,
AGED 486A,Practicum: Agricultural Literacy,Experience in the agricultural literacy field,"(1, 3)",Agricultural Education,,
AGED 486B,Practicum: On-site Experience in Agricultural Outreach,Formalized training on conducting non-formal agricultural education at the National Western Stock Show,"(1, 2)",Agricultural Education,,
AGED 486C,Practicum: FFA,"Formalized training on managing FFA experiences, including Career Development Events and Leadership Development Events","(1, 2)",Agricultural Education,,
AGED 487,Internship,,"(1, 6)",Agricultural Education,,
AGED 495,Independent Study,,"(1, 6)",Agricultural Education,,
AGED 496,Group Study,,"(1, 12)",Agricultural Education,,
AGED 510,American Agricultural Values and Ideology,"Explore how people have conceptualized agriculture in the United States, how agricultural ideologies have shaped our agricultural values, and how differing agricultural ideologies impact the work in agriculture today and in the future","(3, 3)",Agricultural Education,,
AGED 520,4-H and Youth Programs in Extension,"Youth programs in Extension, including 4-H, are America’s largest youth development organization reaching almost 6 million youth","(3, 3)",Agricultural Education,,
AGED 525,Agricultural and Extension Teaching,"Use research on effective teaching methods to define and deliver educational programs, courses and presentations in formal and non-formal educational settings in agriculture","(3, 3)",Agricultural Education,,
AGED 540,Ag Ed Laboratory Management and Safety,"Theory, management, and pedagogy of delivering safety instruction and experiential curriculum in secondary agricultural education laboratory settings","(2, 2)",Agricultural Education,,
AGED 587,Internship in Extension,First-hand experiences in extension programming,"(1, 2)",Agricultural Education,,
AGED 600,Evaluation and Applied Research in Extension,Train extension and other outreach specialists in the basics of program evaluation and research methods,"(3, 3)",Agricultural Education,,
AGED 692,Agricultural Education Seminar,Agricultural education focusing on current trends in Extension,"(1, 1)",Agricultural Education,,
AGED 698,Agricultural Education Research,,"(1, 6)",Agricultural Education,,
AGRI 100,Contemporary Agricultural Systems,Designed to bring together students from across the college in a singular course to become more agriculturally literate individuals and develop a sense of connection to the College of Agricultural Sciences and within the agricultural industry,"(1, 1)",Agriculture,,
AGRI 116,Plants and Civilizations (GT-SS3),"Plant origins and their relationships with cultures/civilizations as food, spices, perfumes, and medicines and in art, religion, wars, slavery, etc","(3, 3)",Agriculture,,
AGRI 192,Orientation to Agricultural Systems,Freshman inquiry course in agriculture,"(1, 1)",Agriculture,,
AGRI 270,World Interdependence-Population and Food (GT-SS3),Survey of world population and food; emphasis on understanding the problems and opportunities in a world context,"(3, 3)",Agriculture,,
AGRI 292,Transfer Seminar,"The university and its resources, college success skills, careers in the various disciplines of agriculture; current issues in agriculture","(1, 1)",Agriculture,,
AGRI 300,Issues in Agriculture,"Scientific, technical, cultural, and social issues facing agriculture, and their interrelationships","(2, 2)",Agriculture,,
AGRI 330,Agricultural and Food System Ethics,Basic concepts in ethics and their application to agriculture and the food system,"(3, 3)",Agriculture,,
AGRI 383,U.S. Travel-Integrated Resource Management,Evaluation of integrated ranch management decision alternatives in conjunction with professional resource managers,"(2, 2)",Agriculture,,
AGRI 496A,Group Study: General,,"(1, 12)",Agriculture,,
AGRI 496B,Group Study: Agricultural Ambassadors,,"(1, 12)",Agriculture,,
AGRI 500,Advanced Issues in Agriculture,"Scientific, technical, cultural, and social issues facing agriculture, and their interrelationships","(3, 3)",Agriculture,,
AGRI 510,Sustainable Agriculture,"An interdisciplinary study comparing conventional and alternative land management practices, using an agroecosystem analysis approach","(3, 3)",Agriculture,,
AGRI 511A,Study Abroad: Field Applications in Sustainable Agriculture,"Travel to Todos Santos, Mexico for a seven day experience where in-the-field laboratory skills in sustainable agriculture are practiced","(1, 1)",Agriculture,,
AGRI 515,Urban Horticulture,Investigate and evaluate the techniques of incorporating food production systems in the urban and peri-urban environment,"(3, 3)",Agriculture,,
AGRI 521,Emerging Issues and Challenges for Global Agr,"Interdisciplinary course containing tools and knowledge to discuss the emerging challenges of the global agriculture, water, and food system","(3, 3)",Agriculture,,
AGRI 545,Plant Tissue Culture,"Theory, technology, and techniques of cell, organ, tissue, and protoplast culture of plants","(2, 2)",Agriculture,,
AGRI 546,Principles of Cooperative Extension,Traditional and contemporary delivery systems of Cooperative Extension emphasizing structures of nonformal education,"(3, 3)",Agriculture,,
AGRI 547,Delivery of Cooperative Extension Programs,"Methods, techniques, and procedures in planning, implementation, and delivery of Cooperative Extension programs","(4, 4)",Agriculture,,
AGRI 550,Capacity Building for a Changing Workplace,A framework for competence in workplaces applies situation analysis/problem-solving to solve real-life agricultural situations shared by experts,"(3, 3)",Agriculture,,
AGRI 562,Sociology of Food Systems and Agriculture,How agricultural choices generate intended and unintended consequences for human communities and the natural environment,"(3, 3)",Agriculture,,
AGRI 570,Issues in Animal Agriculture,Issues that have a major impact on the direction of changes in animal agriculture,"(2, 2)",Agriculture,,
AGRI 575,Livestock-Wildlife Conflict & Law,"Investigation of the laws and policies surrounding livestock wildlife interaction and conflict at the federal, state, and international levels","(3, 3)",Agriculture,,
AGRI 587A,Internship: Domestic,,"(1, 12)",Agriculture,,
AGRI 587B,Internship: International,,"(1, 12)",Agriculture,,
AGRI 602,"Bioenergy Policy, Economics, and Assessment",Bioenergy policy; economic principles applied to biofuel production; evaluation of environmental impacts on bioenergy production,"(3, 3)",Agriculture,,
AGRI 630,Integrated Decision Making/Management Skills,"Motivation for management, decision making, introduction to systems, information management, introduction to statistics","(3, 3)",Agriculture,,
AGRI 631,Building the Business,Skills required to organize and implement a modern business enterprise with focus on land-based operations,"(3, 3)",Agriculture,,
AGRI 632,Managing for Ecosystem Sustainability,"Impacts of ecological processes, use of mechanism-based understanding, and tools used to manage the ecosystem for sustainability","(3, 3)",Agriculture,,
AGRI 633,Understanding and Managing Animal Resources,"Evaluating nutritional requirements of a variety of animals, how and why requirements vary according to level of production","(3, 3)",Agriculture,,
AGRI 634,Animal Production Systems,Developing animal management systems for a variety of animal species in a forage-based environment,"(3, 3)",Agriculture,,
AGRI 635,Integrated Forage Management,Development of management plans that integrate diverse forage resources including native rangeland and cultivated forages,"(3, 3)",Agriculture,,
AGRI 636,Analyzing and Managing the Business,"Assimilating, preparing, and analyzing records; reading financial statements to manage a land-based business","(3, 3)",Agriculture,,
AGRI 637,Understanding Policy and Emerging Issues,"Origination, purpose, and policy effects on land-based enterprises; policy effects on management decisions","(3, 3)",Agriculture,,
AGRI 638,Ecosystem Services on Agricultural Lands,Applies an economic lens to look at buying and selling ecosystem services,"(3, 3)",Agriculture,,
AGRI 639,Products to Profit,"Marketing all aspects of the enterprise, beginning with land and forage resource and tracking all revenue generation","(3, 3)",Agriculture,,
