"course_code","course_title","department","credits","description"
"CIVL 564C","Spatial Hydrology - Capstone","Civil Engineering (CIVL)","3 Units",""
"CIVL 567","Pipeline Hydraulics and Design","Civil Engineering (CIVL)","3 Units",""
"CIVL 571","Natural Systems for Wastewater Treatment","Civil Engineering (CIVL)","3 Units",""
"CIVL 571C","Natural Systems for Wastewater Treatment - Capstone","Civil Engineering (CIVL)","3 Units",""
"CIVL 573","Water Quality and Contaminant Transport","Civil Engineering (CIVL)","3 Units",""
"CIVL 575","Solid and Hazardous Waste Management","Civil Engineering (CIVL)","3 Units",""
"CIVL 575C","Solid and Hazardous Waste Management - Capstone","Civil Engineering (CIVL)","3 Units",""
"CIVL 586","Advanced Transportation Engineering Design","Civil Engineering (CIVL)","3 Units",""
"CIVL 586C","Advanced Transportation Engineering Design - Capstone","Civil Engineering (CIVL)","3 Units",""
"CIVL 595W","Capstone Design Project (W)","Civil Engineering (CIVL)","3 Units  W, GW",""
"CIVL 598","Advanced Special Topics","Civil Engineering (CIVL)","1-3 Units",""
"CIVL 599","Special Problems","Civil Engineering (CIVL)","1-3 Units",""
"CIVL 682","Introduction to Pavement Preservation","Civil Engineering (CIVL)","3 Units",""
"CIVL 684","Rigid Pavement Preservation","Civil Engineering (CIVL)","3 Units",""
"CIVL 697","Independent Study","Civil Engineering (CIVL)","1-3 Units",""
"CIVL 698","Special Topics","Civil Engineering (CIVL)","1-3 Units",""
"CIVL 699P","Master's Project","Civil Engineering (CIVL)","1-6 Units",""
"CIVL 699T","Master's Thesis","Civil Engineering (CIVL)","1-6 Units",""
"CMSD 156","Language and Culture of Deaf Americans","Communication Sciences and Disorders (CMSD)","3 Units  GE, USD",""
"CMSD 198","Special Topics","Communication Sciences and Disorders (CMSD)","1-3 Units",""
"CMSD 220","Introduction to Communication Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 290","Phonetics","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 321","Speech Sound Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 341","Voice and Stuttering","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 351","Language Development","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 362","Anatomy and Physiology of Speech and Hearing Mechanisms","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 363","Acoustics and Psychoacoustics of Speech","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 389","Clinical Practicum","Communication Sciences and Disorders (CMSD)","2 Units",""
"CMSD 398","Special Topics","Communication Sciences and Disorders (CMSD)","1-3 Units",""
"CMSD 399","Special Problems","Communication Sciences and Disorders (CMSD)","1-3 Units",""
"CMSD 431","Organic and Neurogenic Disorders of Communication","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 435W","Diagnostic Methods in Speech-Language Pathology (W)","Communication Sciences and Disorders (CMSD)","3 Units  W, GW",""
"CMSD 440","Audiology","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 441","Aural Rehabilitation","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 451","Child Language Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 470","Clinical Methods in Speech-Language Pathology","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 488","Research Methods","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 498","Special Topics","Communication Sciences and Disorders (CMSD)","1-3 Units",""
"CMSD 499","Special Problems","Communication Sciences and Disorders (CMSD)","1-3 Units",""
"CMSD 499H","Honors in Communication Sciences and Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 500","Roles and Responsibilities of the Speech-Language Pathology Assistant","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 501","Field Experience: Speech-Language Pathology Assistant","Communication Sciences and Disorders (CMSD)","7 Units",""
"CMSD 543","Autism Spectrum Disorders and Behavioral Interventions","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 560","Communication and Aging","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 620","Acquired Cognitive Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 625","Acquired Language Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 630","Disorders of Articulation and Phonology","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 631","Fluency Disorders and Counseling in CMSD","Communication Sciences and Disorders (CMSD)","2 Units",""
"CMSD 632","Clinical Foundations and Experimental Design in CMSD","Communication Sciences and Disorders (CMSD)","1 Unit",""
"CMSD 633","Professional Aspects of Communication Sciences and Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 635","Voice and Resonance Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 640","Assessment and Management of Auditory Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 642","Motor Speech Disorders","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 645","Augmentative and Alternative Communication","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 650","Swallowing Disorders","Communication Sciences and Disorders (CMSD)","4 Units",""
"CMSD 652","Language Disorders in Children","Communication Sciences and Disorders (CMSD)","3 Units",""
"CMSD 674","Methods in Speech Language Pathology in Schools","Communication Sciences and Disorders (CMSD)","1 Unit",""
"CMSD 675","Methods in Speech-Language Pathology","Communication Sciences and Disorders (CMSD)","1 Unit",""
"CMSD 680","Community and Service Learning Activity","Communication Sciences and Disorders (CMSD)","1 Unit",""
"CMSD 682","Practicum in Speech-Language Pathology Diagnosis","Communication Sciences and Disorders (CMSD)","1 Unit",""
"CMSD 684","Clinical Practicum","Communication Sciences and Disorders (CMSD)","2 Units",""
"CMSD 689","Clinical Internship in Speech-Language Pathology","Communication Sciences and Disorders (CMSD)","2-8 Units",""
"CMSD 697","Independent Study","Communication Sciences and Disorders (CMSD)","1-3 Units",""
"CMSD 698","Special Topics","Communication Sciences and Disorders (CMSD)","1-3 Units",""
"CMSD 699P","Master's Project","Communication Sciences and Disorders (CMSD)","1-6 Units",""
"CMSD 699T","Master's Thesis","Communication Sciences and Disorders (CMSD)","1-6 Units",""
"CMST 131","Public Speaking","Communication Studies (CMST)","3 Units  GE",""
"CMST 132","Small Group Communication","Communication Studies (CMST)","3 Units  GE",""
"CMST 133","Rookie Speech and Debate Tournament","Communication Studies (CMST)","1 Unit",""
"CMST 139A","Intercollegiate Speech and Debate","Communication Studies (CMST)","1 Unit",""
"CMST 139B","Intercollegiate Speech and Debate","Communication Studies (CMST)","2 Units",""
"CMST 139C","Intercollegiate Speech and Debate","Communication Studies (CMST)","3 Units",""
"CMST 198","Special Topics","Communication Studies (CMST)","1-3 Units",""
"CMST 233","Interpersonal Communication","Communication Studies (CMST)","3 Units",""
"CMST 234","Gender Communication","Communication Studies (CMST)","3 Units  GE",""
"CMST 235","Intercultural Communication","Communication Studies (CMST)","3 Units  GE, USD",""
"CMST 255","Argumentation and Advocacy","Communication Studies (CMST)","3 Units  GE",""
"CMST 330","Communication Theories and Practice","Communication Studies (CMST)","3 Units",""
"CMST 331W","Communication Scholarship (W)","Communication Studies (CMST)","3 Units  W",""
"CMST 332","Research Methods in Communication","Communication Studies (CMST)","3 Units",""
"CMST 339A","Intercollegiate Speech and Debate","Communication Studies (CMST)","1 Unit",""
"CMST 339B","Intercollegiate Speech and Debate","Communication Studies (CMST)","2 Units",""
"CMST 339C","Intercollegiate Speech and Debate","Communication Studies (CMST)","3 Units",""
"CMST 350","Rhetoric and Public Communication","Communication Studies (CMST)","3 Units",""
"CMST 360","Health Communication","Communication Studies (CMST)","3 Units",""
"CMST 370","Organizational Communication","Communication Studies (CMST)","3 Units",""
"CMST 382","Professional Communication and Career Skills","Communication Studies (CMST)","3 Units",""
"CMST 384","Advanced Interviewing Skills","Communication Studies (CMST)","3 Units",""
"CMST 389","Internship in Com Studies","Communication Studies (CMST)","1-3 Units",""
"CMST 398","Special Topics","Communication Studies (CMST)","1-3 Units",""
"CMST 399","Special Problems","Communication Studies (CMST)","1-3 Units",""
"CMST 424","Public Opinion and Propaganda","Communication Studies (CMST)","3 Units",""
"CMST 428","Politics and the Media","Communication Studies (CMST)","3 Units",""
"CMST 452W","Freedom of Speech (W)","Communication Studies (CMST)","3 Units  W, GW",""
"CMST 453","Persuasive Communication","Communication Studies (CMST)","3 Units",""
"CMST 460","Applied Research in Health Communication","Communication Studies (CMST)","3 Units",""
"CMST 470","Organizational Communication Theories","Communication Studies (CMST)","3 Units",""
"CMST 472W","Organizational Leadership and Decision Making (W)","Communication Studies (CMST)","3 Units  W, GW",""
"CMST 488","Communication Issues in Nonprofits","Communication Studies (CMST)","3 Units",""
"CMST 489","Internship","Communication Studies (CMST)","3 Units",""
"CMST 498","Special Topics","Communication Studies (CMST)","1-3 Units",""
"CMST 499","Special Problems","Communication Studies (CMST)","1-3 Units",""
"CMST 601","Seminar in Communication Studies","Communication Studies (CMST)","3 Units",""
"CMST 602","Seminar in Communication Research Methods","Communication Studies (CMST)","3 Units",""
"CMST 603","Qualitative Research Methods","Communication Studies (CMST)","3 Units",""
"CMST 604","Seminar in Political Communication","Communication Studies (CMST)","3 Units",""
"CMST 606","Seminar in Interpersonal Communication Theories","Communication Studies (CMST)","3 Units",""
"CMST 607","Seminar in Organizational Communication","Communication Studies (CMST)","3 Units",""
"CMST 608","Seminar in Communication and Learning: Design, Instruction, and Training","Communication Studies (CMST)","3 Units",""
"CMST 609","Seminar in Health Communication","Communication Studies (CMST)","3 Units",""
"CMST 611","Seminar in Intercultural Communication","Communication Studies (CMST)","3 Units",""
"CMST 612","Seminar in Rhetorical Theory","Communication Studies (CMST)","3 Units",""
"CMST 613","Seminar in Rhetorical Criticism","Communication Studies (CMST)","3 Units",""
"CMST 620","Teaching Strategies for Communication Studies Teaching Associates","Communication Studies (CMST)","1 Unit",""
"CMST 697","Independent Study","Communication Studies (CMST)","1-3 Units",""
"CMST 698","Special Topics in Communication Studies","Communication Studies (CMST)","3 Units",""
"CMST 699P","Master's Project","Communication Studies (CMST)","3 Units",""
"CMST 699T","Master's Thesis","Communication Studies (CMST)","3 Units",""
"CAGD 110","Computer-Assisted Art I","Computer Animation and Game Development (CAGD)","3 Units  GE",""
"CAGD 112","Virtual and Physical Camera Applications","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 117","Concept Design and Storyboarding","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 150","Introduction to Visual Scripting","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 160","Introduction to Virtual Production","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 170","Video Game Design","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 180","Scripting and Programming for Computer Graphics","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 189","Industry Internship","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 198","Special Topics","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 199","Special Problems","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 230","Digital Modeling I","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 240","Digital Animation I","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 250","Introduction to Technical CGI","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 270","Level Design","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 280","Introduction to Game Scripting","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 289","Industry Internship","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 295","Managing Media Pipelines","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 298","Special Topics","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 299","Special Problems","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 320","Digital Texturing","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 325","Motion Capture","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 329","Digital Sculpting","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 330","3D Digital Modeling II","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 331","3D Character Modeling","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 340","Digital Animation II","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 345W","Advanced Animation Pre-Production and Story Development (W)","Computer Animation and Game Development (CAGD)","3 Units  W, GW",""
"CAGD 350","3D Scanning","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 358","Emerging Technologies in Media and Entertainment","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 370","Video Game Development","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 373","Game Asset Production","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 374W","Interactive Storytelling in Video Games","Computer Animation and Game Development (CAGD)","3 Units  W",""
"CAGD 375W","Video Game Pre-Production","Computer Animation and Game Development (CAGD)","3 Units  W, GW",""
"CAGD 377","Mobile Game Development","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 380","Game Scripting","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 389","Industry Internship","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 398","Special Topics","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 399","Special Problems","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 420","3D Environment Modeling","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 432","3D Character Rigging","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 441","3D Character Animation","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 445","2D Digital Animation","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 458","Applied Emerging Technologies in Media and Entertainment","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 470","Video Game Production","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 489","Industry Internship","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 493","Senior Portfolio","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 495","Advanced Production","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 498","Special Topics","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 499","Special Problems","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 499H","Honors Project","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 545","Game Animation","Computer Animation and Game Development (CAGD)","3 Units",""
"CAGD 589","Industry Internship","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 598","Special Topics","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 599","Special Problems","Computer Animation and Game Development (CAGD)","1-3 Units",""
"CAGD 697","Independent Study","Computer Animation and Game Development (CAGD)","1-6 Units",""
"CAGD 698","Graduate Seminar in Computer Graphics","Computer Animation and Game Development (CAGD)","3 Units",""
"CSCI 101","Introduction to Computer Science","Computer Science (CSCI)","3 Units",""
"CSCI 102","Living With Technology","Computer Science (CSCI)","3 Units  GE",""
"CSCI 111","Programming and Algorithms I","Computer Science (CSCI)","4 Units",""
"CSCI 198","Special Topics","Computer Science (CSCI)","1-3 Units",""
"CSCI 199","Special Problems","Computer Science (CSCI)","1-3 Units",""
"CSCI 211","Programming and Algorithms II","Computer Science (CSCI)","4 Units",""
"CSCI 217","Discrete Mathematics","Computer Science (CSCI)","3 Units",""
"CSCI 220","Introduction to Cloud Infrastructure and Security","Computer Science (CSCI)","3 Units",""
"CSCI 221","Assembly Language Programming","Computer Science (CSCI)","3 Units",""
"CSCI 300","Computer Science Seminar","Computer Science (CSCI)","1 Unit",""
"CSCI 301W","Computer's Impact on Society (W)","Computer Science (CSCI)","3 Units  W, GW",""
"CSCI 310","Programming Foundations","Computer Science (CSCI)","6 Units",""
"CSCI 311","Algorithms and Data Structures","Computer Science (CSCI)","4 Units",""
"CSCI 315","Programming Languages","Computer Science (CSCI)","3 Units",""
"CSCI 344","Shell Programming","Computer Science (CSCI)","3 Units",""
"CSCI 345","Linux System Administration","Computer Science (CSCI)","3 Units",""
"CSCI 370","Introduction to Databases","Computer Science (CSCI)","3 Units",""
"CSCI 385","Introduction to Data Science","Computer Science (CSCI)","3 Units",""
"CSCI 389","Industry Internship","Computer Science (CSCI)","1-12 Units",""
"CSCI 398","Special Topics","Computer Science (CSCI)","1-3 Units",""
"CSCI 399","Special Problems","Computer Science (CSCI)","1-3 Units",""
"CSCI 411","Advanced Algorithms","Computer Science (CSCI)","3 Units",""
"CSCI 415","Theory of Computation","Computer Science (CSCI)","3 Units",""
"CSCI 417","Applied Linear Algebra for Computer Science","Computer Science (CSCI)","3 Units",""
"CSCI 430","Software Engineering","Computer Science (CSCI)","3 Units",""
"CSCI 431W","Usability Engineering (W)","Computer Science (CSCI)","3 Units  GE, W",""
"CSCI 440","Operating Systems","Computer Science (CSCI)","4 Units",""
"CSCI 446","Introduction to Computer Networks and Network Management","Computer Science (CSCI)","3 Units",""
"CSCI 448","Cybersecurity","Computer Science (CSCI)","3 Units",""
"CSCI 485","Advanced Topics in Data Science","Computer Science (CSCI)","3 Units",""
"CSCI 490","Capstone","Computer Science (CSCI)","3 Units",""
"CSCI 498","Topics in Computer Science","Computer Science (CSCI)","1-3 Units",""
"CSCI 499","Special Problems","Computer Science (CSCI)","1-3 Units",""
"CSCI 499H","Honors Research Project/Thesis","Computer Science (CSCI)","3 Units",""
"CSCI 511","Advanced Object-Oriented Programming","Computer Science (CSCI)","3 Units",""
"CSCI 511H","Object-Oriented Programming - Honors","Computer Science (CSCI)","3 Units",""
"CSCI 515","Compiler Design","Computer Science (CSCI)","3 Units",""
"CSCI 515H","Compiler Design - Honors","Computer Science (CSCI)","3 Units",""
"CSCI 520","Applied Quantum Computing for Computer Scientists","Computer Science (CSCI)","3 Units",""
"CSCI 540","Systems Programming","Computer Science (CSCI)","3 Units",""
"CSCI 546","Network Forensics","Computer Science (CSCI)","3 Units",""
"CSCI 548","Digital Forensics","Computer Science (CSCI)","3 Units",""
"CSCI 551","Numerical Methods and Parallel Programming","Computer Science (CSCI)","4 Units",""
"CSCI 565","Server Side App Development","Computer Science (CSCI)","3 Units",""
"CSCI 566","Computer Graphics Programming","Computer Science (CSCI)","3 Units",""
"CSCI 567","Client Side App Development","Computer Science (CSCI)","3 Units",""
"CSCI 570","Advanced Database Management Systems","Computer Science (CSCI)","3 Units",""
"CSCI 580","Artificial Intelligence","Computer Science (CSCI)","3 Units",""
"CSCI 580H","Artificial Intelligence - Honors","Computer Science (CSCI)","3 Units",""
"CSCI 581","Machine Learning","Computer Science (CSCI)","3 Units",""
"CSCI 581H","Machine Learning- Honors","Computer Science (CSCI)","3 Units",""
"CSCI 582","Bioinformatics","Computer Science (CSCI)","3 Units",""
"CSCI 585","Robotics and Machine Intelligence","Computer Science (CSCI)","3 Units",""
"CSCI 598","Adv Topic in Computer Science","Computer Science (CSCI)","1-4 Units",""
"CSCI 605","Data Structures and Algorithms for Data Science","Computer Science (CSCI)","3 Units",""
"CSCI 608","Data Science for Graduate Studies","Computer Science (CSCI)","3 Units",""
"CSCI 611","Applied Machine Learning","Computer Science (CSCI)","3 Units",""
"CSCI 612","Applied Computer Vision","Computer Science (CSCI)","3 Units",""
"CSCI 620","Web Technology","Computer Science (CSCI)","3 Units",""
"CSCI 630","Software Design and Maintenance","Computer Science (CSCI)","3 Units",""
"CSCI 640","Scalable Software Systems","Computer Science (CSCI)","3 Units",""
"CSCI 644","DevOps Engineering","Computer Science (CSCI)","3 Units",""
"CSCI 650","Algorithms and Computability","Computer Science (CSCI)","3 Units",""
"CSCI 651","Applied Graph Theory","Computer Science (CSCI)","3 Units",""
"CSCI 682","Topics in Artificial Intelligence","Computer Science (CSCI)","3 Units",""
"CSCI 689","Internship","Computer Science (CSCI)","1-3 Units",""
"CSCI 693","Research Methods in Computer Science","Computer Science (CSCI)","3 Units",""
"CSCI 697","Independent Study","Computer Science (CSCI)","1-6 Units",""
"CSCI 698","Seminar in Advanced Topics","Computer Science (CSCI)","3 Units",""
"CSCI 699P","Master's Project","Computer Science (CSCI)","3 Units",""
"CSCI 699T","Master's Thesis","Computer Science (CSCI)","1-6 Units",""
"CSED 500","Exploring Computer Science","Computer Science Education (CSED)","3 Units",""
"CSED 501","Computing Practice and Programming","Computer Science Education (CSED)","3 Units",""
"CSED 510","Technology for Computer Science Education","Computer Science Education (CSED)","2 Units",""
"CSED 511","Computing in Society","Computer Science Education (CSED)","2 Units",""
"CSED 590","Software Design, Data Structures, and Algorithms","Computer Science Education (CSED)","3 Units",""
"CIMT 101","Introduction to Concrete","Concrete Industry Management (CIMT)","1 Unit",""
"CIMT 125","Concrete Projects Drawings Reading","Concrete Industry Management (CIMT)","2 Units",""
"CIMT 198","Special Topics","Concrete Industry Management (CIMT)","1-3 Units",""
"CIMT 227","Safety Practices and Management","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 231","Fundamentals of Concrete Properties & Testing","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 241","Concrete Construction Methods","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 251","Concrete Supply Logistics","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 298","Special Topics","Concrete Industry Management (CIMT)","1-3 Units",""
"CIMT 325","Concrete Project Estimating and Bidding","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 348","Concrete Repair and Restoration","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 363W","Sustainability and the Built Environment (W)","Concrete Industry Management (CIMT)","3 Units  GE, W",""
"CIMT 365","Advanced Concrete Technology","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 389","Concrete Industry Internship","Concrete Industry Management (CIMT)","1-3 Units",""
"CIMT 399","Special Problems","Concrete Industry Management (CIMT)","1-3 Units",""
"CIMT 453","Ready Mixed Concrete Production Management","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 455","Precast Concrete Production Management","Concrete Industry Management (CIMT)","3 Units",""
"CIMT 466W","Concrete Capstone Project (W)","Concrete Industry Management (CIMT)","3 Units  W",""
"CIMT 498","Special Topics","Concrete Industry Management (CIMT)","1-3 Units",""
"CIMT 499","Special Problems","Concrete Industry Management (CIMT)","1-3 Units",""
"CIMT 598","Advanced Topics","Concrete Industry Management (CIMT)","1-3 Units",""
"CMGT 100","Concepts of Construction","Construction Management (CMGT)","3 Units",""
"CMGT 101","Construction Management Career Preparation","Construction Management (CMGT)","1 Unit",""
"CMGT 105","Computer Applications in Construction Management","Construction Management (CMGT)","3 Units",""
"CMGT 110","Construction Graphics","Construction Management (CMGT)","3 Units",""
"CMGT 135","Construction Materials and Systems","Construction Management (CMGT)","3 Units",""
"CMGT 198","Special Topics","Construction Management (CMGT)","1-3 Units",""
"CMGT 210","Analysis of Construction Drawings and Specifications","Construction Management (CMGT)","3 Units",""
"CMGT 235","Electrical and Mechanical Systems","Construction Management (CMGT)","3 Units",""
"CMGT 275W","Architectural History (W)","Construction Management (CMGT)","3 Units  GE, W",""
"CMGT 330","Soil Mechanics, Concrete, and Construction Surveying","Construction Management (CMGT)","3 Units",""
"CMGT 332","Construction Method Analysis","Construction Management (CMGT)","3 Units",""
"CMGT 335","Construction Equipment","Construction Management (CMGT)","3 Units",""
"CMGT 350","Principles of Statics and Strength of Materials","Construction Management (CMGT)","3 Units",""
"CMGT 352","Electrical and Mechanical Construction Estimating","Construction Management (CMGT)","3 Units",""
"CMGT 360W","Construction Project Management (W)","Construction Management (CMGT)","3 Units  W",""
"CMGT 380","Green Building Practices and LEED Certification","Construction Management (CMGT)","3 Units",""
"CMGT 385","Concepts of Sustainable Construction","Construction Management (CMGT)","3 Units",""
"CMGT 389","Internship in Construction Management","Construction Management (CMGT)","3 Units",""
"CMGT 398","Special Topics","Construction Management (CMGT)","1-3 Units",""
"CMGT 399","Special Problems","Construction Management (CMGT)","1-3 Units",""
"CMGT 440","Temporary Structures","Construction Management (CMGT)","3 Units",""
"CMGT 450","Building Estimating","Construction Management (CMGT)","3 Units",""
"CMGT 455","Construction Cost Management","Construction Management (CMGT)","3 Units",""
"CMGT 457","Project Scheduling and Control","Construction Management (CMGT)","3 Units",""
"CMGT 458","Heavy Construction Estimating","Construction Management (CMGT)","3 Units",""
"CMGT 460HW","Legal Aspects of Construction - Honors (W)","Construction Management (CMGT)","3 Units  W, GW",""
"CMGT 460W","Legal Aspects of Construction (W)","Construction Management (CMGT)","3 Units  W, GW",""
"CMGT 462","Construction Contracts","Construction Management (CMGT)","3 Units",""
"CMGT 485","Construction Management Competition","Construction Management (CMGT)","3 Units",""
"CMGT 489","Const Mgmt Cooperative Ed","Construction Management (CMGT)","1-3 Units",""
"CMGT 498","Special Topics in Const Mgmt","Construction Management (CMGT)","1-3 Units",""
"CMGT 499","Special Problems","Construction Management (CMGT)","1-3 Units",""
"CMGT 499H","Honors Project in Construction Management","Construction Management (CMGT)","3 Units",""
"CMGT 697","Independent Study","Construction Management (CMGT)","1-3 Units",""
"CMGT 698","Advanced Topics in Const Mgmt","Construction Management (CMGT)","1-3 Units",""
"CMGT 699P","Master's Project","Construction Management (CMGT)","1-6 Units",""
"CMGT 699T","Master's Thesis","Construction Management (CMGT)","1-6 Units",""
"CRIM 250","Introduction to Criminal Justice","Criminal Justice (CRIM)","3 Units  GE, USD",""
"CRIM 257","Juvenile Justice Process","Criminal Justice (CRIM)","3 Units",""
"CRIM 259","Chico Police Service Learning Practicum","Criminal Justice (CRIM)","3 Units",""
"CRIM 312","Issues in Criminal Justice","Criminal Justice (CRIM)","3 Units",""
"CRIM 332","Criminal Justice Ethics","Criminal Justice (CRIM)","3 Units",""
"CRIM 352","Policing in America","Criminal Justice (CRIM)","3 Units",""
"CRIM 353","Corrections","Criminal Justice (CRIM)","3 Units",""
"CRIM 354","Community Corrections","Criminal Justice (CRIM)","3 Units",""
"CRIM 363","Crime Prevention","Criminal Justice (CRIM)","3 Units",""
"CRIM 364","Restorative Justice","Criminal Justice (CRIM)","3 Units",""
"CRIM 384","Criminology","Criminal Justice (CRIM)","3 Units",""
"CRIM 396","Research Symposium Experience","Criminal Justice (CRIM)","1 Unit",""
"CRIM 399","Independent Study","Criminal Justice (CRIM)","1-3 Units",""
"CRIM 415","Comparative Criminal Justice","Criminal Justice (CRIM)","3 Units",""
"CRIM 416","Pop Culture and Criminal Justice","Criminal Justice (CRIM)","3 Units",""
"CRIM 417","Hate Crimes","Criminal Justice (CRIM)","3 Units",""
"CRIM 439W","Senior Seminar in Criminal Justice (W)","Criminal Justice (CRIM)","3 Units  W",""
"CRIM 476","Police Administration and Management","Criminal Justice (CRIM)","3 Units",""
"CRIM 489E","Internship in Criminal Justice","Criminal Justice (CRIM)","1-3 Units",""
"DANC 135","Musical Theatre Dance","Dance (DANC)","2 Units",""
"DANC 190","The Healthy Performing Artist","Dance (DANC)","2 Units",""
"DANC 231","Beginning Ballet","Dance (DANC)","2 Units",""
"DANC 232","Beginning Tap Dance","Dance (DANC)","2 Units",""
"DANC 233","Beginning Jazz Dance","Dance (DANC)","2 Units",""
"DANC 234","Beginning Modern Dance","Dance (DANC)","2 Units",""
"DANC 235","Beginning Hip Hop Dance","Dance (DANC)","2 Units",""
"DANC 303","Dance Theatre Rehearsal","Dance (DANC)","1 Unit",""
"DANC 331","Intermediate Ballet","Dance (DANC)","2 Units",""
"DANC 332","Intermediate Tap Dance","Dance (DANC)","2 Units",""
"DANC 333","Intermediate Jazz Dance","Dance (DANC)","2 Units",""
"DANC 335","Intermediate Hip Hop","Dance (DANC)","2 Units",""
"DANC 382","Seminar in Choreography","Dance (DANC)","2 Units",""
"DANC 398","Special Topics","Dance (DANC)","1-3 Units",""
"DANC 433","Advanced Jazz Dance","Dance (DANC)","2 Units",""
