"subject","course_code","course_name","description","credits"
"Chemistry","CHM 575","Advanced Inorganic Chemistry","Theories and techniques of modern inorganic chemistry; correlation of theories with inorganic compounds. May be taught concurrently with CHM 675. Cannot receive credit for both CHM 575 and CHM 675. Prerequisite: C- grade or better in . Lecture contact hours: 3 Typically offered: Spring","3"
"Chemistry","CHM 597","Special Topics in Chemistry","Selected topics of a theoretical or applied nature. May be repeated to a maximum of six hours with differing topics. May be taught concurrently with CHM 697. Cannot receive credit for both CHM 597 and CHM 697. Prerequisite: 18 hours of chemistry. Typically offered: Demand","1-3"
"Communication","COM 100","Introduction to Majors in Communication","This course is intended for new or prospective Communication majors and minors. The course informs students about programs of study in Communication and assists students in making decisions regarding degree programs and career plans. This is an elective course that will not count towards major or minor requirements. Graded Pass/Not Pass only. Lecture contact hours: 1 Typically offered: Demand","1"
"Communication","COM 115","Fundamentals of Public Speaking","General Education Course: Focus on Oral Communication CORE 42: MOTR number COMM 110 - Fundamentals of Public Speaking. Instruction and practice in researching, composing, and delivering formal and informal speeches in a variety of public contexts. Representative topics include: ethics in public speaking; listening; library research; outlining; delivery; writing in an oral style; evaluation of public address; and analyzing and adapting to audiences. The course emphasizes informative and persuasive speaking. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 120","Fundamentals of Debate","CORE 42: MOTR number COMM 220 - Argumentation and Debate. A survey of fundamental principles of debate, including research techniques, argument invention and construction, refutation, and strategy. This course is taught in relationship to current debate topics, and is not limited to participants on the debate team. Variable content course. May be repeated to a maximum of 12 hours. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 205","Interpersonal Communication Theory and Skills","CORE 42: MOTR number COMM 120 - Interpersonal Communication. Theory and practice in the principles and skills of interpersonal communication within a variety of contexts. Representative topics include: perception; self-concept development; verbal and nonverbal communication; effective listening techniques; conflict resolution; and sensitivity to cultural and gender differences. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 206","Introduction to Health Communication","An introductory survey of contemporary health communication issues, including patient-provider communication, health ethics, health organizations, health campaigns, and health and the media. Lecture contact hours: 3 Typically offered: Fall","3"
"Communication","COM 209","Survey of Communication Theory","A survey of selected theoretical approaches to understanding mediated and non-mediated human communication. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 210","Communication Research Methods","A survey of the quantitative and qualitative methods most commonly used for research in communication. Topics include the nature of the research process; research ethics; academic vs. applied research; evaluating research; and a discussion of specific research methods such as experimental design, statistical interpretation, survey research, individual and group interviewing, sampling and polling, content analysis, ethnography, and qualitative analysis techniques. Prerequisite: . Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 219","Public Relations Theory and Research","The course introduces students to the theory and research of public relations. Students will explore prevailing theories and basic methods of research used in contemporaneous public relations practice. This course prepares students for advanced study and work in public relations. Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 260","Communicating with Cultural Competence","General Education Course: Focus on Cultural Competence CORE 42: MOTR number SBSC 101 - Introduction to Intercultural Communication. A cultural competence-based approach to contemporary intercultural communication issues in the United States. Topics include consideration of communication practices as they relate to ethnicity, race, religion, gender, sexuality, family structure, social class, age, and ability. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 300","Professional Development in Communication","This course assists Communication students to assess their abilities and qualifications, to research professional opportunities, and to prepare for job searching and career planning. Prerequisite: and . Lecture contact hours: 1 Typically offered: Demand","1"
"Communication","COM 305","Service-Learning in Communication","This service component for an existing course incorporates community service with classroom instruction in communication to provide an integrative learning experience that addresses the practice of citizenship and promotes an awareness of and participation in public affairs. Includes 40 hours of service that benefits an external community organization, agency, or public service provider. Approved service placements and assignments will vary depending on the course topic and learning objectives; a list of approved placements and assignments is available from the instructor and the Citizenship and Service-Learning Office. May be repeated. Prerequisite: 30 hours and concurrent registration in a communication course designated as a service-learning offering. Typically offered: Demand","1"
"Communication","COM 307","Gender and Communication","This course examines theory and research on gender and communication. Its purpose is to help students explore how gender and communication are interrelated, how these concepts intertwine with other aspects of our identities, and how these factors play out in their own lives. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 309","Principles of Public Relations","Study of the development, planning, and implementation of communication programs and campaigns. Emphasis on the professional practices and ethical standards important to effective communication within organizations, and between organizations and their publics. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 313","Ethical Issues in Communication","Ethical theories and justification models are studied and then related to ethical decision making in a variety of communication contexts, including interpersonal communication, group communication, organizational communication, and public communication. The course will examine the components of good ethical decision making in communication, as well as obstacles that can stand in the way of responsible choices. Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 315","Advanced Speaking in Professional Settings","An advanced course focused on developing competence in a variety of professional speaking situations. Content areas include speaking in live and mediated contexts, interacting with an audience, and providing feedback to others. Prerequisite: . Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 320","Principles of Advanced Debate","A survey of principles of debate, including counterplans, criticism, deep refutation, and other advanced strategies. This course is taught in relationship to current debate topics, and is not limited to participants on the debate team. Variable content course. May be repeated to a maximum of 12 hours. Lecture contact hours: 3 Typically offered: Fall","3"
"Communication","COM 321","Inter-Collegiate Debating","Open only to those chosen to debate as University representatives. May be repeated to a maximum of 12 hours. Typically offered: Fall, Spring","1-3"
"Communication","COM 322","Introduction to Argumentation","Addresses fundamental theories of argument and analysis of public discourse. This course will meet the secondary teaching certification requirements for a minimum of 2 semester hours in debate. Public Affairs Capstone Experience course. Prerequisite: . Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 325","Nonverbal Communication","This course examines the methods of research in nonverbal communication, the types or subcodes of nonverbal behaviors, and the application of nonverbal behaviors in social situations. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 326","Effective Listening","The purpose of this course is to prepare the student to understand listening attitudes and behavior and to build a program for improvement in listening skills through application of listening theory to practical situations. Prerequisite: and . Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 328","Persuasion","Modern theories of persuasion with some evaluation of specific case studies. Prerequisite: . Recommended Prerequisite: and . Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 332","Small Group Communication","Basic theory and techniques of oral interaction in group activities. Prerequisite: and . Recommended Prerequisite: . Lecture contact hours: 3 Typically offered: Fall","3"
"Communication","COM 336","Communication in Organizations","Analysis of communication processes as they occur within organizations. Students study both the effects of the organizational context on communication as well as the role of communication in shaping organizational life and effectiveness. Prerequisite: and . Recommended Prerequisite: . Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 338","Communication Strategies for Recruitment in Organizations","This course will examine communication as a tool for successful recruitment (e.g., interviewing and networking) in organizations. This specialty course will advance students’ ability to be competitive for various careers and to be knowledgeable of the role of communication in career-related strategies. Students will develop skills to be applied as both an applicant and an employer. Topics include: phases of the interview process, event and career networking, employment research strategies, and applicant presentation. Prerequisite: . Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 350","The Rhetorical Tradition and Contemporary Applications","A survey of rhetorical theories and methods from the classical period until present. The relevance of the rhetorical tradition to contemporary communication theory and practice is stressed. Public Affairs Capstone Experience course. Prerequisite: and and . Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 360","Intercultural Communication Theory and Research","A survey of intercultural communication theory, research, and contemporary applications. Prerequisite: and and . Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 368","Communicating Culture and Identity","This course is a communication-based exploration of U.S. cultural diversity, including the study of ethnicity, gender, sexuality, class, cultural ritual, custom, everyday conversation, and social interaction as manifestations of cultural diversity. This course may be taught from a variety of perspectives. Prerequisite: . Lecture contact hours: 3 Typically offered: Fall","3"
"Communication","COM 379","Writing for Public Relations","Study and preparation of copy for press releases, newsletters, brochures, annual reports, and other written public relations communications. Recommended Prerequisite: . Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 380","Leadership in Practice","Students will learn and demonstrate effective ethical leadership as they manage the Vicki Stanton Public Speaking Showcase. They will learn various leadership theories on decision making, conflict resolution, problem solving and efficiency. Prerequisite: ; and permission of instructor. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 390","Communication and Aging","Communication theories as they apply to the aging process. Examination of the effects of communication on the self-esteem, self-perception, well-being, and quality of life of the elderly. Study of communication between the elderly, the elderly and the young, and the elderly and their caregivers in a variety of contexts, including in one-on-one, family, and mediated situations. Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 397","Topics in Communication","A course covering a single topic within the field of Communication; subject will vary according to student demand and faculty availability. Examples include Conflict and Conflict Management, and Gender Differences. Variable content course. May be repeated to a maximum of 6 hours with permission of department.. Typically offered: Demand","1-3"
"Communication","COM 400","Service Learning in Communication","This service component for an existing course incorporates community service with classroom instruction in communications to provide an integrative learning experience that addresses the practice of citizenship and promotes an awareness of and participation in public affairs. Includes 40 hours of service that benefits an external community organization, agency, or public service provider. Approved service placements and assignments will vary depending on the course topic and learning objectives; a list of approved placements and assignments is available from the instructor and the Citizenship and Service-Learning Office. May be repeated. Prerequisite: permission of instructor and concurrent enrollment in a communication, media, or journalism course designated as a service-learning offering. Typically offered: Demand","1"
"Communication","COM 405","Advanced Interpersonal Communication","A survey of contemporary interpersonal communication theories and issues within a variety of contexts. Prerequisite: . Lecture contact hours: 3 Typically offered: Fall Odd","3"
"Communication","COM 406","Family Communication","This course is intended to provide students with an in-depth examination of communication as it functions in family systems. Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 407","Health Communication and Culture","The examination of intercultural communication concepts in the health care context. Emphasis will be on understanding the health needs of diverse populations, Western health practices, non-Western health practices, and the conflicts that can emerge when cultures collide. Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 408","Patient-Provider Communication","This course explores the nature of patient-provider interactions in health care contexts. Emphasis is placed on traditional and non-traditional health care providers, their patients, and interpersonal communication theories specific to health care interactions. Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 410","Conflict and Communication","Equips students to understand the dynamics of interpersonal conflict and its resolution in a variety of community settings. Students will learn to analyze their own conflict styles and to develop self-regulation strategies for collaborative outcomes. The course covers conflict theory and research and allows opportunities to apply this information to current issues in community and organizational settings and within diverse populations. Lectures/discussions by scholars, community leaders, and/or agency personnel who deal with conflict as well as simulations of conflict situations will be provided. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 412","Communication and Diversity in the Workplace","Exploration of current theory and research regarding communication and diversity in the workplace. Study of practical applications for the assessment and training of communication skills relative to culture, race, sex, age, disability, sexual orientation and other diversity issues. Emphasis is placed on improving understanding of communication similarities and differences among diverse population groups. Includes readings, class discussion, observation, and/or class projects about assessment and training in communication skills in a diverse workplace. Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 417","Teaching of Speech and Theatre","Scope and objectives of the speech and theatre program in secondary schools; organization and administration of curricular and co-curricular programs; general instruction methodology. Completion of Checkpoint II for the Professional Portfolio is a component of this course. This course is recommended to be completed the fall semester before supervised teaching. Credited only on BSEd (Secondary). A C grade or better is required in this course in order to take or . Cannot be taken Pass/Not Pass. Identical with . Cannot receive credit for both COM 417 and . Prerequisite: and and ; and 12 hours in communication; and 12 hours in theatre. Lecture contact hours: 3 Typically offered: Fall","3"
"Communication","COM 423","Contemporary Topics in Conflict","An in-depth exploration of a specific topic in conflict. Topics will vary from semester to semester and may include but are not limited to the following: Dialogue and Facilitation, Conflict and Communication Coaching, Advanced Mediation, Family Conflict, Communication and Restorative Processes, Conflict Management in Schools, and Peace and Conflict. Variable content course. May be repeated to a maximum of nine hours with permission of the department. Prerequisite: COM 411 or permission. Typically offered: Demand","1-3"
"Communication","COM 433","Crisis Communication","Designed to prepare students for anticipating, managing, and navigating, crises in individual and corporate settings. Students will explore a wide range of crises, such as financial scandals, legal issues, cyber-crime, ethical violations, data breaches, produce recalls, and leadership controversies. Prerequisite: and Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 436","Communication and Leadership","In-depth study of the relationship between communication and leadership within organizations and the development of specific communication competencies associated with effective leadership. Prerequisite: ; and 60 hours. Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 437","Advanced Organizational Communication","In-depth examination of a specific organizational communication topic. Topics will vary from semester to semester and may include: Conducting a Communication Audit, Communication Training and Development, Symbolism in Organizations, Interorganizational Collaboration and Communicating Organizational Change. Prerequisite: and and ; and 60 hours. Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 439","Techniques and Cases in Public Relations","Communication theories and techniques of message preparation as applied to the function of organizational promotion. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 450","Political Communication","Examination of the communication process in modern political campaigns. Emphasis is placed on the role of communication strategies and tactics in political organization, message formation, fund raising, and mass media usage. Lecture contact hours: 3 Typically offered: Fall","3"
"Communication","COM 452","Communication Technology and Politics","This course focuses on how communication technology contributes to the political process including campaigns, discourse, and information gathering. Heavy emphasis is placed on the distribution, reception, and process of political information through all communication technology, including social media, in terms of both theory and practice. Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 454","Presidential Rhetoric","Examination of rhetoric used in governance, with a primary focus on presidential rhetoric. Emphasis is placed on history of presidential address, genre expectations for common presidential topics, political speechwriting, and rhetorical norms for legislative and judicial rhetoric. Prerequisite: ; and Communication majors must complete and and . Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 459","Social Media Analytics for Public Relations","This course focuses on the application of social media monitoring tools and teaches students to become social media analysts to create real-time content and engagement with various publics. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 466","Social Movement Communication","Examination of social movement communication with emphasis on functionalist, dramatistic, and symbolic convergence theories. Study of movements’ use of communication to generate discontent, mobilize and coordinate support, defend themselves and attack opponents, and negotiate with external groups. Critical analysis of collective actions such as student, civil rights, identity, labor, religious, feminist, lesbian/gay, and utopian movements. Prerequisite: and . Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 468","Ethnography in Communication Research","This course focuses on the study and application of ethnography in communication as a research method. Prerequisite: and . Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 469","Global Public Relations","This course develops an understanding of the global perspective of public relations with an emphasis on corporate and agency public relations practice. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 479","Strategic Communication for Events","The foundational application of communication theories in the area of social, professional, recreational, personal, educational, and commercial special events. This course offers a comprehensive study of staging, implementing, budgeting and marketing activities in an event-centered society. Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 490","Supervised Teaching (Secondary Speech and Theatre)","Student observes then teaches speech and theatre classes under the direction of the cooperating teacher and the university supervisor. Student participates in school-related activities appropriate to the assignment and attends all required meetings. In order to receive a grade in this course, the student’s professional portfolio must meet or exceed final criteria. Cannot count toward the major GPA. Identical with . Cannot receive credit for both COM 490 and . Prerequisite: ; and a C grade or better in all professional education courses; and current pre-professional liability insurance; and approval for supervised teaching; and concurrent enrollment in . Corequisite: Typically offered: Fall, Spring","6"
"Communication","COM 491","Supervised Teaching (Secondary Speech and Theatre)","Student observes then teaches under the direction of the cooperating teacher and the university supervisor. Student participates in school-related activities appropriate to the assignment and attends all required meetings. In order to receive a grade in this course, the student’s professional portfolio must meet or exceed final criteria. Cannot count toward the major GPA. Cannot receive credit for both COM 491 and . Public Affairs Capstone Experience course. Prerequisite: concurrent enrollment in . Corequisite: Typically offered: Fall, Spring","6"
"Communication","COM 493","Clinical Experiences in Teaching II","This course is designed to meet HB 1711 for student’s experience as a Teacher’s Aide or Assistant Rule (Rule 5 CSR 80-805.040), to that of conventional student teachers within the same program. It is also designed to support completion of additional clinical requirements within that program including: seminars and workshops, required meetings, school related activities appropriate to the assignment, demonstrated mastery of the MoSPE standards and completion and overall assessment of a Professional Preparation Portfolio. This course is credited only on BSEd or appropriate master’s-level certification programs. Can only receive credit for one of the following: , , , COM 493, , , , , , , , , , , , , , . Prerequisite: ; and admitted to Teacher Education; and C grade or better in all professional education courses; and completion of portfolio checkpoints 1 and 2; and current pre-professional liability insurance; and program approval. Typically offered: Fall, Spring","4"
"Communication","COM 494","Conflict Internship","This course allows students an applied opportunity to integrate theoretical material on conflict and dispute resolution in a variety of contexts in which conflict occurs. Meeting minimum prerequisite requirements does not guarantee internship placement. May be repeated to a maximum of six hours with permission of the Internship Coordinator. May be taught concurrently with COM 794. Cannot receive credit for both COM 494 and COM 794. Prerequisite: ; and or ; and permission of instructor. Typically offered: Demand","1-3"
"Communication","COM 495","Communication Internship","Supervised pre-professional field experience related to communication studies. Meeting minimum prerequisite requirements does not guarantee internship placement. May be repeated to a maximum of six hours with permission of Internship Coordinator. No more than three hours may be applied to a Communication minor. No more than one hour may be applied to the Undergraduate Certificate in Conflict and Dispute Resolution. Public Affairs Capstone Experience course. Prerequisite: 60 hours; and and ; and nine additional COM hours; and major/minor minimum GPA of 3.00; and declared Communication Studies major or Communication minor or declared undergraduate certificate in Conflict and Dispute Resolution; and permission of Internship Coordinator. Typically offered: Fall, Spring","1-6"
"Communication","COM 496","Independent Study in Communication","Supervised independent study exploring in-depth selected areas. Prerequisite: and ; and permission of instructor. Typically offered: Fall, Spring","1-3"
"Communication","COM 509","Communication Campaigns","This course is designed to provide students with hands-on experience researching, planning, executing, and evaluating communication campaigns with actual clients. Variable content course. May be repeated once for credit. Prerequisite: and . Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 519","Bateman Competition PRSSA","This course aims to prepare students for advanced public relations problem-solving. At the end of this course, students will research, develop and execute a strategic public relations plan by competing in the national Public Relations Student Society of America Bateman Case Study Competition. Prerequisite: and and ; and permission of instructor. Lecture contact hours: 3 Typically offered: Demand","3"
"Communication","COM 521","Communication, Mediation, and Negotiation","Explores the communicative foundation for understanding the processes of mediation and negotiation as methods for resolving conflict, with an emphasis on interpersonal and organizational conflict. The course covers theories and concepts pertaining to mediation and negotiation, particularly alternative dispute resolution, and provides students the opportunity to apply concepts through a variety of experiential activities. May be taught concurrently with COM 621. Cannot receive credit for both COM 521 and COM 621. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Communication","COM 532","Teaching Debate","This course prepares the student to teach various forms of debate in a high school setting. It will explore all major forms of high school debate, including CX Policy Debate, L/D Debate, parliamentary, and Public Forum debate. May be taught concurrently with COM 631. Cannot receive credit for both COM 532 and COM 631. Prerequisite: . Lecture contact hours: 3 Typically offered: Fall","3"
"Communication","COM 534","Teaching Individual Events","This course prepares the student to teach various individual events common in a high school setting. It will explore all major high school individual events, including Foreign and Domestic Extemporaneous Speaking, Original Oratory, Poetry, Prose, Dramatic Interpretation, Humorous Interpretation, Radio Speaking, Storytelling, and Student Congress. May be taught concurrently with COM 633. Cannot receive credit for both COM 534 and COM 633. Prerequisite: . Lecture contact hours: 3 Typically offered: Spring","3"
"Communication","COM 536","Directing Forensics","Problems in coaching and conducting forensic contests. May be taught concurrently with COM 635. Cannot receive credit for both COM 536 and COM 635. Prerequisite: and . Lecture contact hours: 1 Lab contact hours: 2 Typically offered: Demand","2"
"Communication","COM 597","Studies in Communication Theory and Practice","In-depth examination of a specific communication topic. May vary from semester to semester. Variable content course. May be repeated to a maximum of 12 hours with permission of the department. May be taught concurrently with COM 698. Cannot receive credit for both COM 597 and COM 698. Lecture contact hours: 3 Typically offered: Demand","3"
"Criminology","CRM 210","Introduction to the American Criminal Justice System","General Education Course: Focus on Public Issues CORE 42: MOTR number CRJS 101 - Introduction to Criminal Justice. This course provides an overview of the American criminal justice system, and examines its functions, problems, and potential solutions. Students explore citizen rights and responsibilities relevant to the fair and equal distribution of justice and examine how communities can be strengthened to aid crime prevention. Prerequisite: 12 hours. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Criminology","CRM 215","Criminology and Criminal Justice Field Exploration","Acquaint students with the types of opportunities available in the field of criminology and criminal justice including required credentials, career preparation, and the job search process. Expose students to training regimens, routine practices, and daily challenges within criminal justice agencies. May be repeated to a maximum of six hours. Typically offered: Demand","1-6"
"Criminology","CRM 220","Criminology","General Education Course: Focus on Social and Behavioral Sciences CORE 42: MOTR number CRIM 205 - Introduction to Criminology. This course examines the nature and various dimensions of criminality through the lens of the social and behavioral sciences. Historical and contemporary explanations of crime rooted in a range of biological, psychological, and sociological perspectives are explored as well as their implications for individuals, social systems, and organizations. Students will learn how various institutions have experimented with and adopted crime-reduction policies and practices over time. Lecture contact hours: 3 Typically offered: Fall, Spring, Summer","3"
"Criminology","CRM 250","Policing","This course examines the history, structure and function of law enforcement as a means of addressing behavior which violates the law. Problems faced by law enforcement and solutions to those problems are also discussed. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Criminology","CRM 260","Criminal Law and the Courts","This course examines the basic principles, processes, and structures found in adult criminal courts in the United States and Missouri. The course also examines the nature and development of criminal law from the Common Law to its current state nationwide, with an emphasis on current Missouri criminal law. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Criminology","CRM 270","Institutional and Community-Based Corrections","A course designed to critically examine the various social control responses to delinquent and criminal behavior. Includes the history, philosophies, and practices of American corrections and an evaluation of the advantages and disadvantages of each societal/correctional response. Problems in the field of corrections and related solutions are also examined. Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Criminology","CRM 300","Service-Learning in Criminology","An integrative learning experience which addresses the practice of citizenship and promotes an awareness of and participation in public affairs by incorporating community service with classroom instruction. Includes 40 hours on-task service to a community organization, agency or public service provider. The community service placement agency and service assignment will vary, dependent on the disciplinary course topic and learning objectives. May be repeated. Prerequisite: 30 hours and concurrent registration in a Criminology course designated as service-learning offering. Typically offered: Demand","1"
"Animal Science","AGS 366","Livestock Enterprise Management","This course will provide students, especially those pursuing an Animal Science major or Equine Studies minor, an opportunity to learn and apply concepts of livestock nutrition, handling, care, and business management that will be pertinent to their success within the professional livestock industry. Course will focus on the relationship between the livestock and business concepts of operating a livestock facility. Course will be primarily lecture with hands-on activities to help demonstrate concepts and reinforce comprehension of material. Prerequisite: or permission of the instructor; and or greater or . Lecture contact hours: 3 Typically offered: Fall, Spring","3"
"Animal Science","AGS 370","Animal Welfare, Animal Rights, and the Ethics of Food Production","Animal welfare, animal rights, and the ethics of using animals for food, fiber, research, and entertainment will be discussed. The question of sustainability as it pertains to meat animal production, water quality, energy used to produce different food stuffs, and how agriculture affects the environment will also be addressed. Lecture contact hours: 3 Typically offered: Fall","3"
"Animal Science","AGS 385","Companion Animal Nutrition and Reproduction","Application of the reproductive and nutritional management of companion animals. Course will focus on reproductive anatomy and physiology of dogs and cats as pertaining to both breeding and population control. Discussion of nutritional requirements and management of companion animals will focus on dog and cats through different life stages. Course will include some discussion of nutritional issues in commonly kept “pocket pets”. Materials will be addressed through discussion and hands on labs. Recommended Prerequisite: . Lecture contact hours: 2 Lab contact hours: 2 Typically offered: Spring","3"
"Animal Science","AGS 386","Companion Animal Health","Gain a basic understanding of the animal immune system and overall influence of management on maintaining healthy populations of companion animals. Course will focus on common diseases and disorders of dogs, cats, and common pocket pets. Discussion of preventative medicine and management of companion animals will focus pet, shelter, research, and breeding populations. Cannot be taken Pass/Not Pass. Lecture contact hours: 2 Lab contact hours: 1 Typically offered: Fall","3"
"Animal Science","AGS 389","Companion Animals in Society","This course explores the current role of companion animals in cultures throughout the world, as well as historical functions and influences of companion animals in the United States. Covered topics include evolution of companion animals, current issues with companion animals, use of animals for service and assistance, global growth of the pet industry, and roles of companion animals in developing countries. Lecture contact hours: 3 Typically offered: Spring","3"
"Animal Science","AGS 391","Animal Industry Tour","This course will provide students an opportunity to see and meet people actively working in sustainable animal production businesses or doing research in sustainable animal based agriculture. Students and faculty will travel across the country meeting production agriculturalists, scientists, and teachers from a wide variety of locations. May be repeated to a maximum of four hours. Lecture contact hours: 2 Typically offered: Demand","2"
"Animal Science","AGS 396","Advanced Dairy and Meat Animal Evaluation","Continuation of with special emphasis on comparative judging and giving of oral reasons. Variable content course. May be repeated to a maximum of four hours. Recommended Prerequisite: . Lab contact hours: 4 Typically offered: Spring","2"
"Animal Science","AGS 399","Special Topics in Animal Science","Special study of animal science topics not treated in other courses. Variable content course. May be repeated to a maximum of 12 hours provided the same topic is not duplicated. Lecture contact hours: 3 Typically offered: Fall, Spring, Summer","3"
"Animal Science","AGS 402","Applied Reproductive Techniques","Techniques of artificial insemination, pregnancy determination, semen processing and collecting, and embryo transfer. Planning and management for successful artificial breeding programs. Additional Saturday field trips may be required. Prerequisite: . Lecture contact hours: 1 Lab contact hours: 2 Typically offered: Fall, Spring","2"
"Animal Science","AGS 432","Sheep and Goat Science","Applications of the principles of nutrition, physiology and genetics to sheep and goat management. Wool and mohair production. Recommended Prerequisite: and and and . Lecture contact hours: 3 Typically offered: Spring","3"
"Animal Science","AGS 442","Swine Science","Applications of the principals of nutrition, physiology and genetics of swine management. Recommended Prerequisite: . Lecture contact hours: 3 Typically offered: Fall","3"
"Animal Science","AGS 446","Dairy Production","Efficient dairy farm enterprise organization, feed supplies, economical rations, breeding record analysis, labor-saving buildings and equipment, herd replacements, health and other management problems. Recommended Prerequisite: . Lecture contact hours: 2 Lab contact hours: 2 Typically offered: Fall Even","3"
"Animal Science","AGS 451","Poultry Science","Broiler production, market turkey production, egg production and processing of poultry products. Recommended Prerequisite: . Lecture contact hours: 3 Typically offered: Fall","3"
"Animal Science","AGS 452","Cow-Calf Production","Management of the cow-calf enterprise including grazing management, reproduction, genetics, nutrition, and animal health. Costs of production, financial statements, and partial budgeting evaluate profitability of management practices. Hands-on experience managing beef cows through calving and rebreeding. Prerequisite: or or or ; and 60 hours. Lecture contact hours: 2 Lab contact hours: 2 Typically offered: Spring","3"
"Animal Science","AGS 453","Stocker and Feedlot Cattle Production","Management of post-weaning growing and finishing beef cattle including grazing management, nutrition, genetics, and animal health. Financial aspects of purchasing feeder cattle, marketing fat cattle, and risk management of stocker and feedlot enterprises. Hands-on experience managing calves post-weaning. Prerequisite: or or or ; and 60 hours. Lecture contact hours: 2 Lab contact hours: 2 Typically offered: Fall","3"
"Animal Science","AGS 461","Equine Nutrition and Physiology","Nutrition and physiology for the production, management and use of the equine. May be taught concurrently with AGS 661. Cannot receive credit for both AGS 461 and AGS 661. Recommended Prerequisite: ; or and or . Lecture contact hours: 3 Typically offered: Spring","3"
"Animal Science","AGS 462","Equine Reproductive Management","Students will learn the physiology of reproduction in the equine. To enhance learning, students will gain hands-on experience in semen collection and processing, artificial insemination, estrous cycle manipulation and foaling management. Prerequisite: or permission of instructor. Lecture contact hours: 1 Lab contact hours: 1 Typically offered: Spring, Summer","1"
"Animal Science","AGS 485","Companion Animal Management and Behavior","Students will learn how an understanding of innate and learned behaviors in dogs and cats can be applied in shelter and breeding settings. Students will learn the fundamentals of socialization periods, behavioral assessments, and training. Students will learn to assess environmental factors that lead to behavior issues and apply this knowledge to improving environments and providing enrichment in facilities that house dogs and cats. Students will gain an understanding of how behavior affects the human-animal bond. Prerequisite: . Lecture contact hours: 2 Lab contact hours: 2 Typically offered: Fall","3"
"Animal Science","AGS 492","Problems in Animal Science","Assigned investigations dealing with current problems in animal science supervised by an agricultural staff member. Student prepares outline, investigates the sources of information concerning the subject, and summarizes his/her findings in a written report. May be repeated with permission. Prerequisite: permission of instructor. Typically offered: Fall, Spring","1-3"
"Animal Science","AGS 496","Ranch Management Experience","Students will develop managerial skills through a manager-in-training position at Missouri State University’s Journagan Ranch or other approved, privately-held ranch. Students, along with the ranch manager and the instructor, will design a special project in which the student will evaluate a change in management practices at the ranch. Student may not work at a ranch owned by their family. May be repeated to a maximum of six hours. Prerequisite: 46 hours and permission of instructor. Typically offered: Fall, Spring, Summer","3-6"
