"subject","course_code","course_name","description","credits"
"AAS—Asian American Studies","AAS 4020","U.S. Cultures of War and Empire","(crosslisted) AMST 4022  , ASIAN 4458  , PMA 4020   (HST-AS, SCD-AS) (D-AG, HA-AG)  Spring Student option grading    Co-meets with AAS 6020  / AMST 6022  / ASIAN 6658  .   C. Bacareza Balance.   This course examines the history and afterlives of U.S. war and empire across the Asia/Pacific region and the politics they engender for Asian/Pacific Americans. Since the Philippine American war (1898-1904), the overthrow of Queen Liliuokalani’s monarchy (1893) and the subsequent annexation of the Hawaiian Islands (1898), the 20th century has been constituted by U.S. wars and colonial conquests across the Asia/Pacific region. From South Korea to Vietnam, Japan to Cambodia, Laos to Okinawa, U.S. presence has been felt in “hot wars” as well as Cold War discourse, in the U.S. military-industrial complex and its socio-political, cultural and environmental impact within the region. Reckoning with this global U.S. history, students will better understand Asian/Pacific Islander racialization in the U.S. At the same time, we will reckon with Black, indigenous, and Latinx racialization through and against U.S. wars and militarism in Asia. Course themes include: critical refugee studies, U.S. militarism & gender, settler colonialism, transpacific critique, the politics of memory and post-memory.","4 credits"
"AAS—Asian American Studies","AAS 4040","[Fictions of Dictatorship]","(crosslisted) AMST 4040  , COML 4040  , PMA 4740  , SHUM 4040   (GLC-AS) (CA-AG)  Fall Not offered: 2024-2025 Next offered: 2025-2026 Student option grading    C. Balance.   Fictions of dictatorship, as termed by scholar Lucy Burns, denote both the narratives and spectacles produced by authoritarian governments and the performances, events, and cultural objects that work against these states of exception. This course will critically examine histories of dictatorships, through both documentary & creative forms (i.e. novels, memoirs, and performance) and with a geographic focus on Asia and Latin America, in order to understand authoritarian returns in our present historical moment.","4 credits"
"AAS—Asian American Studies","AAS 4050","Critical Filipino and Filipino American Studies","(crosslisted) AMST 4052  , ASIAN 4452   (GLC-AS, SCD-AS) (CA-AG, D-AG)  Fall Student option grading    C. Balance.   This course focuses on three major and interrelated themes within Filipino/Filipino American history: war/empire, labor/migration, and culture/imaginaries. How do we account for the overwhelming number of Filipinos in nursing, domestic work, and the U.S. military? How do filmmakers, visual/theatre artists, and writers continue to remember the oft-forgotten history of U.S.-Philippine relations? In what ways have diasporic and immigrant Filipinos as well as Filipino Americans created their own culture as well as engaged with their counterparts in the Philippines? By reading historical and sociological texts alongside popular cultural texts and artistic examples, this course considers the politics of history, memory, and cultural citizenship in Filipino America.","4 credits"
"AAS—Asian American Studies","AAS 4550","Race and the University","(crosslisted) AMST 4550  , ENGL 4961  , HIST 4551   (SCD-AS) (D-AG)  Spring Student option grading    D. Chang, S. Wong.   What is a university, what does it do, and how does it do it? Moving out from these more general questions, this seminar will focus on a more specific set of questions concerning the place of race within the university. What kinds of knowledge are produced in the 20th- century U.S. university? Why is it, and how is it, that certain knowledge formations and disciplines come to be naturalized or privileged within the academy? How has the emergence of fields of inquiry such as Ethnic Studies (with an epistemological platform built on the articulations of race, class and gender) brought to the fore (if not brought to crisis) some of the more vexing questions that strike at the core of the idea of the university as the pre-eminent site of disinterested knowledge? This seminar will give students the opportunity to examine American higher education’s (particularly its major research institutions) historical instantiation of the relations amongst knowledge, power, equality and democracy.","4 credits"
"AAS—Asian American Studies","AAS 4567","Speculative East Asias","(crosslisted) ENGL 4567   (ALC-AS) (CA-AG, LA-AG)  Fall or Spring Student option grading    This course counts toward the Literatures of the Americas and post-1800 requirements for English majors.   A. Kim.   For description, see ENGL 4567  .","4 credits"
"AAS—Asian American Studies","AAS 4630","[Rethinking Asian American Literature: Indigeneity, Diaspora, Settler Colonialism]","(crosslisted) AMST 4632  , ENGL 4630   (ALC-AS, SCD-AS)  Fall or Spring Not offered: 2024-2025 Next offered: 2025-2026 Student option grading    J. Hu Pegues.   For description, see ENGL 4630  .","4 credits"
"AAS—Asian American Studies","AAS 4699","Mapping the Black Pacific(s): Afro-Asian Encounters","(crosslisted) ASIAN 4699  , ASRC 4699  , SHUM 4699   (ALC-AS) (CA-AG, LA-AG)  Spring Student option grading    Co-meets with ASIAN 6699  / ASRC 6699  / SHUM 6699  .   A. Allen.   For description, see SHUM 4699  .","3 credits"
"AAS—Asian American Studies","AAS 4950","Independent Study","(CU-UGR)  Fall, Spring Student option grading    Permission of instructor required.  To apply for independent study, please complete the on-line form at data.arts.cornell.edu/as-stus/indep_study_intro.cfm .   Staff.   Independent reading course in topics not covered in regularly scheduled courses. Students select a topic in consultation with the faculty member who has agreed to supervise the course work.","1-4 credits, variable"
"AAS—Asian American Studies","AAS 6020","U.S. Cultures of War and Empire","(crosslisted) AMST 6022  , ASIAN 6658    Spring Student option grading    Co-meets with AAS 4020  / AMST 4022  / ASIAN 4458  / PMA 4020  .   C. Bacareza Balance.   This course examines the history and afterlives of U.S. war and empire across the Asia/Pacific region and the politics they engender for Asian/Pacific Americans. Since the Philippine American war (1898-1904), the overthrow of Queen Liliuokalani’s monarchy (1893) and the subsequent annexation of the Hawaiian Islands (1898), the 20th century has been constituted by U.S. wars and colonial conquests across the Asia/Pacific region. From South Korea to Vietnam, Japan to Cambodia, Laos to Okinawa, U.S. presence has been felt in “hot wars” as well as Cold War discourse, in the U.S. military-industrial complex and its socio-political, cultural and environmental impact within the region. Reckoning with this global U.S. history, students will better understand Asian/Pacific Islander racialization in the U.S. At the same time, we will reckon with Black, indigenous, and Latinx racialization through and against U.S. wars and militarism in Asia. Course themes include: critical refugee studies, U.S. militarism & gender, settler colonialism, transpacific critique, the politics of memory and post-memory.","4 credits"
"AAS—Asian American Studies","AAS 6100","Graduate Proseminar in Asian American Studies","Fall, Spring Student option grading    C. Balance Bacareza.   This course serves as an introduction to the field of Asian American studies for graduate students (similar to AAS 1100 for our undergraduate minor). The course introduces graduate students to AAS faculty and their research/writing, helping them to select and secure future committee members (per the graduate minor requirements). Through weekly discussion and ongoing professional development, the course also aims to support students throughout their graduate education and develop a cohort of Asian American studies scholars at the graduate level.","3 credits"
