"subject","course_code","course_name","description","credits"
"Aero-Space Studies","AFROTC 1005","JUNIOR LEADERSHIP LAB","The as300 and as400 LLABS consist of activities classified as leadership and management experiences. They involve the planning and controlling of military activities of the cadet corps, and the preparation of briefings and other oral and written communications. LLABS also include interviews, guidance, and information which will increase the understanding, motivation, and performance of other cadets.  Academic Career:Undergraduate  Course Component:Practicum  Grade Component:H/S/U Basis  Course Requirements:LVL: Jr  Click here for class schedule information.","0"
"Aero-Space Studies","AFROTC 1006","SENIOR LEADERSHIP LAB","The as300 and as400 LLABS consist of activities classified as leadership and management experiences. They involve the planning and controlling of military activities of the cadet corps, and the preparation of briefings and other oral and written communications. LLABS also include interviews, guidance, and information which will increase the understanding, motivation, and performance of other cadets.  Academic Career:Undergraduate  Course Component:Practicum  Grade Component:H/S/U Basis  Course Requirements:LVL: Sr  Click here for class schedule information.","0"
"Aero-Space Studies","AFROTC 1013","LEADING PEOPLE AND EFFECTIVE COMMUNICATION 1","AS 300, “LEADING PEOPLE AND EFFECTIVE COMMUNICATION,” teaches cadets advanced skills and knowledge in management and leadership. Special emphasis is placed on enhancing leadership skills and communication. Cadets have an opportunity to try out these leadership and management techniques in a supervised environment as juniors and seniors.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:Letter Grade  Click here for class schedule information.","3"
"Aero-Space Studies","AFROTC 1014","LEADING AND COMMUNICATIONS 2","This is the second of a two-semester integrated management course emphasizing the concepts and skills required by the successful manager and leader. It also includes instruction on communication skills and military ethics. The curriculum encompasses individual motivational and behavioral processes, leadership, communication, and group dynamics within the context of a military organization.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:Letter Grade  Course Requirements:LVL: Jr  Click here for class schedule information.","3"
"Aero-Space Studies","AFROTC 1015","NATIONAL SECURITY AFFAIRS/PREPARATION FOR ACTIVE DUTY","AS 400, “NATIONAL SECURITY AFFAIRS/PREPARATION FOR ACTIVE DUTY,” is designed for college seniors and gives them the foundation to understand their role as military officers in American society. It is an overview of the complex social and political issues facing the military profession and requires a measure of sophistication commensurate with the senior college level. The final semester provides information that will prepare the cadets for active duty.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Click here for class schedule information.","3"
"Aero-Space Studies","AFROTC 1016","NATIONAL SECURITY FORCES","This course is the second of two semester sequence surveying key issues of U.S. National security. The second semester focuses on the soviet union and major regional issues of importance to U.S. National interests. It also includes instruction on the military as a profession, Officership, and the military justice system.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:Letter Grade  Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0031","INTRODUCTION TO AFRICANA STUDIES","This is a survey course for Africana studies.  An Afrocentric approach will be used to review the eight basic subject areas of the multidisciplinary focus; black history, black religion, black creative productions, black politics, black economics, black social organizations, black psychology and black education.  Two alternative views will be pursued; a theoretical review of the literature and a summation of the practical experiences of black life.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:African Studies, DSAS Cross-Cult. Awareness General Ed. Requirement, DSAS Diversity General Ed. Requirement, DSAS Global Issues General Ed. Requirement, DSAS Historical Analysis General Ed. Requirement, SCI Polymathic Contexts: Global&Cross Cul GE. Req., SCI Polymathic Contexts: Soc/Behav. GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0120","AFRICAN AMERICAN EXPERIENCE SPORTS","This course examines blacks in sports.  It focuses on sport as a microcosm of the larger society and also addresses sport’s relationship to politics, economics, race relations, and South African apartheid.  It looks at the history of blacks in sports as well as three aspects of sports that appear to be racially biased; position allocation, performance differentials, and rewards and authority structure.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:DSAS Diversity General Ed. Requirement, DSAS Social Science General Ed. Requirement, SCI Diversity General Ed. Requirements, SCI Polymathic Contexts: Soc/Behav. GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0127","INTRODUCTION TO AFRICA","Multidisciplinary introduction to Africa emphasizing the richness, diversity and dynamism of the African experience and presented through lecture discussions of culture, social structure, history, economy, politics and other aspects of Africa’s development.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:African Studies, DSAS Diversity General Ed. Requirement, DSAS Geographic Region General Ed. Requirement, SCI Polymathic Contexts: Global&Cross Cul GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0150","AFRICAN AMERICAN LITERATURE","Introduction to black American literature from its oral traditions to the written form from the 18th to 20th century interrelated to historical social and political movements. Special emphasis will be placed upon the Harlem Renaissance period, the literature of the 1960’s, and a work by the Pulitzer Prize winners (Gwendolyn brooks, James Alan McPherson, Alice Walker, or Toni Morrison).  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:DSAS Diversity General Ed. Requirement, DSAS Literature General Ed. Requirement, SCI Diversity General Ed. Requirements, SCI Polymathic Contexts: Humanistic GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0212","WEST AFRICAN DANCE","To pursue at an introductory level specific ethnic dance forms of West Africa.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:African Studies, DSAS Creative Work General Ed. Requirement, DSAS Diversity General Ed. Requirement, DSAS Geographic Region General Ed. Requirement, DSAS The Arts General Ed. Requirement, SCI Polymathic Contexts: Global&Cross Cul GE. Req. Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0220","THE BLACK POWER MOVEMENT IN THE U.S. AND BEYOND","Students in this course will engage in the study of the Black Power Movement in the 1960’s and 1970’s, within the narrative of Black political and cultural liberation. We will examine the historical roots, major themes, strategies, outcomes, significant Pan-African figures, and the COINTELPRO efforts used by the U.S. government determined to destroy the Black Power Movement. Students will also grapple with the international events that influenced the movement’s politics of revolution, which includes the anti-colonial movement in Afrika. This course will shape students understanding of the Black Power vision of liberation and gauge its lasting impact on the Black diaspora today.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Click here for class schedule information.","3"
"Africana Studies","AFRCNA 0242","AFRICANA URBAN WOMAN","This course introduces students to literature by African American, Caribbean, and African women writers. Published within the last two decades, the novels in the course detail the lives of female protagonists who learn to adjust to family, educational, economic, and other social changes while navigating urban spaces. Using critical perspectives within Africana Studies, the course teaches students to examine and understand the cultural, historical and theoretical contexts surrounding the literary works. Students will also become more skilled in conducting detailed analyses of literary features, such as voice, language, structure and style, to better comprehend the characters quest for self-fulfillment. In addition to closely reading the texts and providing thorough critiques, students will identify and assess the use of a wide range of real-life themes in the narratives, including structural inequality, immigration, motherhood, gender, identity, crime and violence, to further explore the insight that the readings offer on urban environments and lifestyles.  Academic Career:Undergraduate  Course Component:Lecture  Grade Component:LG/SNC Elective Basis  Course Attributes:African Studies, DSAS Creative Work General Ed. Requirement, DSAS Diversity General Ed. Requirement, Gender, Sexuality & Women’s St, Global Studies, SCI Polymathic Contexts: Humanistic GE. Req. Click here for class schedule information.","3"
