"course_code","course_title","department","credits","description"
"BUS 40192","INTERNSHIP IN BUSINESS (ELR)","Business Administration Interdisciplinary (BUS)","1-3 Credit Hours","(Repeatable for credit) Preparation of research report concurrent with on-the-job experience with cooperating business or other organization.Prerequisite:Permission.Schedule Type:Practical ExperienceContact Hours:1-3 otherGrade Mode:Standard LetterAttributes:Experiential Learning Requirement"
"BUS 40195","SPECIAL TOPICS","Business Administration Interdisciplinary (BUS)","1-3 Credit Hours","(Repeatable for credit) Special topics course that will be offered on a semester basis with different topics and different faculty.Prerequisite:Special approval.Schedule Type:LectureContact Hours:1-3 lectureGrade Mode:Standard Letter-IP"
"BUS 60092","MBA INTERNSHIP","Business Administration Interdisciplinary (BUS)","3 Credit Hours","(Repeatable for credit) Practical experience with a commercial or non-profit organization under the guidance of a member of the graduate faculty. Periodic progress reports are required with a graduate level quality paper and possible presentation at the end of the course. Students should have a minimum cumulative GPA 3.000 and completed 12 hours in the MBA program.Prerequisite:Minimum overall 3.000 GPA; and graduate standing; and special approval.Schedule Type:Practical ExperienceContact Hours:11 otherGrade Mode:Standard Letter"
"BUS 60095","SPECIAL TOPICS IN BUSINESS ADMINISTRATION","Business Administration Interdisciplinary (BUS)","1-3 Credit Hours","(Repeatable for credit)In-depth exposure to selected topics in business administration. Topics will vary depending on instructor and topic of current interest.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:1-3 lectureGrade Mode:Standard Letter"
"BUS 60096","INDIVIDUAL INVESTIGATION","Business Administration Interdisciplinary (BUS)","2-3 Credit Hours","(Repeatable for credit) For M.B.A, M.S. or M.A. candidates who have completed a minimum 12 hours of work of superior quality with permission of the director graduate school of management.Prerequisite:Graduate standing; and special approval.Schedule Type:Individual InvestigationContact Hours:2-3 otherGrade Mode:Standard Letter"
"BUS 60098","RESEARCH","Business Administration Interdisciplinary (BUS)","1-15 Credit Hours","(Repeatable for credit) Research or individual investigation for master's level graduate students. Credits earned may be applied toward meeting degree requirements if the department approves.Prerequisite:Graduate standing.Schedule Type:ResearchContact Hours:1-15 otherGrade Mode:Standard Letter"
"BUS 67093","WORKSHOP IN ADVANCED BUSINESS TOPICS","Business Administration Interdisciplinary (BUS)","1-6 Credit Hours","(Repeatable for a maximum of 6 credit hours) Designed for those MBA Graduates who want advanced education in selected areas of business. A variety of topics could be addressed in this workshop. The topics may include business technology, innovation in business, advanced leadership and a variety of other areas of interest.Prerequisite:Graduate standing; and special approval.Schedule Type:WorkshopContact Hours:1-6 otherGrade Mode:Standard Letter-S/U"
"BUS 70095","SPECIAL TOPICS IN BUSINESS ADMINISTRATION","Business Administration Interdisciplinary (BUS)","1-3 Credit Hours","(Repeatable for credit) In-depth exposure to selected topics in business administration. Topics will vary depending on instructor and topic of current interest.Prerequisite:Doctoral standing.Schedule Type:LectureContact Hours:1-3 lectureGrade Mode:Standard Letter"
"BUS 70198","RESEARCH","Business Administration Interdisciplinary (BUS)","1-15 Credit Hours","(Repeatable for credit) Research or individual investigation for doctoral level students, or master's students with at least 34 hours of graduate coursework.Prerequisite:Doctoral standing.Schedule Type:ResearchContact Hours:1-15 otherGrade Mode:Satisfactory/Unsatisfactory"
"BUS 71094","COLLEGE TEACHING","Business Administration Interdisciplinary (BUS)","1-2 Credit Hours","(Repeatable for credit) Training, supervision and evaluation in college level instruction. Maximum of 2 hours applicable toward degree.Prerequisite:Doctoral standing.Schedule Type:LectureContact Hours:1-2 lectureGrade Mode:Satisfactory/Unsatisfactory"
"BUS 80050","RESEARCH DESIGN","Business Administration Interdisciplinary (BUS)","3 Credit Hours","Students will become familiar with a variety of research design options that would enable them to test a conceptual model, including survey, experimental and quasi-experimental designs. Students will understand how to choose an appropriate design for their research question and to make informed decisions related to sampling, measure selection, use and study procedures.Prerequisite:Doctoral standing.Schedule Type:SeminarContact Hours:3 otherGrade Mode:Standard Letter"
"BUS 80052","REGRESSION ANALYSIS","Business Administration Interdisciplinary (BUS)","3 Credit Hours","Statistical models for regression are widely used in fields of business. Use of these models requires a fundamental understanding of both the theory and their practical applications to problems. This course balances theory and application and provides several opportunities for application to practical problems.Prerequisite:Doctoral standing.Schedule Type:SeminarContact Hours:3 otherGrade Mode:Standard Letter"
"BUS 80054","ANALYSIS OF VARIANCE","Business Administration Interdisciplinary (BUS)","3 Credit Hours","Analysis of variance models are used to analyze the data generated from experimental designs. Use of these models requires a fundamental understanding of experimental design and how it translates to statistical analysis of simple and interaction effects. This course bridges the link from experimental design to statistical analysis.Prerequisite:BUS 80050; andBUS 80052orECON 72054; and doctoral standing.Schedule Type:SeminarContact Hours:3 otherGrade Mode:Standard Letter"
"BUS 80056","STRUCTURAL EQUATION MODELING","Business Administration Interdisciplinary (BUS)","3 Credit Hours","Course will provide students with a solid foundation in covariance-based structural equation modeling techniques, and also introduce them to component-based structural equation modeling. After a brief review of relevant concepts from the linear regression and multivariate analysis courses, we will cover structural equation modeling topics such as model specification, identification, estimation, fit and testing of both measurement and structural models. Time is devoted to understanding formative vs. reflective measurement, higher order constructs, mediation and moderation, multi-group analysis and assessing common method bias.Prerequisite:BUS 80050; andBUS 80052orECON 72054; and doctoral standing.Schedule Type:SeminarContact Hours:3 otherGrade Mode:Standard Letter"
"BUS 80091","DOCTORAL SEMINAR","Business Administration Interdisciplinary (BUS)","1 Credit Hour","(Repeatable for credit) A continuing seminar for all students in a Ph.D. program which cuts across all areas of functional specialization.Prerequisite:Admission to a PhD program.Schedule Type:SeminarContact Hours:1 otherGrade Mode:Standard Letter"
"BUS 80095","SPECIAL TOPICS IN BUSINESS ADMINISTRATION","Business Administration Interdisciplinary (BUS)","1-3 Credit Hours","(Repeatable for credit) In-depth exposure to selected topics in business administration. Topics will vary depending on instructor and topic of current interest.Prerequisite:Doctoral standing.Schedule Type:LectureContact Hours:1-3 lectureGrade Mode:Standard Letter"
"BUS 80098","RESEARCH","Business Administration Interdisciplinary (BUS)","1-3 Credit Hours","(Repeatable for credit) Research or individual investigation for doctoral students who have not yet passed their candidacy examination. Usually research applied toward dissertation.Prerequisite:PhD standing; and special approval.Schedule Type:ResearchContact Hours:1-3 otherGrade Mode:Standard Letter"
"BUS 80199","DISSERTATION I","Business Administration Interdisciplinary (BUS)","15 Credit Hours","(Repeatable for credit) Doctoral dissertation for which registration in at least two semesters is required, first of which will be semester in which dissertation work is begun and continuing until the completion of 30 hours.Prerequisite:Doctoral standing; and special approval.Schedule Type:DissertationContact Hours:15 otherGrade Mode:Satisfactory/Unsatisfactory-IP"
"BUS 80299","DISSERTATION II","Business Administration Interdisciplinary (BUS)","15 Credit Hours","(Repeatable for credit) Continuing registration required of doctoral students who have completed the initial 30 hours of dissertation and continuing until all degree requirements are met.Prerequisite:BUS 80199; and doctoral standing.Schedule Type:DissertationContact Hours:15 otherGrade Mode:Satisfactory/Unsatisfactory-IP"
"BA 24056","BUSINESS ANALYTICS I","Business Analytics (BA)","3 Credit Hours","(Equivalent toBMRT 21004) Introduction to concepts in statistical methods and their applications to real world problems. Examines both the theoretical and practical side of the different methods.Prerequisite:MATH 11010orMATH 11012orMATH 12002.Schedule Type:Laboratory, Lecture, Combined Lecture and LabContact Hours:2 lecture, 2 labGrade Mode:Standard Letter"
"BA 34055","COMPUTER DECISION MODELING","Business Analytics (BA)","3 Credit Hours","Introduces students to the scientific decision-making tools of operations research and management science, and also to the use of spreadsheet modeling for problem formulation and solution without the need for mathematics. The concepts of modeling and better decision making are stressed along with illustrations from the various functional areas of business.  Course not open to computer information systems majors.Prerequisite:CIS 24053orIT 11000; andBA 24056orMATH 10041orBMRT 21004; and minimum 2.000 overall GPA.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 34059","SERVICE OPERATIONS MANAGEMENT","Business Analytics (BA)","3 Credit Hours","Provide students with the concepts and tools necessary to effectively manage service operations and to prepare students for management opportunities in service firms that represent the fastest-growing sector of the economy. The service management will be presented from an integrated viewpoint with a focus on customer satisfaction. The course materials are organized around four modules (1) understanding services (2) designing the service enterprise, (3) managing service operations and (4) toward world class-service.Prerequisite:BA 34060; and minimum 2.000 overall GPA.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 34060","OPERATIONS MANAGEMENT","Business Analytics (BA)","3 Credit Hours","A survey course in operations management that covers the managerial concepts and the quantitative tools used in the design, planning operation and control of operations systems.Prerequisite:CIS 24053orIT 11000; andBA 24056orMATH 10041orBMRT 21004.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 34064","MANUFACTURING RESOURCE PLANNING","Business Analytics (BA)","3 Credit Hours","Introduce students to the basic tools operations managers use to inform their decisions on a daily basis. The course involves hands-on coverage of manufacturing resource planning tools, including forecasting and master production schedules, bill of materials structuring, order entry and purchasing, capacity requirements planning, routing, costing, customer service, shipping, invoicing and using an enterprise resource planning (ERP) software.Prerequisite:BA 34060; and minimum 2.500 overall GPA.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 34065","QUALITY ASSURANCE","Business Analytics (BA)","3 Credit Hours","Introduction to importance of quality assurance and tools used to accomplish better quality in goods and services. Topics TQM, Six Sigma, quality philosophies, sampling plans and statistical process control, ISO, quality competition and awards.Prerequisite:BA 34060; and minimum 2.000 overall GPA.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 34156","BUSINESS ANALYTICS II","Business Analytics (BA)","3 Credit Hours","Course provides an introduction and application of business analytics to real-world problems. Students are exposed to methods and models that allows business users to make better decisions based on data. Discussed are methods for collecting, cleaning and visualizing data, linear, non-linear and optimization models to help decision makers choose the best decision, and some advanced forms of modeling. The goal of this course is for students to be exposed to essential topics in business analytics and to apply these techniques to real-world problems.Prerequisite:BMRT 21004orMATH 10041orBA 24056.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 44011","SYSTEMS SIMULATION","Business Analytics (BA)","3 Credit Hours","(Slashed with BA 54011) Techniques and applications of computer simulation of existing or proposed real-world systems. Use of simulation language, simulations studies, analysis and interpretation of results.Prerequisite:BA 24056orMATH 10041.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 44038","ANALYTICS IN PRACTICE","Business Analytics (BA)","3 Credit Hours","Course focuses on supporting techniques and managerial and professional skills necessary to being an effective business analyst. Other topics include project management, requirements analysis, change management, team dynamics, leadership, ethics and effective communication between all stakeholders.Prerequisite:BA 34156.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 44050","DATA VISUALIZATION","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 54050) Introduces students to data visualization, and specifically, how to use visualization to communicate information effectively from data. All aspects of effective data visualization, including understanding the context, choosing appropriate graphs and visuals, and communicating the information from data will be considered. While theoretical aspects of effective visualizations will be covered, the focus will be on implementing such designs. Concentrating significantly on the practice of effective visualizations.Prerequisite:BA 24056orMATH 10041; and senior standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 44051","MACHINE LEARNING","Business Analytics (BA)","3 Credit Hours","Machine Learning is one of the required courses for the Bachelor of Business Analytics (BANA) program. In this course, students learn the fundamentals of machine learning as applied to business problems. Specifically, the course concentrates on regression and classification methods, including regression, random forests, boosting trees, and neural networks, on unsupervised learning including k-means and hierarchical clustering, and on recommendation systems, and ensemble learning.Prerequisite:BA 34156; and senior standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 44052","TEXT ANALYSIS AND NATURAL LANGUAGE PROCESSING","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 54052) Course is designed to provide students with a comprehensive understanding of how to analyze unstructured text data for actionable business insights. The course explores essential techniques in text analytics, ranging from basic Natural Language Processing (NLP) to advanced machine learning and deep learning models. The curriculum covers a variety of topics such as sentiment analysis, text classification, and feature engineering, along with cutting-edge methodologies like topic modeling and transformer models. Furthermore, the course delves into real-world applications of text analytics in various industries, including healthcare, finance and retail. Students will also examine the ethical considerations related to data privacy and bias in text analytics.Prerequisite:BA 34156.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 44061","OPERATIONS MANAGEMENT AND CONTROL","Business Analytics (BA)","3 Credit Hours","Introduces the student to the key functions of an operations planning and control system. Operations planning and control systems provide information for the efficient flow of materials, the effective utilization of people and equipment and the proper coordination of internal activities with suppliers and customers.Prerequisite:Minimum 2.000 overall GPA.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 44062","SUPPLY CHAIN MANAGEMENT","Business Analytics (BA)","3 Credit Hours","Students learn the basic analytical tools needed to coordinate business operations across the value chain. Course involves hands-on coverage of supply chain management with emphasis on supplier partnering and development, customer relations management, strategic sourcing and pricing, e-business, measuring supply chain performance, mass customization, planning supply and demand coordination in the supply chain.Prerequisite:Minimum 2.000 overall GPA; and junior standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 44065","STRATEGIES IN PRODUCTION AND OPERATIONS MANAGEMENT (WIC)","Business Analytics (BA)","3 Credit Hours","Senior project in industrial management. Applies concepts from all prior coursework to the solution of real and simulated operating problems.Prerequisite:Minimum 2.000 overall GPA.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard LetterAttributes:Writing Intensive Course"
"BA 44092","INTERNSHIP IN BUSINESS ANALYTICS (ELR)","Business Analytics (BA)","3 Credit Hours","(Repeatable for credit) A supervised field experience at a cooperating organization. Requires regular contact with instructor and preparation of an internship report connecting academic coursework to on-the-job experiences.Prerequisite:BA 34156.Schedule Type:Practical ExperienceContact Hours:9 otherGrade Mode:Standard LetterAttributes:Experiential Learning Requirement"
"BA 44099","CAPSTONE IN BUSINESS ANALYTICS (ELR) (WIC)","Business Analytics (BA)","3 Credit Hours","In this culminating project, students draw on the breadth and depth of the curriculum to address an industry supplied problem individually or in small teams. Specifically, students will improve, and present their solutions to their respective stakeholders, who will grade your final presentation and report.Prerequisite:BA 44051; and senior standing.Pre/corequisite:BA 44050.Schedule Type:Lecture, Project or CapstoneContact Hours:3 lectureGrade Mode:Standard LetterAttributes:Experiential Learning Requirement, Writing Intensive Course"
"BA 44152","PROJECT MANAGEMENT","Business Analytics (BA)","3 Credit Hours","This course covers the fundamental concepts, procedures and processes related to managing projects from initiation through planning, execution and closing. It also introduces the principles, tools and methods used in project management, and the use of project management software (ProjectLibre) in managing projects. The topics covered in the course can be helpful in preparing for Project Management Professional (PMP) certification.Prerequisite:Minimum 2.000 overall GPA; and junior standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 54038","ANALYTICS IN PRACTICE","Business Analytics (BA)","3 Credit Hours","Course focuses on supporting techniques and managerial and professional skills necessary to being an effective business analyst. Other topics include project management, requirements analysis, change management, team dynamics, leadership, ethics and effective communication between all stakeholders.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 54050","DATA VISUALIZATION","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 44050) Introduces students to data visualization, and specifically, how to use visualization to communicate information effectively from data. All aspects of effective data visualization, including understanding the context, choosing appropriate graphs and visuals, and communicating the information from data will be considered. While theoretical aspects of effective visualizations will be covered, the focus will be on implementing such designs. Concentrating significantly on the practice of effective visualizations.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 54052","TEXT ANALYSIS AND NATURAL LANGUAGE PROCESSING","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 44052) Course is designed to provide students with a comprehensive understanding of how to analyze unstructured text data for actionable business insights. The course explores essential techniques in text analytics, ranging from basic Natural Language Processing (NLP) to advanced machine learning and deep learning models. The curriculum covers a variety of topics such as sentiment analysis, text classification, and feature engineering, along with cutting-edge methodologies like topic modeling and transformer models. Furthermore, the course delves into real-world applications of text analytics in various industries, including healthcare, finance and retail. Students will also examine the ethical considerations related to data privacy and bias in text analytics.Prerequisite:Graduate Standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 64005","ANALYTICS FOR DECISION MAKING","Business Analytics (BA)","2 Credit Hours","Course uses computer capabilities to analyze and understand a variety of statistical and business analytics techniques and how to apply these techniques to solving business problems.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:2 lectureGrade Mode:Standard Letter"
"BA 64018","QUANTITATIVE MANAGEMENT MODELING","Business Analytics (BA)","3 Credit Hours","A variety of optimization and heuristic modeling techniques are explored. Decision-making environments, model selection, and interpretation are emphasized. Various linear and nonlinear mathematical programming techniques are the primary topic but are supplemented with other optimization and heuristic techniques.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 64026","SUPPLY CHAIN MANAGEMENT","Business Analytics (BA)","2 Credit Hours","Introduces the knowledge base needed to coordinate business operations across firms' supply chains. Addresses how to integrate traditional business operations to align them in support of inter-firm collaboration required to compete globally. It covers specific topics relevant to supply chain management and offers a managerial orientation towards supporting supply chain operations. It immerses students into responsible operations and supply chain best practices.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:2 lectureGrade Mode:Standard Letter"
"BA 64036","BUSINESS ANALYTICS","Business Analytics (BA)","3 Credit Hours","Overview of business analytics and its appropriate applications in various industries and functional areas. Critical thinking, problem definition, problem solving, effective communication, and leadership are emphasized. Methods such as data visualization and descriptive, predictive, and prescriptive analytics are covered from a broad perspective. This course is applied, hands-on, and case-based. Cases emphasize the communication of quantitative solutions to laypeople and required leadership during decision-making and implementation stages.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 64037","ADVANCED DATA MINING AND PREDICTIVE ANALYTICS","Business Analytics (BA)","3 Credit Hours","Course extends the coverage of data mining and predictive analytics. Topics focus on the applied use of these techniques in realistic settings. Covers statistical and machine learning techniques.Prerequisite:BA 64036orBA 64060; and graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 64060","FUNDAMENTALS OF MACHINE LEARNING","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 74060) In this course, students learn fundamentals of machine learning. Specifically, concentrating on classification modelling, segmentation and clustering and recommendation systems.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 64061","ADVANCED MACHINE LEARNING","Business Analytics (BA)","3 Credit Hours","Introduction to deep learning and time series data analysis. Students consider applications of deep learning to computer vision, text analysis and sequences, and time series data.Prerequisite:BA 64060; and graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 64082","DATABASE MANAGEMENT AND DATABASE ANALYTICS","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 74082) The design, implementation and management of database management systems within organizations are studied from an applied perspective. Additional emphases include data warehousing, structured query language for analytics and introductions to NoSQL databases and big data analytics.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 64092","INTERNSHIP IN BUSINESS ANALYTICS","Business Analytics (BA)","3 Credit Hours","(Repeatable for credit) A supervised field experience at a cooperating organization. Requires regular contact with instructor and preparation of an internship report connecting academic coursework to on-the-job experiences.Prerequisite:Graduate standing.Schedule Type:Practical ExperienceContact Hours:9 otherGrade Mode:Standard Letter"
"BA 64099","CAPSTONE PROJECT IN BUSINESS ANALYTICS","Business Analytics (BA)","3 Credit Hours","(Repeatable for credit) In this culminating project, students draw on the breadth and depth of the curriculum to address an industry supplied problem individually or in small teams. Projects will explore prescriptive analytics as is appropriate to their design project.Prerequisite:BA 64036orBA 64060; and graduate standing.Schedule Type:Project or CapstoneContact Hours:3 otherGrade Mode:Standard Letter-IP"
"BA 74037","ADVANCED DATA MINING AND PREDICTIVE ANALYTICS","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 64037) Course extends the coverage of data mining and predictive analytics. Topics focus on the applied use of these techniques in realistic settings. Covers statistical and machine learning techniques.Prerequisite:Doctoral standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 74060","FUNDAMENTALS OF MACHINE LEARNING","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 64060) In this course, students learn fundamentals of machine learning. Specifically, concentrating on classification modelling, segmentation and clustering and recommendation systems.Prerequisite:Graduate standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 74061","ADVANCED MACHINE LEARNING","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 64061) Introduction to deep learning and time series data analysis. Students consider applications of deep learning to computer vision, text analysis and sequences and time series data.Prerequisite:Doctoral standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BA 74082","DATABASE MANAGEMENT AND DATABASE ANALYTICS","Business Analytics (BA)","3 Credit Hours","(Slashed withBA 64082) The design, implementation and management of database management systems within organizations are studied from an applied perspective. Additional emphases include data warehousing, structured query language for analytics and introductions to NoSQL databases and big data analytics.Prerequisite:Doctoral standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 11000","INTRODUCTION TO BUSINESS","Business Management and Related Technologies (BMRT)","3 Credit Hours","(Equivalent toBUS 10123) Overview of social, economic and consumer environments as related to large and small business. Emphasis is on production, marketing, finance, management and human resources.Prerequisite:None.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 11006","BUSINESS COMPUTATIONS I","Business Management and Related Technologies (BMRT)","3 Credit Hours","Application of algebraic and arithmetic concepts to accounting, finance and marketing. Computation of finance charges, taxes, fundamentals of inventory control and depreciation.Prerequisite:None.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 11009","INTRODUCTION TO MANAGEMENT TECHNOLOGY","Business Management and Related Technologies (BMRT)","3 Credit Hours","(Equivalent toMGMT 24163) Study of planning, organizing, directing/leadership, controlling, staffing, decision making, and communication theories and management applications of human and material resources and methods.Prerequisite:None.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 21000","BUSINESS LAW AND ETHICS I","Business Management and Related Technologies (BMRT)","3 Credit Hours","(Equivalent toFIN 26074) Introduction to American law as related to government, business, society and the ethical issues that occur in the legal environment. Emphasis is on contract law. Relevant past and current law issues are addressed.Prerequisite:None.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 21004","BUSINESS ANALYTICS I","Business Management and Related Technologies (BMRT)","3 Credit Hours","(Equivalent toBA 24056) This course is an introduction to concepts in statistical methods and their application to real-world problems. This course will examine both the theoretical and practical side of the different methods. Students will be given ample opportunities to apply the techniques to different real-world programs. The goal of the course is for students to understand fundamental statistical concepts and methods, and their applications.Prerequisite:MATH 11010orMATH 11012orMATH 12002.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard LetterAttributes:TAG Business"
"BMRT 21008","CASE STUDIES IN MANAGEMENT AND ENTREPRENEURSHIP","Business Management and Related Technologies (BMRT)","3 Credit Hours","Application of management theory to actual business situations. Emphasis on decision making and evaluation of methods and styles of management in all functional areas.Prerequisite:BMRT 11000orBMRT 11009orMGMT 24163orBUS 10123.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 21011","FUNDAMENTALS OF FINANCIAL MANAGEMENT","Business Management and Related Technologies (BMRT)","3 Credit Hours","Understanding basic financial reports for analysis and performance of a business. Preparation of sales forecasts to develop capital and expense budgets.Prerequisite:ACTT 11000andIT 11000or special approval of BMRT faculty.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 21020","INTRODUCTION TO ENTREPRENEURSHIP","Business Management and Related Technologies (BMRT)","3 Credit Hours","Provides information about the functional elements of starting a small business. Includes the use of instruments, exercises and case analyses to assess entrepreneurial skills.Prerequisite:None.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter-IP"
"BMRT 21023","FINANCING THE BUSINESS VENTURE","Business Management and Related Technologies (BMRT)","3 Credit Hours","Course deals with determining capital needs, identifying sources of capital, developing a financial plan and interpreting financial statements. Both public and private loan programs are reviewed.Prerequisite:BMRT 21020or special approval of full-time BMRT faculty.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 21050","FUNDAMENTALS OF MARKETING TECHNOLOGY","Business Management and Related Technologies (BMRT)","3 Credit Hours","(Equivalent toMKTG 25010) An overview of the process, activities, and problems associated with the conception, planning and execution of pricing, promotion, product and placement of goods and services.Prerequisite:ECON 22060.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard LetterAttributes:TAG Business"
"BMRT 21052","PROFESSIONAL SELLING TECHNIQUES","Business Management and Related Technologies (BMRT)","3 Credit Hours","Study of personal selling as a promotional technique to determine and satisfy the needs of buyers and to build a long-term relationship among all parties.Prerequisite:BMRT 11000or special approval of full-time BMRT faculty.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 21053","ADVERTISING IN BUSINESS","Business Management and Related Technologies (BMRT)","3 Credit Hours","A practical approach to the study of advertising. Emphasis is on the effective use of the media creating advertising operations and advertising management.Prerequisite:BMRT 21050or special approval of BMRT faculty.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 21092","INTERNSHIP IN MANAGEMENT TECHNOLOGY (ELR)","Business Management and Related Technologies (BMRT)","1-3 Credit Hours","(Repeatable for credit) Students participate in a supervised educational experience. Each credit hour requires a minimum of seven hours work without pay or 10 hours work with pay per week for 15 weeks.Prerequisite:Special approval of full-time BMRT faculty.Schedule Type:Practical ExperienceContact Hours:7-21 otherGrade Mode:Standard Letter-IPAttributes:Experiential Learning Requirement"
"BMRT 21095","SPECIAL TOPICS","Business Management and Related Technologies (BMRT)","1-3 Credit Hours","(Repeatable for credit) Special topics in business technology announced when scheduled.Prerequisite:Special approval from full-time BMRT faculty.Schedule Type:LectureContact Hours:1-3 lectureGrade Mode:Standard Letter"
"BMRT 21096","INDIVIDUAL INVESTIGATION IN BUSINESS TECHNOLOGY","Business Management and Related Technologies (BMRT)","1-3 Credit Hours","(Repeatable for credit) Individual study in business and related fields.Prerequisite:Business Management Technology major; and special approval from full-time BMRT faculty.Schedule Type:Individual InvestigationContact Hours:1-3 otherGrade Mode:Standard Letter-IP"
"BMRT 22000","GLOBAL LOGISTICS","Business Management and Related Technologies (BMRT)","3 Credit Hours","The efficient and effective movement of physical goods from point of origin to point of consumption for consumers, businesses, and other organizations. Key areas of study include inbound and outbound logistics, transportation methods, inventory control, warehousing, material handling, information technology, security, risk, and sustainability.Prerequisite:BMRT 11009.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 22099","CAPSTONE IN LOGISTICS AND SUPPLY CHAIN MANAGEMENT (ELR)","Business Management and Related Technologies (BMRT)","3 Credit Hours","Capstone course in Logistics and Supply Chain Management requiring an in-depth analysis of emerging global issues, both qualitative and quantitative. Case studies, research reports and in-depth investigations are incorporated into the course.Prerequisite:BMRT 22000; and Sophomore standing.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard LetterAttributes:Experiential Learning Requirement"
"BMRT 31005","PURCHASING AND SUPPLY MANAGEMENT","Business Management and Related Technologies (BMRT)","3 Credit Hours","Investigates the purchasing, planning and logistics functions of supply chain management. Process control, negotiations, quality control, service measurement and other quantitative methods are covered.Prerequisite:BMRT 11000orBMRT 11009.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
"BMRT 31006","HUMAN RESOURCE MANAGEMENT","Business Management and Related Technologies (BMRT)","3 Credit Hours","The study of contemporary issues of human resources. Covers planning, job design, selection, appraisal, compensation, training, life quality, safety/health, diversity and unions.Prerequisite:BMRT 11009orMGMT 24163.Schedule Type:LectureContact Hours:3 lectureGrade Mode:Standard Letter"
